CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTEGRITY,CASEWGT,PSUSTRAT,VERSION
6148,28,1,1-28-2017-001-04,4,1,0,204.78125000000000000000,3,2
6164,28,2,1-28-2017-002-06,6,1,0,217.96875000000000000000,3,2
6248,28,3,1-28-2017-003-08,8,1,0,115.39062500000000000000,3,2
6249,28,4,1-28-2017-004-04,4,1,0,399.50000000000000000000,3,2
6297,28,5,1-28-2017-005-08,8,1,0,822.50000000000000000000,3,2
6343,28,6,1-28-2017-006-03,3,2,0,341.00000000000000000000,3,2
6382,28,7,1-28-2017-007-03,3,1,7,302.81250000000000000000,3,2
6382,28,7,1-28-2017-007-03,3,2,0,302.81250000000000000000,3,2
6429,28,8,1-28-2017-008-01,1,1,2,180.12500000000000000000,3,2
6429,28,8,1-28-2017-008-01,1,1,4,180.12500000000000000000,3,2
6429,28,8,1-28-2017-008-01,1,1,5,180.12500000000000000000,3,2
6429,28,8,1-28-2017-008-01,1,1,6,180.12500000000000000000,3,2
6429,28,8,1-28-2017-008-01,1,1,7,180.12500000000000000000,3,2
6476,28,9,1-28-2017-009-06,6,1,0,282.43750000000000000000,3,2
6562,28,11,1-28-2017-011-07,7,1,0,168.25000000000000000000,3,2
6562,28,11,1-28-2017-011-07,7,2,0,168.25000000000000000000,3,2
6567,28,12,1-28-2017-012-10,10,1,0,2590.50000000000000000000,3,2
6617,28,13,1-28-2017-013-02,2,1,1,88.07812500000000000000,3,2
6617,28,13,1-28-2017-013-02,2,1,6,88.07812500000000000000,3,2
6663,28,14,1-28-2017-014-06,6,1,0,483.87500000000000000000,3,2
6740,28,16,1-28-2017-016-04,4,1,0,564.62500000000000000000,3,2
6782,28,17,1-28-2017-017-06,6,1,1,69.87500000000000000000,3,2
6811,28,18,1-28-2017-018-06,6,1,0,185.18750000000000000000,3,2
6855,28,19,1-28-2017-019-06,6,1,1,154.87500000000000000000,3,2
6855,28,19,1-28-2017-019-06,6,1,6,154.87500000000000000000,3,2
6855,28,19,1-28-2017-019-06,6,1,7,154.87500000000000000000,3,2
6893,28,20,1-28-2017-020-03,3,1,0,444.75000000000000000000,3,2
6942,28,21,1-28-2017-021-08,8,2,7,152.56250000000000000000,3,2
6974,28,22,1-28-2017-022-04,4,1,0,823.25000000000000000000,3,2
7008,28,23,1-28-2017-023-09,9,1,7,724.00000000000000000000,3,2
7043,28,24,1-28-2017-024-06,6,1,0,108.48437500000000000000,3,2
7043,28,24,1-28-2017-024-06,6,2,0,108.48437500000000000000,3,2
7044,28,25,1-28-2017-025-04,4,1,0,289.37500000000000000000,3,2
7097,28,26,1-28-2017-026-02,2,1,0,81.12500000000000000000,3,2
7097,28,26,1-28-2017-026-02,2,2,9,81.12500000000000000000,3,2
7146,28,27,1-28-2017-027-06,6,1,0,169.12500000000000000000,3,2
7146,28,27,1-28-2017-027-06,6,2,7,169.12500000000000000000,3,2
7147,28,28,1-28-2017-028-04,4,1,0,451.06250000000000000000,3,2
7147,28,28,1-28-2017-028-04,4,2,0,451.06250000000000000000,3,2
7147,28,28,1-28-2017-028-04,4,3,0,451.06250000000000000000,3,2
7242,28,30,1-28-2017-030-06,6,1,6,69.87500000000000000000,3,2
7242,28,30,1-28-2017-030-06,6,1,7,69.87500000000000000000,3,2
7247,28,32,1-28-2017-032-01,1,1,9,116.17187500000000000000,3,2
7287,28,33,1-28-2017-033-06,6,1,1,79.40625000000000000000,3,2
7287,28,33,1-28-2017-033-06,6,1,6,79.40625000000000000000,3,2
7291,28,34,1-28-2017-034-06,6,2,0,311.81250000000000000000,3,2
7343,28,35,1-28-2017-035-09,9,1,0,115.28125000000000000000,3,2
7344,28,36,1-28-2017-036-10,10,1,0,331.12500000000000000000,3,2
7408,28,37,1-28-2017-037-07,7,1,0,1081.25000000000000000000,3,2
7568,28,38,1-28-2017-038-07,7,1,0,923.75000000000000000000,3,2
7640,28,39,1-28-2017-039-01,1,1,6,116.17187500000000000000,3,2
7641,28,40,1-28-2017-040-04,4,1,9,700.25000000000000000000,3,2
7702,28,42,1-28-2017-042-02,2,1,6,70.51562500000000000000,3,2
7702,28,42,1-28-2017-042-02,2,1,7,70.51562500000000000000,3,2
7756,28,43,1-28-2017-043-08,8,1,6,124.85937500000000000000,3,2
7810,28,46,1-28-2017-046-01,1,1,1,128.03125000000000000000,3,2
7810,28,46,1-28-2017-046-01,1,1,2,128.03125000000000000000,3,2
7810,28,46,1-28-2017-046-01,1,1,6,128.03125000000000000000,3,2
7810,28,46,1-28-2017-046-01,1,1,7,128.03125000000000000000,3,2
7880,28,47,1-28-2017-047-01,1,1,2,137.68750000000000000000,3,2
7880,28,47,1-28-2017-047-01,1,1,5,137.68750000000000000000,3,2
7880,28,47,1-28-2017-047-01,1,1,6,137.68750000000000000000,3,2
7880,28,47,1-28-2017-047-01,1,1,7,137.68750000000000000000,3,2
7881,28,48,1-28-2017-048-01,1,1,1,137.68750000000000000000,3,2
7881,28,48,1-28-2017-048-01,1,1,2,137.68750000000000000000,3,2
7881,28,48,1-28-2017-048-01,1,1,4,137.68750000000000000000,3,2
7881,28,48,1-28-2017-048-01,1,1,6,137.68750000000000000000,3,2
7881,28,48,1-28-2017-048-01,1,1,7,137.68750000000000000000,3,2
7936,28,49,1-28-2017-049-06,6,2,7,515.50000000000000000000,3,2
7983,28,50,1-28-2017-050-08,8,1,6,151.37500000000000000000,3,2
7983,28,50,1-28-2017-050-08,8,1,7,151.37500000000000000000,3,2
7984,28,51,1-28-2017-051-04,4,1,0,524.12500000000000000000,3,2
8096,28,53,1-28-2017-053-07,7,1,0,174.65625000000000000000,3,2
8104,28,54,1-28-2017-054-09,9,1,2,572.37500000000000000000,3,2
8105,28,55,1-28-2017-055-06,6,1,0,120.70312500000000000000,3,2
8184,28,56,1-28-2017-056-02,2,1,0,141.93750000000000000000,3,2
8184,28,56,1-28-2017-056-02,2,2,6,141.93750000000000000000,3,2
8238,28,57,1-28-2017-057-09,9,1,6,1854.50000000000000000000,3,2
8238,28,57,1-28-2017-057-09,9,1,7,1854.50000000000000000000,3,2
8238,28,58,1-28-2017-058-06,6,1,0,391.06250000000000000000,3,2
8354,28,59,1-28-2017-059-10,10,1,6,10040.00000000000000000000,3,2
8410,28,60,1-28-2017-060-06,6,1,6,183.15625000000000000000,3,2
8410,28,60,1-28-2017-060-06,6,1,7,183.15625000000000000000,3,2
8412,28,61,1-28-2017-061-03,3,1,0,120.18750000000000000000,3,2
8412,28,61,1-28-2017-061-03,3,2,7,120.18750000000000000000,3,2
8476,28,62,1-28-2017-062-03,3,1,6,383.93750000000000000000,3,2
8596,28,63,1-28-2017-063-04,4,1,0,456.00000000000000000000,3,2
8704,28,64,1-28-2017-064-09,9,1,0,3000.50000000000000000000,3,2
8798,28,65,1-28-2017-065-10,10,1,0,6202.00000000000000000000,3,2
8800,28,66,1-28-2017-066-07,7,1,0,791.62500000000000000000,3,2
8850,28,67,1-28-2017-067-05,5,1,6,104.62500000000000000000,3,2
8850,28,67,1-28-2017-067-05,5,1,7,104.62500000000000000000,3,2
8964,28,68,1-28-2017-068-08,8,1,1,223.40625000000000000000,3,2
8964,28,68,1-28-2017-068-08,8,1,6,223.40625000000000000000,3,2
8964,28,68,1-28-2017-068-08,8,1,7,223.40625000000000000000,3,2
8964,28,69,1-28-2017-069-01,1,1,0,116.17187500000000000000,3,2
8964,28,69,1-28-2017-069-01,1,2,6,116.17187500000000000000,3,2
8964,28,69,1-28-2017-069-01,1,2,7,116.17187500000000000000,3,2
9000,28,70,1-28-2017-070-06,6,1,0,369.37500000000000000000,3,2
9000,28,70,1-28-2017-070-06,6,2,6,369.37500000000000000000,3,2
6113,29,1,1-29-2017-001-03,3,1,0,264.00000000000000000000,2,2
6191,29,2,1-29-2017-002-05,5,1,0,235.12500000000000000000,2,2
6308,29,3,1-29-2017-003-10,10,2,0,20828.00000000000000000000,2,2
6351,29,4,1-29-2017-004-07,7,1,0,1696.25000000000000000000,2,2
6397,29,5,1-29-2017-005-03,3,1,0,778.62500000000000000000,2,2
6459,29,7,1-29-2017-007-04,4,2,0,931.37500000000000000000,2,2
6499,29,8,1-29-2017-008-06,6,1,0,540.00000000000000000000,2,2
6538,29,9,1-29-2017-009-09,9,1,0,2720.50000000000000000000,2,2
6538,29,9,1-29-2017-009-09,9,2,0,2720.50000000000000000000,2,2
6568,29,10,1-29-2017-010-04,4,1,0,1735.50000000000000000000,2,2
6630,29,11,1-29-2017-011-05,5,1,6,152.50000000000000000000,2,2
6676,29,12,1-29-2017-012-04,4,2,0,3138.00000000000000000000,2,2
6713,29,13,1-29-2017-013-03,3,1,0,447.50000000000000000000,2,2
6713,29,13,1-29-2017-013-03,3,2,0,447.50000000000000000000,2,2
6748,29,14,1-29-2017-014-03,3,1,0,860.12500000000000000000,2,2
6805,29,15,1-29-2017-015-04,4,1,0,1180.75000000000000000000,2,2
6805,29,15,1-29-2017-015-04,4,2,0,1180.75000000000000000000,2,2
6805,29,15,1-29-2017-015-04,4,3,0,1180.75000000000000000000,2,2
6805,29,15,1-29-2017-015-04,4,4,0,1180.75000000000000000000,2,2
6824,29,16,1-29-2017-016-03,3,1,0,1318.25000000000000000000,2,2
6824,29,16,1-29-2017-016-03,3,2,0,1318.25000000000000000000,2,2
6865,29,17,1-29-2017-017-02,2,2,1,81.42187500000000000000,2,2
6901,29,18,1-29-2017-018-06,6,1,1,704.87500000000000000000,2,2
6901,29,18,1-29-2017-018-06,6,1,6,704.87500000000000000000,2,2
6952,29,19,1-29-2017-019-09,9,1,0,1897.00000000000000000000,2,2
6986,29,20,1-29-2017-020-03,3,1,0,621.00000000000000000000,2,2
7029,29,21,1-29-2017-021-04,4,2,0,3569.00000000000000000000,2,2
7226,29,22,1-29-2017-022-04,4,1,0,1716.75000000000000000000,2,2
7377,29,23,1-29-2017-023-04,4,1,0,1810.75000000000000000000,2,2
7377,29,23,1-29-2017-023-04,4,2,0,1810.75000000000000000000,2,2
7775,29,24,1-29-2017-024-10,10,2,0,20828.00000000000000000000,2,2
7942,29,25,1-29-2017-025-07,7,1,0,5138.00000000000000000000,2,2
8254,29,26,1-29-2017-026-06,6,1,0,856.25000000000000000000,2,2
8498,29,27,1-29-2017-027-03,3,2,0,318.25000000000000000000,2,2
8500,29,28,1-29-2017-028-06,6,1,0,617.25000000000000000000,2,2
8574,29,29,1-29-2017-029-07,7,1,6,1042.25000000000000000000,2,2
8584,29,30,1-29-2017-030-07,7,2,0,1042.25000000000000000000,2,2
8620,29,31,1-29-2017-031-06,6,1,0,532.25000000000000000000,2,2
8620,29,31,1-29-2017-031-06,6,2,0,532.25000000000000000000,2,2
8622,29,32,1-29-2017-032-03,3,1,6,274.43750000000000000000,2,2
8734,29,33,1-29-2017-033-09,9,1,0,3138.00000000000000000000,2,2
8734,29,33,1-29-2017-033-09,9,2,0,3138.00000000000000000000,2,2
8734,29,33,1-29-2017-033-09,9,3,0,3138.00000000000000000000,2,2
8728,29,34,1-29-2017-034-04,4,1,0,1723.75000000000000000000,2,2
8812,29,35,1-29-2017-035-03,3,1,0,516.87500000000000000000,2,2
8812,29,35,1-29-2017-035-03,3,2,0,516.87500000000000000000,2,2
8812,29,36,1-29-2017-036-10,10,1,0,8578.00000000000000000000,2,2
8874,29,37,1-29-2017-037-03,3,1,0,498.37500000000000000000,2,2
8874,29,37,1-29-2017-037-03,3,2,0,498.37500000000000000000,2,2
8876,29,38,1-29-2017-038-08,8,1,1,411.50000000000000000000,2,2
8876,29,38,1-29-2017-038-08,8,1,2,411.50000000000000000000,2,2
8876,29,38,1-29-2017-038-08,8,1,6,411.50000000000000000000,2,2
8966,29,39,1-29-2017-039-04,4,1,0,3382.00000000000000000000,2,2
8966,29,39,1-29-2017-039-04,4,2,0,3382.00000000000000000000,2,2
9022,29,40,1-29-2017-040-09,9,1,0,919.37500000000000000000,2,2
6085,30,1,1-30-2017-001-03,3,2,3,73.23437500000000000000,10,2
6085,30,1,1-30-2017-001-03,3,2,6,73.23437500000000000000,10,2
6085,30,1,1-30-2017-001-03,3,2,7,73.23437500000000000000,10,2
6155,30,2,1-30-2017-002-05,5,1,7,37.85156250000000000000,10,2
6157,30,3,1-30-2017-003-04,4,1,6,776.87500000000000000000,10,2
6157,30,3,1-30-2017-003-04,4,2,0,776.87500000000000000000,10,2
6217,30,4,1-30-2017-004-04,4,1,0,759.75000000000000000000,10,2
6218,30,5,1-30-2017-005-07,7,1,9,889.25000000000000000000,10,2
6218,30,5,1-30-2017-005-07,7,2,0,889.25000000000000000000,10,2
6219,30,6,1-30-2017-006-04,4,1,0,759.75000000000000000000,10,2
6274,30,7,1-30-2017-007-03,3,1,6,195.25000000000000000000,10,2
6275,30,8,1-30-2017-008-02,2,1,0,17.14453125000000000000,10,2
6277,30,10,1-30-2017-010-03,3,1,0,195.25000000000000000000,10,2
6277,30,10,1-30-2017-010-03,3,2,0,195.25000000000000000000,10,2
6329,30,12,1-30-2017-012-05,5,2,0,127.90625000000000000000,10,2
6331,30,13,1-30-2017-013-06,6,2,0,1455.50000000000000000000,10,2
6368,30,14,1-30-2017-014-07,7,1,0,2047.75000000000000000000,10,2
6369,30,15,1-30-2017-015-04,4,1,0,1749.25000000000000000000,10,2
6369,30,15,1-30-2017-015-04,4,2,1,1749.25000000000000000000,10,2
6369,30,15,1-30-2017-015-04,4,2,6,1749.25000000000000000000,10,2
6416,30,16,1-30-2017-016-09,9,1,0,2649.00000000000000000000,10,2
6421,30,18,1-30-2017-018-07,7,1,0,1668.50000000000000000000,10,2
6421,30,18,1-30-2017-018-07,7,2,0,1668.50000000000000000000,10,2
6465,30,19,1-30-2017-019-07,7,1,0,2879.00000000000000000000,10,2
6465,30,19,1-30-2017-019-07,7,2,0,2879.00000000000000000000,10,2
6466,30,20,1-30-2017-020-03,3,2,7,703.25000000000000000000,10,2
6515,30,21,1-30-2017-021-06,6,2,6,1771.00000000000000000000,10,2
6503,30,22,1-30-2017-022-02,2,1,0,80.18750000000000000000,10,2
6552,30,23,1-30-2017-023-03,3,1,6,810.25000000000000000000,10,2
6553,30,24,1-30-2017-024-06,6,1,0,1571.50000000000000000000,10,2
6553,30,24,1-30-2017-024-06,6,2,7,1571.50000000000000000000,10,2
6604,30,25,1-30-2017-025-10,10,2,0,13434.00000000000000000000,10,2
6686,30,31,1-30-2017-031-04,4,1,0,2817.00000000000000000000,10,2
6694,30,32,1-30-2017-032-03,3,1,0,805.37500000000000000000,10,2
6694,30,32,1-30-2017-032-03,3,2,0,805.37500000000000000000,10,2
6733,30,34,1-30-2017-034-03,3,2,0,852.12500000000000000000,10,2
6759,30,35,1-30-2017-035-02,2,1,6,69.48437500000000000000,10,2
6759,30,35,1-30-2017-035-02,2,2,7,69.48437500000000000000,10,2
6800,30,37,1-30-2017-037-03,3,1,6,783.75000000000000000000,10,2
6800,30,37,1-30-2017-037-03,3,1,7,783.75000000000000000000,10,2
6801,30,38,1-30-2017-038-06,6,2,0,1520.25000000000000000000,10,2
6838,30,39,1-30-2017-039-04,4,1,0,1827.75000000000000000000,10,2
6838,30,39,1-30-2017-039-04,4,2,0,1827.75000000000000000000,10,2
6838,30,39,1-30-2017-039-04,4,3,0,1827.75000000000000000000,10,2
6839,30,40,1-30-2017-040-09,9,2,0,3397.00000000000000000000,10,2
6879,30,41,1-30-2017-041-03,3,1,0,505.62500000000000000000,10,2
6880,30,42,1-30-2017-042-03,3,1,0,505.62500000000000000000,10,2
6916,30,44,1-30-2017-044-03,3,1,0,524.12500000000000000000,10,2
6998,30,49,1-30-2017-049-02,2,1,0,236.75000000000000000000,10,2
6998,30,49,1-30-2017-049-02,2,2,0,236.75000000000000000000,10,2
7035,30,50,1-30-2017-050-03,3,2,0,836.75000000000000000000,10,2
7077,30,51,1-30-2017-051-03,3,2,0,1962.50000000000000000000,10,2
7118,30,52,1-30-2017-052-07,7,1,0,1653.50000000000000000000,10,2
7122,30,54,1-30-2017-054-02,2,1,7,35.46875000000000000000,10,2
7181,30,55,1-30-2017-055-04,4,1,0,5616.00000000000000000000,10,2
7181,30,55,1-30-2017-055-04,4,2,0,5616.00000000000000000000,10,2
7269,30,56,1-30-2017-056-03,3,1,0,1062.00000000000000000000,10,2
7269,30,56,1-30-2017-056-03,3,2,7,1062.00000000000000000000,10,2
7327,30,57,1-30-2017-057-05,5,2,0,127.56250000000000000000,10,2
7337,30,59,1-30-2017-059-02,2,2,0,65.73437500000000000000,10,2
7396,30,61,1-30-2017-061-03,3,1,0,539.12500000000000000000,10,2
7396,30,61,1-30-2017-061-03,3,2,0,539.12500000000000000000,10,2
7451,30,62,1-30-2017-062-05,5,2,0,152.15625000000000000000,10,2
7452,30,63,1-30-2017-063-10,10,2,0,14600.00000000000000000000,10,2
7564,30,64,1-30-2017-064-07,7,1,0,5273.00000000000000000000,10,2
7612,30,65,1-30-2017-065-04,4,2,0,1466.75000000000000000000,10,2
7749,30,70,1-30-2017-070-02,2,1,0,101.73437500000000000000,10,2
7749,30,70,1-30-2017-070-02,2,2,0,101.73437500000000000000,10,2
7741,30,71,1-30-2017-071-05,5,1,6,197.43750000000000000000,10,2
7803,30,72,1-30-2017-072-02,2,1,0,95.95312500000000000000,10,2
7856,30,73,1-30-2017-073-03,3,1,0,435.37500000000000000000,10,2
7856,30,73,1-30-2017-073-03,3,2,6,435.37500000000000000000,10,2
7856,30,73,1-30-2017-073-03,3,2,7,435.37500000000000000000,10,2
7856,30,73,1-30-2017-073-03,3,3,0,435.37500000000000000000,10,2
7864,30,75,1-30-2017-075-02,2,1,6,38.23437500000000000000,10,2
7864,30,75,1-30-2017-075-02,2,2,6,38.23437500000000000000,10,2
7864,30,75,1-30-2017-075-02,2,2,7,38.23437500000000000000,10,2
7911,30,76,1-30-2017-076-10,10,1,6,20828.00000000000000000000,10,2
7911,30,76,1-30-2017-076-10,10,1,7,20828.00000000000000000000,10,2
8012,30,77,1-30-2017-077-03,3,1,7,1794.25000000000000000000,10,2
8081,30,78,1-30-2017-078-07,7,2,0,2644.00000000000000000000,10,2
8082,30,79,1-30-2017-079-02,2,1,0,56.71093750000000000000,10,2
8082,30,79,1-30-2017-079-02,2,2,0,56.71093750000000000000,10,2
8172,30,80,1-30-2017-080-03,3,1,6,3001.50000000000000000000,10,2
8172,30,80,1-30-2017-080-03,3,2,0,3001.50000000000000000000,10,2
8234,30,84,1-30-2017-084-09,9,2,0,3117.50000000000000000000,10,2
8274,30,85,1-30-2017-085-04,4,1,0,7165.00000000000000000000,10,2
8378,30,86,1-30-2017-086-04,4,2,0,4013.50000000000000000000,10,2
8434,30,88,1-30-2017-088-08,8,1,1,1381.50000000000000000000,10,2
8434,30,88,1-30-2017-088-08,8,1,6,1381.50000000000000000000,10,2
8434,30,88,1-30-2017-088-08,8,1,7,1381.50000000000000000000,10,2
8492,30,89,1-30-2017-089-02,2,1,0,52.52343750000000000000,10,2
8492,30,89,1-30-2017-089-02,2,2,0,52.52343750000000000000,10,2
8494,30,91,1-30-2017-091-05,5,1,0,101.93750000000000000000,10,2
8530,30,92,1-30-2017-092-09,9,1,0,3888.00000000000000000000,10,2
8568,30,93,1-30-2017-093-05,5,1,6,214.96875000000000000000,10,2
8568,30,93,1-30-2017-093-05,5,2,0,214.96875000000000000000,10,2
8568,30,94,1-30-2017-094-01,1,1,1,296.43750000000000000000,10,2
8638,30,95,1-30-2017-095-05,5,1,0,205.62500000000000000000,10,2
8638,30,95,1-30-2017-095-05,5,2,0,205.62500000000000000000,10,2
8732,30,97,1-30-2017-097-04,4,2,7,1433.50000000000000000000,10,2
8770,30,99,1-30-2017-099-03,3,2,0,409.81250000000000000000,10,2
8818,30,101,1-30-2017-101-02,2,1,0,61.32031250000000000000,10,2
8818,30,101,1-30-2017-101-02,2,2,0,61.32031250000000000000,10,2
8836,30,102,1-30-2017-102-02,2,1,1,61.32031250000000000000,10,2
8836,30,102,1-30-2017-102-02,2,1,6,61.32031250000000000000,10,2
8836,30,102,1-30-2017-102-02,2,1,7,61.32031250000000000000,10,2
8886,30,103,1-30-2017-103-04,4,1,0,1473.00000000000000000000,10,2
8886,30,103,1-30-2017-103-04,4,2,0,1473.00000000000000000000,10,2
8898,30,105,1-30-2017-105-02,2,1,0,36.98437500000000000000,10,2
8898,30,105,1-30-2017-105-02,2,2,0,36.98437500000000000000,10,2
8950,30,106,1-30-2017-106-10,10,1,0,9574.00000000000000000000,10,2
9028,30,110,1-30-2017-110-03,3,3,0,1089.75000000000000000000,10,2
9098,30,111,1-30-2017-111-03,3,1,0,567.87500000000000000000,10,2
6177,31,2,1-31-2017-002-10,10,1,0,1073.75000000000000000000,6,2
6177,31,2,1-31-2017-002-10,10,2,0,1073.75000000000000000000,6,2
6240,31,3,1-31-2017-003-09,9,1,0,686.12500000000000000000,6,2
6241,31,4,1-31-2017-004-06,6,1,0,374.43750000000000000000,6,2
6311,31,5,1-31-2017-005-03,3,1,6,562.00000000000000000000,6,2
6398,31,6,1-31-2017-006-07,7,2,0,1609.25000000000000000000,6,2
6505,31,7,1-31-2017-007-04,4,1,0,2792.50000000000000000000,6,2
6505,31,7,1-31-2017-007-04,4,2,0,2792.50000000000000000000,6,2
6539,31,8,1-31-2017-008-10,10,1,0,2147.50000000000000000000,6,2
6599,31,10,1-31-2017-010-08,8,1,6,533.50000000000000000000,6,2
6672,31,11,1-31-2017-011-07,7,1,0,1255.50000000000000000000,6,2
6714,31,12,1-31-2017-012-04,4,1,0,1625.50000000000000000000,6,2
6750,31,13,1-31-2017-013-04,4,1,0,1284.50000000000000000000,6,2
6799,31,15,1-31-2017-015-03,3,2,6,749.37500000000000000000,6,2
6827,31,16,1-31-2017-016-09,9,1,0,1112.75000000000000000000,6,2
6827,31,16,1-31-2017-016-09,9,2,7,1112.75000000000000000000,6,2
6890,31,18,1-31-2017-018-04,4,1,0,2463.00000000000000000000,6,2
6902,31,19,1-31-2017-019-04,4,1,0,733.25000000000000000000,6,2
6953,31,20,1-31-2017-020-03,3,1,0,1250.50000000000000000000,6,2
6953,31,20,1-31-2017-020-03,3,2,0,1250.50000000000000000000,6,2
7040,31,22,1-31-2017-022-06,6,1,0,689.50000000000000000000,6,2
7061,31,23,1-31-2017-023-08,8,1,1,533.50000000000000000000,6,2
7061,31,23,1-31-2017-023-08,8,1,6,533.50000000000000000000,6,2
7061,31,23,1-31-2017-023-08,8,1,7,533.50000000000000000000,6,2
7114,31,24,1-31-2017-024-09,9,1,0,686.12500000000000000000,6,2
7167,31,25,1-31-2017-025-03,3,1,6,471.68750000000000000000,6,2
7208,31,28,1-31-2017-028-09,9,1,0,686.12500000000000000000,6,2
7305,31,29,1-31-2017-029-07,7,1,0,6637.00000000000000000000,6,2
7372,31,30,1-31-2017-030-10,10,1,0,1073.75000000000000000000,6,2
7373,31,31,1-31-2017-031-10,10,2,6,1073.75000000000000000000,6,2
7373,31,31,1-31-2017-031-10,10,2,7,1073.75000000000000000000,6,2
7431,31,32,1-31-2017-032-06,6,1,7,561.00000000000000000000,6,2
7537,31,33,1-31-2017-033-09,9,1,1,1539.50000000000000000000,6,2
7537,31,33,1-31-2017-033-09,9,1,4,1539.50000000000000000000,6,2
7537,31,33,1-31-2017-033-09,9,1,6,1539.50000000000000000000,6,2
7537,31,33,1-31-2017-033-09,9,1,7,1539.50000000000000000000,6,2
7538,31,34,1-31-2017-034-04,4,1,0,2328.50000000000000000000,6,2
7590,31,35,1-31-2017-035-10,10,1,0,1073.75000000000000000000,6,2
7730,31,36,1-31-2017-036-05,5,1,0,628.75000000000000000000,6,2
7730,31,36,1-31-2017-036-05,5,2,0,628.75000000000000000000,6,2
7790,31,38,1-31-2017-038-08,8,1,0,533.50000000000000000000,6,2
7805,31,39,1-31-2017-039-09,9,1,0,1663.25000000000000000000,6,2
7849,31,40,1-31-2017-040-07,7,1,0,1472.50000000000000000000,6,2
8058,31,41,1-31-2017-041-07,7,1,0,1465.25000000000000000000,6,2
8110,31,42,1-31-2017-042-08,8,1,1,533.50000000000000000000,6,2
8110,31,42,1-31-2017-042-08,8,1,5,533.50000000000000000000,6,2
8110,31,42,1-31-2017-042-08,8,1,6,533.50000000000000000000,6,2
8110,31,42,1-31-2017-042-08,8,1,7,533.50000000000000000000,6,2
8500,31,43,1-31-2017-043-08,8,1,1,595.87500000000000000000,6,2
8500,31,43,1-31-2017-043-08,8,1,7,595.87500000000000000000,6,2
8562,31,44,1-31-2017-044-07,7,1,0,4475.00000000000000000000,6,2
8770,31,47,1-31-2017-047-04,4,1,0,1876.25000000000000000000,6,2
8806,31,48,1-31-2017-048-09,9,1,0,5792.00000000000000000000,6,2
8892,31,50,1-31-2017-050-10,10,1,6,1073.75000000000000000000,6,2
6042,32,1,1-32-2017-001-09,9,1,0,439.93750000000000000000,7,2
6101,32,2,1-32-2017-002-02,2,1,6,82.35937500000000000000,7,2
6101,32,2,1-32-2017-002-02,2,2,0,82.35937500000000000000,7,2
6170,32,4,1-32-2017-004-03,3,2,0,920.75000000000000000000,7,2
6215,32,5,1-32-2017-005-05,5,1,0,156.90625000000000000000,7,2
6215,32,5,1-32-2017-005-05,5,2,0,156.90625000000000000000,7,2
6232,32,6,1-32-2017-006-04,4,1,0,2047.25000000000000000000,7,2
6233,32,7,1-32-2017-007-09,9,1,0,3404.00000000000000000000,7,2
6234,32,8,1-32-2017-008-06,6,1,0,1146.75000000000000000000,7,2
6234,32,8,1-32-2017-008-06,6,2,0,1146.75000000000000000000,7,2
6305,32,9,1-32-2017-009-01,1,1,2,360.81250000000000000000,7,2
6305,32,9,1-32-2017-009-01,1,1,6,360.81250000000000000000,7,2
6305,32,9,1-32-2017-009-01,1,1,7,360.81250000000000000000,7,2
6305,32,9,1-32-2017-009-01,1,2,0,360.81250000000000000000,7,2
6306,32,10,1-32-2017-010-03,3,2,0,1535.25000000000000000000,7,2
6347,32,11,1-32-2017-011-07,7,1,0,5303.00000000000000000000,7,2
6348,32,12,1-32-2017-012-07,7,2,0,5303.00000000000000000000,7,2
6348,32,12,1-32-2017-012-07,7,3,0,5303.00000000000000000000,7,2
6392,32,13,1-32-2017-013-01,1,1,1,473.87500000000000000000,7,2
6392,32,13,1-32-2017-013-01,1,1,2,473.87500000000000000000,7,2
6392,32,13,1-32-2017-013-01,1,1,6,473.87500000000000000000,7,2
6393,32,14,1-32-2017-014-04,4,1,0,8974.00000000000000000000,7,2
6393,32,14,1-32-2017-014-04,4,2,7,8974.00000000000000000000,7,2
6430,32,15,1-32-2017-015-07,7,1,0,4484.00000000000000000000,7,2
6431,32,16,1-32-2017-016-07,7,1,0,4484.00000000000000000000,7,2
6483,32,17,1-32-2017-017-06,6,1,0,2740.00000000000000000000,7,2
6483,32,17,1-32-2017-017-06,6,2,7,2740.00000000000000000000,7,2
6484,32,18,1-32-2017-018-10,10,1,0,20828.00000000000000000000,7,2
6531,32,19,1-32-2017-019-07,7,1,0,5536.00000000000000000000,7,2
6531,32,19,1-32-2017-019-07,7,2,0,5536.00000000000000000000,7,2
6532,32,20,1-32-2017-020-07,7,2,0,5536.00000000000000000000,7,2
6532,32,20,1-32-2017-020-07,7,3,0,5536.00000000000000000000,7,2
6576,32,21,1-32-2017-021-10,10,1,0,20828.00000000000000000000,7,2
6577,32,22,1-32-2017-022-02,2,1,6,196.40625000000000000000,7,2
6577,32,22,1-32-2017-022-02,2,2,0,196.40625000000000000000,7,2
6625,32,23,1-32-2017-023-03,3,1,0,1645.25000000000000000000,7,2
6626,32,24,1-32-2017-024-03,3,1,0,1645.25000000000000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,0,1843.75000000000000000000,7,2
6669,32,25,1-32-2017-025-03,3,2,0,1843.75000000000000000000,7,2
6670,32,26,1-32-2017-026-09,9,1,1,10612.00000000000000000000,7,2
