CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,POSTINTEGLOSS,OPENLF,OPENLR,OPENRF,OPENRR,OPENTG,DAMAGELF,DAMAGELR,DAMAGERF,DAMAGERR,DAMAGETG,GLAZINGCONT,ROWIDTH1,ROWIDTH2,ROWIDTH3,ROWIDTH4,ROWIDTH5,ADAPTEQUIP,STEERINGTYPE,STEERTILTADJ,STEERTELEADJ,RIMDEFLOC,RIMDEF,CASEWGT,PSUSTRAT,VERSION
7316,12,32,1-12-2017-032-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,144,144,888,888,888,0,4,2,1,0,88,631.78882147421700000000,9,2
7317,12,33,1-12-2017-033-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,160,160,150,888,888,0,2,1,0,0,88,3256.77527939067000000000,9,2
7455,12,34,1-12-2017-034-04,4,1,0,1,0,1,0,0,1,0,1,0,0,1,150,138,888,888,888,0,2,1,0,0,88,3990.87077387485000000000,9,2
7455,12,34,1-12-2017-034-04,4,2,0,1,2,1,1,0,1,1,1,1,0,0,154,148,888,888,888,0,2,3,0,0,88,3990.87077387485000000000,9,2
7456,12,35,1-12-2017-035-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,170,156,888,888,888,0,2,5,0,0,88,3990.87077387485000000000,9,2
7546,12,36,1-12-2017-036-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,154,150,888,888,888,0,2,4,0,0,88,4239.64448800503000000000,9,2
7586,12,38,1-12-2017-038-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,144,144,888,888,888,0,2,4,0,0,88,890.33745427701100000000,9,2
7586,12,38,1-12-2017-038-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,148,146,888,888,888,0,2,3,0,0,88,890.33745427701100000000,9,2
7586,12,38,1-12-2017-038-04,4,3,0,1,1,1,1,1,1,1,1,1,1,0,158,158,146,888,888,0,4,5,5,0,88,890.33745427701100000000,9,2
7618,12,39,1-12-2017-039-07,7,1,1,1,1,1,1,0,1,1,1,1,0,1,146,138,888,888,888,0,4,9,9,9,3,990.61558318088500000000,9,2
7674,12,40,1-12-2017-040-05,5,1,1,1,1,1,1,1,1,1,1,1,1,0,148,142,888,888,888,0,4,1,5,0,88,628.83294075430700000000,9,2
7674,12,40,1-12-2017-040-05,5,2,0,1,1,1,1,1,1,1,1,1,1,0,152,150,138,888,888,0,4,3,2,0,88,628.83294075430700000000,9,2
7713,12,41,1-12-2017-041-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,152,148,888,888,888,0,4,2,5,0,88,461.69698135238800000000,9,2
7713,12,41,1-12-2017-041-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,162,162,146,888,888,0,4,1,5,0,88,461.69698135238800000000,9,2
7709,12,42,1-12-2017-042-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,150,150,888,888,888,0,4,1,5,0,88,2139.05710310235000000000,9,2
7764,12,43,1-12-2017-043-03,3,1,0,1,0,1,0,0,1,0,1,0,0,0,144,136,888,888,888,0,2,2,0,0,88,838.43731407849400000000,9,2
7764,12,43,1-12-2017-043-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,4,5,3,0,88,838.43731407849400000000,9,2
7832,12,45,1-12-2017-045-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,170,170,888,888,888,0,2,5,0,0,88,3838.87221500274000000000,9,2
7868,12,46,1-12-2017-046-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,150,144,888,888,888,0,4,4,5,0,88,438.99723933472900000000,9,2
7874,12,47,1-12-2017-047-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,150,148,888,888,888,0,2,1,0,0,88,2454.35239269099000000000,9,2
7948,12,48,1-12-2017-048-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,146,138,888,888,888,0,2,1,0,0,88,896.22568943129300000000,9,2
7948,12,48,1-12-2017-048-03,3,2,0,1,0,2,0,0,1,0,1,0,0,0,999,999,999,999,999,9,9,9,9,99,99,896.22568943129300000000,9,2
7949,12,49,1-12-2017-049-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,156,152,888,888,888,0,2,1,0,0,88,896.22568943129300000000,9,2
7949,12,49,1-12-2017-049-03,3,2,0,1,0,1,0,0,1,0,1,0,0,0,148,142,888,888,888,0,4,1,5,0,88,896.22568943129300000000,9,2
8002,12,51,1-12-2017-051-10,10,1,1,1,1,2,2,0,1,1,1,1,0,0,140,136,888,888,888,0,2,1,0,0,88,1132.14903654290000000000,9,2
8002,12,51,1-12-2017-051-10,10,2,0,1,1,1,1,1,1,1,1,1,1,0,156,154,999,888,888,0,2,1,0,0,88,1132.14903654290000000000,9,2
8065,12,52,1-12-2017-052-03,3,1,1,1,1,2,2,1,1,1,1,1,1,0,144,148,144,888,888,0,2,1,0,0,88,798.33956135558200000000,9,2
8065,12,52,1-12-2017-052-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,999,999,888,888,888,0,9,9,9,0,88,798.33956135558200000000,9,2
8066,12,53,1-12-2017-053-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,148,146,888,888,888,0,4,1,5,0,88,1216.52299057212000000000,9,2
8066,12,53,1-12-2017-053-06,6,2,0,1,0,1,0,0,1,0,1,0,0,1,160,888,888,888,888,0,2,3,0,0,88,1216.52299057212000000000,9,2
8118,12,54,1-12-2017-054-07,7,2,0,1,1,1,1,0,1,1,1,1,0,0,156,152,888,888,888,0,4,5,1,0,88,8658.60604270848000000000,9,2
8193,12,55,1-12-2017-055-05,5,1,1,2,1,1,1,1,1,1,1,1,1,1,130,130,888,888,888,0,2,1,0,0,88,385.57133132396900000000,9,2
8193,12,55,1-12-2017-055-05,5,2,0,1,1,1,1,1,1,1,1,1,1,0,158,154,888,888,888,0,2,2,0,0,88,385.57133132396900000000,9,2
8194,12,56,1-12-2017-056-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,160,160,888,888,888,0,4,3,3,0,88,6880.05579409105000000000,9,2
8259,12,58,1-12-2017-058-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,142,138,888,888,888,0,2,3,0,0,88,3542.25540128003000000000,9,2
8259,12,58,1-12-2017-058-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,136,136,888,888,888,0,4,2,5,0,88,3542.25540128003000000000,9,2
8337,12,59,1-12-2017-059-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,158,154,888,888,888,0,4,3,1,0,88,3838.87370925107000000000,9,2
8435,12,62,1-12-2017-062-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,154,146,888,888,888,0,4,5,5,0,88,441.84896571885700000000,9,2
8469,12,63,1-12-2017-063-03,3,1,0,9,9,1,1,9,0,0,1,1,0,9,999,999,888,888,888,0,9,9,9,99,99,597.19614055370900000000,9,2
8469,12,63,1-12-2017-063-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,166,166,888,888,888,0,4,1,3,0,88,597.19614055370900000000,9,2
8470,12,64,1-12-2017-064-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,164,162,140,888,888,0,2,3,0,0,88,3078.45527080477000000000,9,2
8470,12,64,1-12-2017-064-07,7,2,0,1,0,1,0,0,1,0,1,0,0,0,164,888,888,888,888,0,2,1,0,0,88,3078.45527080477000000000,9,2
8556,12,65,1-12-2017-065-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,136,136,888,888,888,0,2,3,0,0,88,1316.99171800419000000000,9,2
8556,12,65,1-12-2017-065-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,156,158,888,888,888,0,2,3,0,0,88,1316.99171800419000000000,9,2
8617,12,66,1-12-2017-066-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,140,136,888,888,888,0,4,3,3,0,88,952.92853576381300000000,9,2
8618,12,67,1-12-2017-067-04,4,1,0,2,2,1,1,0,1,1,1,1,0,0,138,132,888,888,888,0,4,3,5,0,88,952.92853576381300000000,9,2
8679,12,69,1-12-2017-069-03,3,1,0,1,0,1,0,0,1,0,1,0,0,0,156,148,888,888,888,0,4,3,5,0,88,1450.54178421601000000000,9,2
8774,12,70,1-12-2017-070-01,1,1,1,2,2,1,1,0,1,1,1,1,0,1,138,132,888,888,888,0,9,9,9,9,8,473.93014835835700000000,9,2
8792,12,71,1-12-2017-071-02,2,1,1,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,4,3,3,0,88,595.88224788933300000000,9,2
8895,12,72,1-12-2017-072-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,120,120,888,888,888,0,2,1,0,0,88,1416.44009618599000000000,9,2
8896,12,73,1-12-2017-073-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,132,132,888,888,888,0,4,1,5,0,88,1416.44009618599000000000,9,2
8896,12,73,1-12-2017-073-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,144,142,132,888,888,0,4,3,1,0,88,1416.44009618599000000000,9,2
8896,12,73,1-12-2017-073-03,3,3,0,1,1,1,1,1,1,1,1,1,1,0,140,140,888,888,888,0,2,1,0,0,88,1416.44009618599000000000,9,2
8939,12,74,1-12-2017-074-06,6,1,0,1,2,1,1,1,1,1,1,1,1,0,134,130,888,888,888,0,2,3,0,0,88,419.20923822946600000000,9,2
8939,12,74,1-12-2017-074-06,6,2,0,1,1,1,1,0,1,1,1,1,0,0,134,132,888,888,888,0,2,5,0,0,88,419.20923822946600000000,9,2
9045,12,75,1-12-2017-075-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,156,156,888,888,888,0,2,3,0,0,88,1851.81367077250000000000,9,2
9045,12,75,1-12-2017-075-04,4,2,0,1,1,1,1,1,1,1,1,1,1,0,138,138,888,888,888,0,4,3,3,0,88,1851.81367077250000000000,9,2
6050,13,1,1-13-2017-001-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,142,134,888,888,888,0,4,2,4,0,88,2302.56589082077000000000,7,2
6050,13,1,1-13-2017-001-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,152,146,888,888,888,0,4,1,5,0,88,2302.56589082077000000000,7,2
6050,13,1,1-13-2017-001-04,4,3,0,1,1,1,1,1,1,1,1,1,1,0,999,999,888,888,888,0,9,9,9,0,88,2302.56589082077000000000,7,2
6121,13,2,1-13-2017-002-03,3,2,0,1,1,1,1,0,1,1,1,1,0,1,136,134,888,888,888,0,2,3,0,0,88,721.07648595279900000000,7,2
6122,13,3,1-13-2017-003-09,9,1,0,1,0,1,0,0,1,0,1,0,0,0,150,140,888,888,888,0,2,5,0,0,88,4149.72387133394000000000,7,2
6122,13,3,1-13-2017-003-09,9,2,0,1,1,1,1,0,1,1,1,1,0,0,148,144,888,888,888,0,2,1,0,0,88,4149.72387133394000000000,7,2
6179,13,4,1-13-2017-004-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,140,140,888,888,888,0,4,5,1,0,88,1311.02538454043000000000,7,2
6179,13,4,1-13-2017-004-03,3,3,0,1,1,1,1,0,1,1,1,1,0,0,138,138,888,888,888,0,4,1,1,0,88,1311.02538454043000000000,7,2
6180,13,5,1-13-2017-005-03,3,1,0,9,9,0,0,9,0,0,0,0,0,9,999,999,999,888,888,0,9,9,9,0,88,1311.02538453678000000000,7,2
6180,13,5,1-13-2017-005-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,999,999,888,888,888,0,2,3,0,0,88,1311.02538453678000000000,7,2
6251,13,6,1-13-2017-006-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,4,1,5,0,88,803.97047188463400000000,7,2
6252,13,7,1-13-2017-007-02,2,2,0,1,2,1,1,0,1,1,1,1,0,1,146,140,888,888,888,0,4,1,5,0,88,62.50188682578690000000,7,2
6253,13,8,1-13-2017-008-01,1,1,1,2,2,2,2,0,1,1,1,1,0,1,147,145,888,888,888,0,9,9,9,9,99,188.95571273465500000000,7,2
6315,13,9,1-13-2017-009-04,4,2,0,1,1,1,1,0,1,1,1,1,0,1,140,136,888,888,888,0,4,1,1,0,88,4954.12389489274000000000,7,2
6316,13,10,1-13-2017-010-01,1,1,1,2,2,2,1,1,1,1,1,1,1,0,168,164,888,888,888,0,9,9,9,2,3,333.15253105404000000000,7,2
6316,13,10,1-13-2017-010-01,1,2,1,2,2,2,2,0,1,1,1,1,0,0,154,152,888,888,888,0,9,9,9,9,9,333.15253105404000000000,7,2
6370,13,11,1-13-2017-011-08,8,1,0,1,1,1,1,1,1,1,1,1,1,0,132,132,888,888,888,0,2,1,0,0,88,1502.31800595479000000000,7,2
6408,13,12,1-13-2017-012-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,160,160,999,888,888,0,4,1,1,0,88,1539.21955305570000000000,7,2
6409,13,13,1-13-2017-013-05,5,1,0,1,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,2,1,0,0,88,262.30835201285800000000,7,2
6409,13,13,1-13-2017-013-05,5,3,0,1,1,1,1,0,1,1,1,1,0,0,999,999,888,888,888,0,2,9,0,99,99,262.30835201285800000000,7,2
6444,13,14,1-13-2017-014-02,2,1,0,1,0,2,2,1,1,0,1,1,1,0,172,888,888,888,888,0,2,2,0,0,88,138.18107266463300000000,7,2
6444,13,14,1-13-2017-014-02,2,2,0,1,1,1,1,0,1,1,1,1,0,0,168,168,888,888,888,0,2,3,0,0,88,138.18107266463300000000,7,2
6445,13,15,1-13-2017-015-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,142,138,888,888,888,0,4,1,3,0,88,1777.44237550816000000000,7,2
6493,13,16,1-13-2017-016-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,152,144,888,888,888,0,4,5,4,0,88,2740.02107410605000000000,7,2
6493,13,16,1-13-2017-016-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,146,142,888,888,888,0,4,1,2,0,88,2740.02107410605000000000,7,2
6513,13,18,1-13-2017-018-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,140,138,888,888,888,0,2,1,0,0,88,783.98946810617300000000,7,2
6540,13,19,1-13-2017-019-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,146,146,888,888,888,0,4,3,5,0,88,12110.59043255430000000000,7,2
6590,13,20,1-13-2017-020-02,2,2,0,1,1,1,1,0,1,1,1,1,0,0,142,142,888,888,888,0,4,3,2,0,88,154.19440424693100000000,7,2
6591,13,21,1-13-2017-021-02,2,1,0,1,1,1,1,0,1,1,1,1,0,0,142,142,888,888,888,0,4,1,4,0,88,154.19440424639500000000,7,2
6591,13,21,1-13-2017-021-02,2,2,0,1,1,1,1,0,1,1,1,1,0,1,148,146,888,888,888,0,2,1,0,0,88,154.19440424639500000000,7,2
6591,13,21,1-13-2017-021-02,2,3,0,1,1,1,1,0,1,1,1,1,0,0,148,144,888,888,888,0,2,1,0,0,88,154.19440424639500000000,7,2
6645,13,22,1-13-2017-022-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,146,146,888,888,888,0,2,1,0,0,88,2455.12215097887000000000,7,2
6646,13,23,1-13-2017-023-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,144,146,146,888,888,0,4,5,1,0,88,1265.85023364405000000000,7,2
6646,13,23,1-13-2017-023-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,999,999,888,888,888,0,9,9,9,99,99,1265.85023364405000000000,7,2
6682,13,24,1-13-2017-024-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,144,144,888,888,888,0,2,3,0,0,88,1287.69584822980000000000,7,2
6682,13,24,1-13-2017-024-03,3,2,0,2,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,4,5,5,0,88,1287.69584822980000000000,7,2
6683,13,25,1-13-2017-025-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,999,999,888,888,888,0,9,9,9,99,99,4500.46066267450000000000,7,2
6683,13,25,1-13-2017-025-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,148,140,888,888,888,0,4,3,1,0,88,4500.46066267450000000000,7,2
6722,13,26,1-13-2017-026-05,5,1,0,1,0,1,0,0,1,0,1,0,0,0,150,138,888,888,888,0,4,2,1,0,88,236.36125573012700000000,7,2
6723,13,27,1-13-2017-027-08,8,1,1,2,2,1,1,1,1,1,1,1,1,0,164,164,888,888,888,0,9,9,9,0,88,1145.11784943843000000000,7,2
6757,13,28,1-13-2017-028-04,4,2,0,1,1,1,1,1,1,1,1,1,1,0,160,160,132,888,888,0,2,3,0,0,88,4712.18190865343000000000,7,2
6758,13,29,1-13-2017-029-06,6,1,0,1,1,1,1,1,1,1,1,1,1,0,144,140,888,888,888,0,4,5,1,0,88,2614.98469636895000000000,7,2
6787,13,30,1-13-2017-030-02,2,1,0,1,1,1,1,1,1,1,1,1,1,0,146,146,888,888,888,0,2,3,0,0,88,91.07054217554070000000,7,2
6787,13,30,1-13-2017-030-02,2,2,1,9,9,1,1,0,0,0,1,1,0,0,146,146,888,888,888,0,4,1,1,0,88,91.07054217554070000000,7,2
6787,13,30,1-13-2017-030-02,2,3,0,1,2,1,1,0,1,1,1,1,0,0,148,144,888,888,888,0,4,1,5,0,88,91.07054217554070000000,7,2
6788,13,31,1-13-2017-031-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,999,999,888,888,888,0,9,9,9,0,88,4245.73701337969000000000,7,2
6835,13,33,1-13-2017-033-02,2,1,0,1,1,1,1,1,1,1,1,1,1,0,148,144,888,888,888,0,4,2,3,0,88,65.39425729483340000000,7,2
6835,13,33,1-13-2017-033-02,2,2,0,1,1,1,1,1,1,1,1,1,1,0,142,142,888,888,888,0,2,1,0,0,88,65.39425729483340000000,7,2
6849,13,34,1-13-2017-034-09,9,1,0,1,1,1,1,1,1,1,1,1,1,0,999,999,888,888,888,0,9,9,9,0,88,4840.88145206512000000000,7,2
6849,13,34,1-13-2017-034-09,9,2,0,1,1,1,1,0,1,1,1,1,0,0,142,142,888,888,888,0,2,2,0,0,88,4840.88145206512000000000,7,2
6881,13,35,1-13-2017-035-05,5,1,0,2,2,2,2,0,1,1,1,1,0,0,160,160,888,888,888,0,9,9,9,6,6,208.58473111814500000000,7,2
6882,13,36,1-13-2017-036-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,142,142,888,888,888,0,4,2,1,0,88,1223.97054512083000000000,7,2
6882,13,36,1-13-2017-036-03,3,2,0,1,1,1,1,1,1,1,1,1,1,1,130,130,888,888,888,0,2,1,0,0,88,1223.97054512083000000000,7,2
6906,13,37,1-13-2017-037-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,140,138,888,888,888,0,2,3,0,0,88,1994.16895971702000000000,7,2
6906,13,37,1-13-2017-037-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,160,162,160,888,888,0,4,1,2,0,88,1994.16895971702000000000,7,2
6907,13,38,1-13-2017-038-03,3,1,1,1,1,2,2,0,1,1,1,1,0,9,999,999,888,888,888,0,9,9,9,0,88,1994.16895971702000000000,7,2
6957,13,39,1-13-2017-039-02,2,2,0,1,2,1,1,0,1,1,1,1,0,0,999,999,888,888,888,9,9,9,9,99,99,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,3,0,1,2,1,1,0,1,1,1,1,0,0,168,168,888,888,888,0,2,5,0,0,88,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,4,1,1,1,1,1,0,1,1,1,1,0,0,999,999,888,888,888,0,9,9,9,99,99,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,1,1,2,1,2,2,1,1,1,1,1,1,156,156,132,888,888,0,4,3,1,0,88,140.15566461981000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,148,144,888,888,888,0,4,3,5,0,88,1802.84182676890000000000,7,2
6990,13,41,1-13-2017-041-02,2,1,1,1,2,1,2,2,1,1,1,1,1,1,148,150,888,888,888,0,4,1,1,0,88,114.87970684568800000000,7,2
6991,13,42,1-13-2017-042-03,3,3,0,1,1,1,1,1,1,1,1,1,1,9,162,160,160,888,888,0,4,1,2,0,88,1477.71366284744000000000,7,2
7023,13,43,1-13-2017-043-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,142,142,888,888,888,0,4,4,5,0,88,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,2,0,1,1,1,1,1,1,1,1,1,1,0,144,142,888,888,888,0,4,5,3,0,88,2974.90819095951000000000,7,2
7024,13,44,1-13-2017-044-02,2,1,0,1,1,1,1,1,1,1,1,1,1,0,148,144,888,888,888,0,4,1,2,0,88,119.24380308826500000000,7,2
7074,13,45,1-13-2017-045-08,8,1,0,1,1,1,1,0,1,1,1,1,0,0,138,138,888,888,888,0,2,2,0,0,88,835.14731700150400000000,7,2
7074,13,45,1-13-2017-045-08,8,2,0,1,2,1,1,1,1,1,1,1,1,0,168,168,888,888,888,0,2,1,0,0,88,835.14731700150400000000,7,2
7075,13,46,1-13-2017-046-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,170,168,888,888,888,0,2,1,0,0,88,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,0,1,1,1,1,2,1,1,1,1,1,0,140,140,888,888,888,0,4,5,4,0,88,1011.52739065054000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,168,163,164,888,888,0,4,3,1,0,88,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,146,146,888,888,888,0,4,1,1,0,88,1011.52739066714000000000,7,2
7123,13,48,1-13-2017-048-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,148,142,888,888,888,0,4,5,1,0,88,2521.65929840692000000000,7,2
7124,13,49,1-13-2017-049-06,6,2,0,1,0,1,0,1,1,0,1,0,1,0,128,116,888,888,888,0,2,1,0,0,88,1399.37307232443000000000,7,2
7125,13,50,1-13-2017-050-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,146,146,888,888,888,0,4,3,1,0,88,2521.65929840692000000000,7,2
7125,13,50,1-13-2017-050-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,136,134,888,888,888,0,1,0,0,0,88,2521.65929840692000000000,7,2
7180,13,51,1-13-2017-051-02,2,1,1,1,1,1,1,0,1,1,1,1,0,1,156,156,888,888,888,0,4,1,1,1,99,223.87077588787700000000,7,2
7218,13,52,1-13-2017-052-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,162,168,888,888,888,0,2,4,0,0,88,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,0,1,1,1,1,0,1,1,1,1,0,0,144,140,888,888,888,0,4,5,5,0,88,5045.28531568187000000000,7,2
7281,13,53,1-13-2017-053-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,134,130,888,888,888,0,2,5,0,0,88,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,138,138,888,888,888,0,4,3,3,0,88,931.20215853294300000000,7,2
7267,13,54,1-13-2017-054-03,3,1,0,9,9,9,9,9,0,0,0,0,0,9,999,999,999,888,888,0,9,9,9,99,99,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,4,3,1,0,88,931.20215852199400000000,7,2
7268,13,55,1-13-2017-055-10,10,1,0,1,1,1,1,1,1,1,1,1,1,0,164,164,888,888,888,0,4,3,1,0,88,15216.83519490180000000000,7,2
7318,13,56,1-13-2017-056-02,2,1,1,2,1,2,2,1,1,1,1,1,1,0,144,144,888,888,888,0,4,3,5,0,88,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,0,1,1,1,1,1,1,1,1,1,1,1,160,168,160,888,888,0,2,3,0,0,88,201.63898984262400000000,7,2
7366,13,57,1-13-2017-057-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,146,142,888,888,888,0,4,2,1,0,88,3594.91327501110000000000,7,2
7367,13,58,1-13-2017-058-03,3,1,0,1,1,2,2,0,1,1,1,1,0,0,144,144,888,888,888,0,4,2,3,0,88,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,132,132,888,888,888,0,4,2,3,0,88,991.88248213842200000000,7,2
7368,13,59,1-13-2017-059-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,152,152,888,888,888,0,4,4,2,0,88,991.88248214289800000000,7,2
7447,13,60,1-13-2017-060-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,160,160,888,888,888,0,4,1,2,0,88,2291.22123220478000000000,7,2
7448,13,61,1-13-2017-061-05,5,1,0,1,1,1,1,0,1,1,1,1,0,1,140,140,888,888,888,0,2,3,0,0,88,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,2,0,1,1,1,1,0,1,1,1,1,0,0,150,150,888,888,888,0,4,3,5,0,88,111.72102148204900000000,7,2
7449,13,62,1-13-2017-062-06,6,1,0,1,1,1,1,1,1,1,1,1,1,0,156,156,888,888,888,0,2,5,0,0,88,1271.49345553496000000000,7,2
7547,13,63,1-13-2017-063-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,132,130,888,888,888,0,2,1,0,0,88,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,4,5,1,0,88,278.88438302446900000000,7,2
7548,13,64,1-13-2017-064-09,9,1,0,1,0,1,0,0,1,0,1,0,0,0,134,134,888,888,888,0,2,2,0,0,88,1604.95204628538000000000,7,2
7549,13,65,1-13-2017-065-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,4,1,1,0,88,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,2,0,9,9,9,9,0,0,0,0,0,0,0,999,999,888,888,888,0,9,9,9,0,88,974.69305120181700000000,7,2
7611,13,66,1-13-2017-066-05,5,2,0,1,1,1,1,1,1,1,1,1,1,0,154,154,110,888,888,0,4,1,5,0,88,101.76253564822100000000,7,2
7600,13,67,1-13-2017-067-05,5,2,0,1,1,1,1,1,1,1,1,1,1,0,146,144,888,888,888,0,2,5,0,0,88,101.76253564462900000000,7,2
7601,13,68,1-13-2017-068-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,4,5,1,0,88,2086.98845774215000000000,7,2
7670,13,69,1-13-2017-069-05,5,1,0,1,1,1,1,0,1,1,1,1,0,0,134,134,888,888,888,0,4,1,4,0,88,163.10554247397100000000,7,2
7671,13,70,1-13-2017-070-10,10,2,0,1,1,1,2,2,1,1,1,1,1,0,136,136,888,888,888,0,2,1,0,0,88,15640.02830766000000000000,7,2
7672,13,71,1-13-2017-071-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,150,150,888,888,888,0,4,4,1,0,88,957.09968157431400000000,7,2
7721,13,73,1-13-2017-073-02,2,2,0,1,1,1,1,1,1,1,1,1,1,0,168,168,132,888,888,0,4,3,3,0,88,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,1,0,1,1,1,1,0,1,1,1,1,0,0,170,166,888,888,888,0,2,3,0,0,88,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,2,0,1,1,1,1,0,1,1,1,1,0,0,150,150,888,888,888,0,4,3,2,0,88,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,3,1,2,1,1,1,1,1,1,1,1,1,0,152,152,888,888,888,0,4,4,5,0,88,63.26055253182290000000,7,2
