CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVENTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
8119,17,71,1-17-2017-071-06,6,1,1,1,First Record,1,13605,0,1,9997,1,9997,-11,96,-5,94,304.94974891827000000000,4,2
8120,17,72,1-17-2017-072-03,3,1,1,1,Most Recent Frontal/Rear Event,1,99998,0,7,9997,1,9997,-24,9997,997,9997,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,1,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-1,9997,997,9997,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,1,1,3,Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-1,9997,997,9997,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,2,1,1,Most Recent Event,1,6030,0,7,9997,1,9997,997,9997,997,9997,157.23075561188600000000,4,2
8208,17,74,1-17-2017-074-09,9,1,1,1,Non-Deployment,1,31102,0,7,9997,1,13,-0,13,997,9997,1277.91476599499000000000,4,2
8209,17,75,1-17-2017-075-07,7,2,1,1,Non-Deployment,1,15679,0,7,9997,1,70,997,9997,997,9997,804.80788089746900000000,4,2
8209,17,75,1-17-2017-075-07,7,3,1,1,Most Recent Event,2,99998,0,7,9997,1,9997,9,9997,997,9997,804.80788089746900000000,4,2
8267,17,76,1-17-2017-076-08,8,1,1,1,Non-Deployment,97,34611,0,7,9997,7,9997,-0,9997,997,9997,421.79301649750600000000,4,2
8268,17,77,1-17-2017-077-05,5,1,1,1,Non-Deployment,1,17771,0,7,0,1,15,-0,15,997,9997,87.06136847460150000000,4,2
8269,17,78,1-17-2017-078-02,2,2,1,1,Event Record 1,1,840,0,1,9997,1,9997,19,125,0,90,67.58279126353610000000,4,2
8359,17,80,1-17-2017-080-04,4,2,1,1,Most Recent Event,97,6754,0,7,9997,1,9997,997,9997,997,9997,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,2,1,2,1st Prior Event,97,6754,0,7,9997,1,9997,997,9997,997,9997,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,2,1,3,2nd Prior Event,97,6754,0,7,9997,1,9997,997,9997,997,9997,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,2,1,4,3rd Prior Event,1,6754,0,7,9997,1,9997,-26,117,997,9997,804.76101358795200000000,4,2
8426,17,81,1-17-2017-081-07,7,1,1,1,First Record,1,12089,0,1,9997,1,9997,-10,300,1,286,714.05096634316100000000,4,2
8427,17,82,1-17-2017-082-04,4,1,1,1,Most Recent Event,1,1060,0,1,9995,1,9997,-9,108,1,40,634.61278331036300000000,4,2
8504,17,84,1-17-2017-084-04,4,1,1,1,Non-Deployment,1,28227,0,7,9997,1,105,-4,105,997,9997,1633.46366478719000000000,4,2
8724,17,89,1-17-2017-089-05,5,1,1,1,Non-Deployment,1,11395,0,7,9997,1,150,997,9997,997,9997,628.83294075430700000000,4,2
8809,17,91,1-17-2017-091-04,4,1,1,1,Non-Deployment,99,18713,0,7,9997,7,9997,-1,9997,997,9997,1129.31246423995000000000,4,2
8810,17,92,1-17-2017-092-08,8,2,1,1,Deployment,1,40632,1,7,8888,7,9997,997,9997,997,9997,265.66832544665600000000,4,2
8810,17,92,1-17-2017-092-08,8,2,1,2,Non-Deployment,97,40632,1,7,9997,7,9997,0,11,997,9997,265.66832544665600000000,4,2
8859,17,93,1-17-2017-093-09,9,2,1,1,Event Record 1,1,865,0,1,9997,1,108,-14,108,5,65,1405.40950226752000000000,4,2
8948,17,94,1-17-2017-094-02,2,1,1,1,Event Record 1,1,6857,0,1,9997,1,133,-32,133,6,128,187.31185938244400000000,4,2
8948,17,94,1-17-2017-094-02,2,1,1,2,Event Record 2,2,6857,0,2,1,1,160,-42,160,11,125,187.31185938244400000000,4,2
9025,17,95,1-17-2017-095-01,1,1,1,1,First Record,1,10622,0,1,9997,1,9997,-10,300,-1,263,141.13979406929600000000,4,2
6211,18,2,1-18-2017-002-04,4,1,1,1,Non-Deployment,97,21946,0,7,9997,1,5,-1,5,997,9997,559.49708685966300000000,6,2
6211,18,2,1-18-2017-002-04,4,2,1,1,Event Record 1,1,890,0,1,9997,1,130,-10,130,-2,120,559.49708685966300000000,6,2
6211,18,2,1-18-2017-002-04,4,2,1,2,Event Record 2,97,890,0,2,0,1,298,-7,298,2,280,559.49708685966300000000,6,2
6214,18,3,1-18-2017-003-10,10,1,1,1,Non-Deployment,1,21836,0,7,9997,1,290,997,9997,997,9997,4594.56953046122000000000,6,2
6258,18,4,1-18-2017-004-10,10,1,1,1,Non-Deployment,1,11969,0,7,9997,1,168,-10,168,997,9997,4851.78412070462000000000,6,2
6259,18,5,1-18-2017-005-09,9,1,1,1,Most Recent Event,1,99998,0,7,9997,1,9997,997,9997,997,9997,1101.97355497386000000000,6,2
6259,18,5,1-18-2017-005-09,9,1,1,2,1st Prior Event,1,99998,0,7,9997,1,9997,-10,9997,997,9997,1101.97355497386000000000,6,2
6259,18,5,1-18-2017-005-09,9,1,1,3,2nd Prior Event,97,99998,0,7,9997,1,9997,6,9997,997,9997,1101.97355497386000000000,6,2
6259,18,5,1-18-2017-005-09,9,2,1,1,Deployment,1,23425,0,7,9997,7,9997,997,9997,997,9997,1101.97355497386000000000,6,2
6259,18,5,1-18-2017-005-09,9,2,1,2,Non-Deployment,97,23424,0,7,9997,7,0,0,0,997,9997,1101.97355497386000000000,6,2
6314,18,6,1-18-2017-006-10,10,1,1,1,Non-Deployment,1,15971,0,7,9997,1,190,997,9997,997,9997,9018.03222861973000000000,6,2
6314,18,6,1-18-2017-006-10,10,2,1,1,Non-Deployment,1,30207,0,7,9997,1,0,-0,0,997,9997,9018.03222861973000000000,6,2
6364,18,7,1-18-2017-007-02,2,1,1,1,Event Record 1,1,2972,0,1,9997,1,9997,-24,212,-3,210,124.55954653348500000000,6,2
6364,18,7,1-18-2017-007-02,2,1,1,2,Event Record 2,97,2972,1,2,2,1,9997,-14,202,-3,190,124.55954653348500000000,6,2
6405,18,8,1-18-2017-008-07,7,1,1,1,Most Recent Frontal/Rear Event,1,99998,1,7,9997,1,9997,-12,9997,997,9997,1457.92941404829000000000,6,2
6405,18,8,1-18-2017-008-07,7,1,1,2,1st Prior Frontal/Rear Event,97,99998,1,7,9997,1,9997,2,9997,997,9997,1457.92941404829000000000,6,2
6405,18,8,1-18-2017-008-07,7,1,1,3,Prior Frontal/Rear Event,97,99998,1,7,9997,1,9997,6,9997,997,9997,1457.92941404829000000000,6,2
6405,18,8,1-18-2017-008-07,7,1,1,4,Side Crash,1,99998,7,7,9997,7,9997,997,9997,997,9997,1457.92941404829000000000,6,2
6450,18,9,1-18-2017-009-06,6,2,1,1,Event Record 1,1,8243,0,1,9997,1,9997,-26,194,-6,164,257.06934486803000000000,6,2
6504,18,10,1-18-2017-010-09,9,1,1,1,Non-Deployment,1,25829,0,7,9997,7,188,-7,188,997,9997,2893.11600762170000000000,6,2
6543,18,11,1-18-2017-011-06,6,2,1,1,First Record,1,99998,7,7,9997,7,9997,997,9997,997,9997,726.60901657940100000000,6,2
6639,18,13,1-18-2017-013-06,6,1,1,1,Deployment,2,20138,0,7,9997,1,9997,997,9997,997,9997,385.19032204209200000000,6,2
6691,18,15,1-18-2017-015-09,9,2,1,1,Deployment,1,31809,0,7,9997,7,123,-24,123,997,9997,958.54534062632800000000,6,2
6691,18,15,1-18-2017-015-09,9,2,1,2,Non-Deployment,2,31573,0,7,0,7,45,-1,45,997,9997,958.54534062632800000000,6,2
6719,18,16,1-18-2017-016-03,3,1,1,1,Event Record 1,1,5570,0,1,9997,1,9997,-10,182,3,164,208.07525317884000000000,6,2
6719,18,16,1-18-2017-016-03,3,1,1,2,Event Record 2,2,5570,0,2,0,1,9997,-60,240,-10,126,208.07525317884000000000,6,2
6719,18,16,1-18-2017-016-03,3,1,1,3,Event Record 3,4,5570,0,3,0,1,9997,997,9997,997,9997,208.07525317884000000000,6,2
6754,18,17,1-18-2017-017-09,9,1,1,1,Deployment,1,27589,0,7,9997,1,175,-59,175,997,9997,2543.89401154685000000000,6,2
6796,18,18,1-18-2017-018-03,3,1,1,1,Deployment,1,19778,0,7,9997,7,9997,997,9997,997,9997,329.59017347433600000000,6,2
7030,18,25,1-18-2017-025-04,4,1,1,1,Most Recent Event,1,5429,0,7,9997,1,9997,997,9997,997,9997,1508.13322942618000000000,6,2
7030,18,25,1-18-2017-025-04,4,1,1,2,1st Prior Event,97,1027,0,7,9997,1,9997,997,9997,997,9997,1508.13322942618000000000,6,2
7030,18,25,1-18-2017-025-04,4,1,1,3,2nd Prior Event,97,1027,0,7,9997,1,9997,997,9997,997,9997,1508.13322942618000000000,6,2
7030,18,25,1-18-2017-025-04,4,2,1,1,Non-Deployment,1,18171,0,7,0,1,28,-0,28,997,9997,1508.13322942618000000000,6,2
7069,18,26,1-18-2017-026-01,1,2,1,1,Deployment,1,20899,0,7,9997,7,118,-21,118,997,9997,406.96035874213900000000,6,2
7069,18,26,1-18-2017-026-01,1,2,1,2,Non-Deployment,97,20899,0,7,0,7,103,-4,103,997,9997,406.96035874213900000000,6,2
7127,18,28,1-18-2017-028-09,9,3,1,1,Non-Deployment,2,31594,1,7,9997,1,0,0,0,997,9997,853.81231680649800000000,6,2
7176,18,29,1-18-2017-029-06,6,2,1,1,Event 1,1,12297,0,1,9997,1,160,-39,160,16,160,1868.06986050596000000000,6,2
7277,18,32,1-18-2017-032-04,4,1,1,1,Event Record 1,2,4487,0,1,9997,1,9997,-2,276,16,284,1598.29630310592000000000,6,2
7277,18,32,1-18-2017-032-04,4,2,1,1,Event Record 1,97,469,0,1,9997,1,9997,8,48,0,0,1598.29630310592000000000,6,2
7277,18,32,1-18-2017-032-04,4,2,1,2,Event Record 2,97,5488,0,2,9997,1,9997,-6,74,2,18,1598.29630310592000000000,6,2
7361,18,33,1-18-2017-033-04,4,1,1,1,Event Record 1,1,6077,0,1,9997,1,9997,997,9997,997,9997,706.85869642507400000000,6,2
7438,18,34,1-18-2017-034-03,3,1,1,1,First Record,1,10958,0,1,9997,1,9997,-28,160,997,9997,172.96302857608600000000,6,2
7542,18,37,1-18-2017-037-04,4,1,1,1,Non-Deployment,1,20713,0,7,9997,7,0,0,0,997,9997,5254.45731880989000000000,6,2
7542,18,37,1-18-2017-037-04,4,2,1,1,First Record,1,7450,0,1,9997,1,9997,-7,111,-1,54,5254.45731880989000000000,6,2
7606,18,39,1-18-2017-039-09,9,1,1,1,Deployment,1,99998,7,7,9997,7,9997,997,9997,997,9997,3265.88247428880000000000,6,2
7690,18,41,1-18-2017-041-07,7,1,1,1,Most Recent Event,1,99998,0,7,9997,1,9997,997,9997,997,9997,661.11520052444500000000,6,2
7690,18,41,1-18-2017-041-07,7,1,1,2,1st Prior Event,97,99998,0,7,9997,1,9997,-4,9997,997,9997,661.11520052444500000000,6,2
7724,18,43,1-18-2017-043-06,6,1,1,1,Deployment,1,10230,0,7,0,1,9997,997,9997,997,9997,580.56124480734400000000,6,2
7724,18,43,1-18-2017-043-06,6,2,1,1,First Record,1,99998,7,7,9997,7,9997,997,9997,997,9997,580.56124480734400000000,6,2
7902,18,47,1-18-2017-047-04,4,1,1,1,Event Record 1,1,3363,0,1,9997,1,9997,-6,184,2,32,2602.89340505390000000000,6,2
7958,18,48,1-18-2017-048-04,4,1,1,1,Most Recent Event,97,2317,0,1,9995,1,9997,6,72,5,66,1817.72986799856000000000,6,2
7958,18,48,1-18-2017-048-04,4,2,1,1,Most Recent Event,1,4691,0,7,9997,1,9997,997,9997,997,9997,1817.72986799856000000000,6,2
7958,18,48,1-18-2017-048-04,4,2,1,2,1st Prior Event,1,4691,0,7,9997,1,9997,-17,128,997,9997,1817.72986799856000000000,6,2
8040,18,51,1-18-2017-051-07,7,1,1,1,Deployment,97,24250,1,7,0,7,110,-26,110,997,9997,542.40021166799200000000,6,2
8040,18,51,1-18-2017-051-07,7,1,1,2,Non-Deployment,97,24250,1,7,9997,7,0,0,0,997,9997,542.40021166799200000000,6,2
8073,18,52,1-18-2017-052-06,6,1,1,1,Deployment,1,33081,1,7,9997,7,9997,997,9997,997,9997,589.07980849348800000000,6,2
8073,18,52,1-18-2017-052-06,6,1,1,2,Non-Deployment,97,33068,1,7,9997,7,9997,-0,9997,997,9997,589.07980849348800000000,6,2
8073,18,52,1-18-2017-052-06,6,2,1,1,Event 1,1,8078,0,1,9997,1,130,-24,130,-11,130,589.07980849348800000000,6,2
8074,18,53,1-18-2017-053-06,6,1,1,1,Event 1,1,14573,0,1,9997,1,9997,997,9997,997,9997,589.07980849348800000000,6,2
8210,18,55,1-18-2017-055-07,7,1,1,1,Event 1,2,11971,1,1,9997,1,200,-35,200,0,200,1178.91146170421000000000,6,2
8210,18,55,1-18-2017-055-07,7,1,1,2,Event 2,97,11971,1,2,655,1,9997,997,9997,997,9997,1178.91146170421000000000,6,2
8210,18,55,1-18-2017-055-07,7,1,1,3,Event 3,1,11971,1,2,4,1,240,2,240,10,240,1178.91146170421000000000,6,2
8273,18,57,1-18-2017-057-09,9,2,1,1,Non-Deployment,1,24543,0,7,9997,1,98,-3,98,997,9997,5717.44522861119000000000,6,2
8433,18,61,1-18-2017-061-04,4,1,1,1,Event Record 1,1,575,0,1,9997,1,9997,-6,168,2,26,3486.74804297256000000000,6,2
8508,18,62,1-18-2017-062-03,3,1,1,1,Most Recent Event,1,2247,0,1,9997,1,9997,-14,138,-14,82,400.87137569831700000000,6,2
8508,18,62,1-18-2017-062-03,3,2,1,1,Most Recent Event,1,9994,0,1,0,1,9997,-10,80,18,68,400.87137569831700000000,6,2
8509,18,63,1-18-2017-063-06,6,1,1,1,Non-Deployment,97,26655,0,7,0,1,20,-0,20,997,9997,610.85441384266600000000,6,2
8635,18,66,1-18-2017-066-03,3,2,1,1,Event Record 1,1,1725,0,1,0,1,9997,-19,300,0,43,516.95073212531300000000,6,2
8635,18,66,1-18-2017-066-03,3,2,1,2,Event Record 2,2,1725,1,2,0,1,9997,0,300,0,48,516.95073212531300000000,6,2
8635,18,66,1-18-2017-066-03,3,3,1,1,Non-Deployment,1,10558,0,7,9997,1,360,997,9997,997,9997,516.95073212531300000000,6,2
8636,18,67,1-18-2017-067-02,2,2,1,1,Event Record 1,1,3843,0,1,9997,1,9997,-35,166,14,102,82.56750368106610000000,6,2
8636,18,67,1-18-2017-067-02,2,2,1,2,Event Record 2,2,3843,0,4,2,1,9997,-8,62,2,32,82.56750368106610000000,6,2
8636,18,67,1-18-2017-067-02,2,2,1,3,Event Record 3,3,3843,0,3,1,1,9997,-3,178,0,54,82.56750368106610000000,6,2
8746,18,69,1-18-2017-069-07,7,1,1,1,Non-Deployment,1,9328,0,7,9997,1,50,997,9997,997,9997,1178.05380765669000000000,6,2
8765,18,70,1-18-2017-070-03,3,1,1,1,Most Recent Event,2,3324,0,2,0,1,9997,-3,276,28,296,278.00972779916800000000,6,2
8765,18,70,1-18-2017-070-03,3,1,1,2,1st Prior Event,1,3324,0,1,9995,1,9997,-1,64,4,84,278.00972779916800000000,6,2
8811,18,71,1-18-2017-071-09,9,1,1,1,Most Recent Frontal/Rear Event,97,99998,0,7,9997,1,9997,-2,9997,997,9997,9984.70215625247000000000,6,2
8811,18,71,1-18-2017-071-09,9,1,1,2,1st Prior Frontal/Rear Event,2,99998,0,7,9997,1,9997,1,9997,997,9997,9984.70215625247000000000,6,2
8879,18,72,1-18-2017-072-04,4,1,1,1,First Record,1,3679,0,1,9997,1,9997,-10,290,997,9997,1390.56346152585000000000,6,2
8880,18,73,1-18-2017-073-01,1,1,1,1,Non-Deployment,1,23623,0,7,9997,1,205,-3,205,997,9997,136.74127624896500000000,6,2
6186,19,6,1-19-2017-006-04,4,1,1,1,First Record,1,5113,0,1,9997,1,9997,-17,213,9,75,1259.52606882267000000000,9,2
6187,19,7,1-19-2017-007-05,5,1,1,1,Non-Deployment,1,42428,0,7,9997,7,9997,-9,9997,997,9997,79.98489951025890000000,9,2
6265,19,12,1-19-2017-012-07,7,2,1,1,Non-Deployment,1,21915,0,7,9997,1,150,997,9997,997,9997,550.08296943677000000000,9,2
6269,19,14,1-19-2017-014-09,9,1,1,1,Most Recent Frontal/Rear Event,2,99998,0,7,9997,1,9997,-6,9997,997,9997,933.15590969023200000000,9,2
6269,19,14,1-19-2017-014-09,9,1,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-3,9997,997,9997,933.15590969023200000000,9,2
6269,19,14,1-19-2017-014-09,9,1,1,3,Prior Frontal/Rear Event,1,99998,0,7,9997,0,9997,-28,9997,997,9997,933.15590969023200000000,9,2
6270,19,15,1-19-2017-015-06,6,1,1,1,Deployment,97,99998,7,7,9997,7,9997,997,9997,997,9997,169.15525252144600000000,9,2
6270,19,15,1-19-2017-015-06,6,2,1,1,Non-Deployment,1,14967,0,7,9997,1,170,997,9997,997,9997,169.15525252144600000000,9,2
6310,19,17,1-19-2017-017-02,2,2,1,1,Record 1,1,628,0,1,9997,1,140,22,140,1,50,102.08901342749200000000,9,2
6312,19,18,1-19-2017-018-03,3,2,1,1,Event Record 1,1,12396,0,1,9997,1,9997,-26,102,2,110,252.84641086525500000000,9,2
6362,19,19,1-19-2017-019-06,6,1,1,1,Event 1,97,7555,0,0,9997,1,110,10,110,0,110,417.70420985892400000000,9,2
6362,19,19,1-19-2017-019-06,6,1,1,2,Event 2,1,8906,0,1,655,1,140,-29,140,10,140,417.70420985892400000000,9,2
6362,19,19,1-19-2017-019-06,6,1,1,3,Event 3,97,8906,1,1,2,1,100,-8,100,2,100,417.70420985892400000000,9,2
6363,19,20,1-19-2017-020-04,4,2,1,1,Event Record 1,1,1670,0,1,9997,1,9997,13,78,-2,53,1320.59535121042000000000,9,2
6394,19,21,1-19-2017-021-03,3,1,1,1,First Record,1,10988,0,1,9997,1,9997,-5,281,-22,149,2777.33927092249000000000,9,2
6394,19,21,1-19-2017-021-03,3,2,1,1,Deployment,1,19517,0,7,9997,7,108,-15,108,997,9997,2777.33927092249000000000,9,2
6394,19,21,1-19-2017-021-03,3,2,1,2,Non-Deployment,97,19368,0,7,9997,7,0,0,0,997,9997,2777.33927092249000000000,9,2
6395,19,22,1-19-2017-022-02,2,1,1,1,Event Record 1,1,5706,0,1,9997,1,9997,11,114,-18,94,231.02781274465900000000,9,2
6439,19,23,1-19-2017-023-05,5,2,1,1,Most Recent Event,1,19477,0,7,9997,1,9997,22,127,997,9997,89.46450544409630000000,9,2
6535,19,27,1-19-2017-027-05,5,1,1,1,Most Recent Frontal/Rear Event,1,99998,0,7,9997,1,9997,-12,9997,997,9997,98.25784561067750000000,9,2
6535,19,27,1-19-2017-027-05,5,1,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,2,9997,997,9997,98.25784561067750000000,9,2
6535,19,27,1-19-2017-027-05,5,1,1,3,Side Crash,1,99998,7,7,9997,7,9997,997,9997,997,9997,98.25784561067750000000,9,2
6535,19,27,1-19-2017-027-05,5,2,1,1,Deployment,1,99998,7,7,9997,7,9997,997,9997,997,9997,98.25784561067750000000,9,2
6584,19,31,1-19-2017-031-05,5,1,1,1,Deployment,1,12081,0,7,9997,1,9997,997,9997,997,9997,79.98489951025890000000,9,2
6609,19,32,1-19-2017-032-03,3,2,1,1,First Record,97,2169,0,1,9997,1,9997,-9,141,10,82,513.15205179595300000000,9,2
6609,19,32,1-19-2017-032-03,3,2,1,2,Second Record,1,3944,0,2,9997,1,9997,-24,275,15,176,513.15205179595300000000,9,2
6674,19,35,1-19-2017-035-06,6,2,1,1,Most Recent Event,97,9228,0,7,9997,1,9997,-9,143,997,9997,575.35912671865800000000,9,2
6674,19,35,1-19-2017-035-06,6,2,1,2,1st Prior Event,1,9228,0,7,9997,1,9997,16,123,997,9997,575.35912671865800000000,9,2
6751,19,39,1-19-2017-039-10,10,2,1,1,Non-Deployment,1,22424,0,7,9997,7,9997,-5,9997,997,9997,18182.90576581580000000000,9,2
6826,19,44,1-19-2017-044-08,8,1,1,1,Deployment,3,16487,0,7,0,1,9997,997,9997,997,9997,1264.82168849430000000000,9,2
6826,19,44,1-19-2017-044-08,8,1,1,2,Non-Deployment,2,16487,0,7,9997,1,200,997,9997,997,9997,1264.82168849430000000000,9,2
6867,19,45,1-19-2017-045-02,2,1,1,1,Event Record 1,1,6602,0,1,0,1,9997,-16,120,-19,195,178.30364945838700000000,9,2
6867,19,45,1-19-2017-045-02,2,1,1,2,Event Record 2,1,6602,1,2,0,1,9997,-10,123,3,138,178.30364945838700000000,9,2
6928,19,49,1-19-2017-049-03,3,1,1,1,Event Record 1,1,7986,0,1,9997,1,9997,-32,240,-2,115,321.16457646952100000000,9,2
6928,19,49,1-19-2017-049-03,3,2,1,1,Non-Deployment,1,39499,0,7,9997,1,0,0,0,997,9997,321.16457646952100000000,9,2
6947,19,51,1-19-2017-051-10,10,1,1,1,Deployment,1,26779,0,7,9997,7,9997,997,9997,997,9997,11555.35071414100000000000,9,2
6947,19,51,1-19-2017-051-10,10,1,1,2,Non-Deployment,97,26764,0,7,0,7,9997,-0,9997,997,9997,11555.35071414100000000000,9,2
6983,19,52,1-19-2017-052-03,3,2,1,1,Event Record 1,1,701,0,1,9997,1,9997,-10,248,6,162,360.98015372023500000000,9,2
6984,19,53,1-19-2017-053-03,3,1,1,1,Event Record 1,1,4169,0,1,9997,1,115,-19,148,-6,108,360.98015372023500000000,9,2
6984,19,53,1-19-2017-053-03,3,2,1,1,Deployment,1,19587,0,7,9997,7,130,-10,130,997,9997,360.98015372023500000000,9,2
6984,19,53,1-19-2017-053-03,3,2,1,2,Non-Deployment,97,19425,0,7,9997,7,3,-0,3,997,9997,360.98015372023500000000,9,2
7036,19,56,1-19-2017-056-02,2,3,1,1,Event Record 1,2,6697,0,1,9997,1,300,19,300,-2,300,112.14787202290300000000,9,2
7036,19,56,1-19-2017-056-02,2,3,1,2,Event Record 2,3,6697,0,2,1,1,295,-14,300,-3,255,112.14787202290300000000,9,2
7058,19,57,1-19-2017-057-10,10,1,1,1,Non-Deployment,1,19934,0,7,9997,7,28,-1,28,997,9997,9189.86912192756000000000,9,2
7059,19,58,1-19-2017-058-04,4,1,1,1,First Record,1,516,0,1,9997,1,9997,-15,300,-6,150,1119.08307584669000000000,9,2
7060,19,59,1-19-2017-059-05,5,2,1,1,Most Recent Event,1,99998,7,7,9997,7,9997,997,9997,997,9997,79.98489951025890000000,9,2
7163,19,62,1-19-2017-062-03,3,1,1,1,First Record,97,1829,0,1,9997,1,9997,12,260,997,9997,624.19684249779500000000,9,2
7163,19,62,1-19-2017-062-03,3,1,1,2,Second Record,1,3855,0,1,9997,1,9997,15,160,997,9997,624.19684249779500000000,9,2
7215,19,65,1-19-2017-065-02,2,1,1,1,Event Record 1,97,3957,0,1,9997,1,9997,-10,148,2,172,102.08901342749200000000,9,2
7215,19,65,1-19-2017-065-02,2,1,1,2,Event Record 2,1,4829,0,2,9997,1,9997,-10,166,-18,146,102.08901342749200000000,9,2
7215,19,65,1-19-2017-065-02,2,2,1,1,Event Record 1,1,10259,0,1,9997,1,9997,-50,113,18,170,102.08901342749200000000,9,2
7216,19,66,1-19-2017-066-02,2,1,1,1,Non-Deployment,1,29150,1,7,2,7,9997,0,9997,997,9997,102.08901342749200000000,9,2
7262,19,68,1-19-2017-068-07,7,1,1,1,First Record,1,8479,0,1,9997,1,9997,-16,294,-12,158,1641.40680223338000000000,9,2
7264,19,70,1-19-2017-070-06,6,2,1,1,Non-Deployment,1,15508,0,7,9997,1,150,997,9997,997,9997,504.74673376362800000000,9,2
7314,19,72,1-19-2017-072-02,2,2,1,1,First Record,1,9209,0,1,9997,1,9997,-21,124,-7,286,284.36760501366100000000,9,2
7315,19,73,1-19-2017-073-06,6,1,1,1,Most Recent Event,2,14331,0,1,0,1,9997,-7,136,-4,58,1873.17869437277000000000,9,2
7364,19,75,1-19-2017-075-08,8,1,1,1,Most Recent Frontal/Rear Event,1,99998,0,7,9997,1,9997,-30,9997,997,9997,215.27777464898600000000,9,2
7428,19,77,1-19-2017-077-04,4,1,1,1,Event Record 1,1,1821,0,1,9997,1,9997,-40,283,-5,60,1079.33398644682000000000,9,2
7430,19,79,1-19-2017-079-03,3,3,1,1,Event Record 1,3,6259,0,1,9997,1,78,-13,90,5,70,224.03830118455600000000,9,2
7525,19,80,1-19-2017-080-04,4,2,1,1,Most Recent Event,1,190,0,1,9995,1,9997,-17,170,-10,86,696.16305401262900000000,9,2
7534,19,83,1-19-2017-083-04,4,1,1,1,Event Record 1,1,106,0,1,9997,1,9997,-10,140,2,68,696.16305401262900000000,9,2
7660,19,87,1-19-2017-087-04,4,1,1,1,Event Record 1,1,2989,0,1,9997,1,70,-10,70,-2,50,2139.39588755144000000000,9,2
7718,19,89,1-19-2017-089-07,7,2,1,1,First Record,1,9640,0,1,9997,1,9997,-13,300,-1,171,1010.73822145806000000000,9,2
7719,19,90,1-19-2017-090-09,9,1,1,1,Non-Deployment,1,42791,0,7,9997,1,245,-10,245,997,9997,1714.60742632915000000000,9,2
7767,19,91,1-19-2017-091-02,2,1,1,1,Event Record 1,1,6297,0,1,9997,1,9997,-6,174,-18,74,130.79709018442100000000,9,2
7850,19,92,1-19-2017-092-09,9,2,1,1,Most Recent Frontal/Rear Event,97,99998,1,7,9997,1,9997,-1,9997,997,9997,7758.23829702000000000000,9,2
7850,19,92,1-19-2017-092-09,9,2,1,2,1st Prior Frontal/Rear Event,1,99998,1,7,9997,1,9997,16,9997,997,9997,7758.23829702000000000000,9,2
7883,19,95,1-19-2017-095-02,2,1,1,1,Event Record 1,1,1184,0,1,9997,1,9997,-69,130,-24,63,134.56453847884200000000,9,2
7883,19,95,1-19-2017-095-02,2,2,1,1,Event Record 1,1,7533,0,1,9997,1,208,-42,208,-5,58,134.56453847884200000000,9,2
7883,19,95,1-19-2017-095-02,2,2,1,2,Event Record 2,3,7533,1,2,0,1,300,0,265,3,300,134.56453847884200000000,9,2
7952,19,99,1-19-2017-099-02,2,2,1,1,Non-Deployment,1,97547,0,7,9997,1,0,0,0,997,9997,102.08901342749200000000,9,2
7997,19,101,1-19-2017-101-07,7,1,1,1,Most Recent Event,2,99998,0,7,9997,1,9997,997,9997,997,9997,1291.67508035249000000000,9,2
7997,19,101,1-19-2017-101-07,7,1,1,2,1st Prior Event,1,99998,0,7,9997,1,9997,-15,9997,997,9997,1291.67508035249000000000,9,2
7997,19,101,1-19-2017-101-07,7,1,1,3,2nd Prior Event,1,99998,0,7,9997,1,9997,997,9997,997,9997,1291.67508035249000000000,9,2
7997,19,101,1-19-2017-101-07,7,1,1,4,3rd Prior Event,97,99998,7,7,9997,1,9997,-21,9997,997,9997,1291.67508035249000000000,9,2
7999,19,103,1-19-2017-103-03,3,2,1,1,Most Recent Event,1,13169,0,1,0,1,9997,15,68,997,9997,260.66210589899600000000,9,2
8062,19,104,1-19-2017-104-06,6,2,1,1,Most Recent Event,1,19766,0,7,9997,7,9997,997,9997,997,9997,412.31280177874700000000,9,2
8063,19,105,1-19-2017-105-03,3,1,1,1,Most Recent Event,1,19301,0,1,0,1,9997,-14,132,14,124,270.57903867360000000000,9,2
8064,19,106,1-19-2017-106-04,4,1,1,1,Most Recent Event,1,9294,0,7,9997,1,9997,997,9997,997,9997,1303.55011135808000000000,9,2
8064,19,106,1-19-2017-106-04,4,1,1,2,1st Prior Event,97,7015,0,7,9997,1,9997,13,84,997,9997,1303.55011135808000000000,9,2
