CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTRUNO,INTCOMP,INTRUSION,INTMAG,INTDIRECT,CASEWGT,PSUSTRAT,VERSION,SEATLOC
7359,27,9,1-27-2017-009-03,3,1,1,17,999,9,3,385.47007583550300000000,3,2,11
7359,27,9,1-27-2017-009-03,3,1,2,19,999,9,1,385.47007583550300000000,3,2,11
7359,27,9,1-27-2017-009-03,3,1,3,19,999,9,1,385.47007583550300000000,3,2,12
7359,27,9,1-27-2017-009-03,3,1,4,16,999,9,3,385.47007583550300000000,3,2,13
7359,27,9,1-27-2017-009-03,3,1,5,19,999,9,1,385.47007583550300000000,3,2,13
7359,27,9,1-27-2017-009-03,3,1,6,8,999,9,3,385.47007583550300000000,3,2,11
7359,27,9,1-27-2017-009-03,3,1,7,8,999,9,3,385.47007583550300000000,3,2,13
7359,27,9,1-27-2017-009-03,3,1,8,15,999,9,3,385.47007583550300000000,3,2,21
7359,27,9,1-27-2017-009-03,3,1,9,14,999,9,3,385.47007583550300000000,3,2,23
7432,27,10,1-27-2017-010-03,3,1,1,32,1,0,3,249.63189607278600000000,3,2,11
7432,27,10,1-27-2017-010-03,3,1,2,17,2,0,3,249.63189607278600000000,3,2,21
7432,27,10,1-27-2017-010-03,3,2,1,32,4,1,3,249.63189607278600000000,3,2,98
7432,27,10,1-27-2017-010-03,3,2,2,14,2,0,3,249.63189607278600000000,3,2,23
7432,27,10,1-27-2017-010-03,3,2,3,32,4,1,3,249.63189607278600000000,3,2,13
7704,27,15,1-27-2017-015-07,7,1,1,15,1,0,3,1229.96510879046000000000,3,2,13
7996,27,21,1-27-2017-021-07,7,1,1,16,999,1,3,717.54199829009400000000,3,2,21
8057,27,22,1-27-2017-022-06,6,1,1,14,10,2,3,156.20174589110700000000,3,2,13
8057,27,22,1-27-2017-022-06,6,1,2,15,4,1,3,156.20174589110700000000,3,2,23
8249,27,25,1-27-2017-025-05,5,1,1,7,10,2,3,86.71960725302260000000,3,2,13
8249,27,25,1-27-2017-025-05,5,1,2,12,999,2,3,86.71960725302260000000,3,2,13
8349,27,26,1-27-2017-026-02,2,1,1,1,999,2,1,45.16269853089900000000,3,2,11
8349,27,26,1-27-2017-026-02,2,1,2,2,21,3,2,45.16269853089900000000,3,2,11
8349,27,26,1-27-2017-026-02,2,1,3,6,2,0,1,45.16269853089900000000,3,2,11
8349,27,26,1-27-2017-026-02,2,1,4,5,28,3,2,45.16269853089900000000,3,2,11
8349,27,26,1-27-2017-026-02,2,1,5,24,999,1,2,45.16269853089900000000,3,2,21
8349,27,26,1-27-2017-026-02,2,1,6,32,11,2,2,45.16269853089900000000,3,2,11
8349,27,26,1-27-2017-026-02,2,1,7,32,24,3,2,45.16269853089900000000,3,2,11
8349,27,26,1-27-2017-026-02,2,1,8,6,7,1,1,45.16269853089900000000,3,2,21
8349,27,26,1-27-2017-026-02,2,1,9,5,20,3,2,45.16269853089900000000,3,2,12
8349,27,26,1-27-2017-026-02,2,1,10,3,10,2,2,45.16269853089900000000,3,2,12
8349,27,26,1-27-2017-026-02,2,1,11,4,5,1,2,45.16269853089900000000,3,2,13
8349,27,26,1-27-2017-026-02,2,1,12,5,27,3,2,45.16269853089900000000,3,2,13
8349,27,26,1-27-2017-026-02,2,1,13,6,1,0,1,45.16269853089900000000,3,2,13
8349,27,26,1-27-2017-026-02,2,2,1,5,10,2,2,45.16269853089900000000,3,2,11
8349,27,26,1-27-2017-026-02,2,2,2,5,14,2,2,45.16269853089900000000,3,2,13
8349,27,26,1-27-2017-026-02,2,2,3,2,999,9,2,45.16269853089900000000,3,2,11
8349,27,26,1-27-2017-026-02,2,2,4,4,999,9,2,45.16269853089900000000,3,2,13
8555,27,30,1-27-2017-030-09,9,1,1,19,9,2,1,3566.81437327795000000000,3,2,13
8555,27,30,1-27-2017-030-09,9,1,2,19,9,2,1,3566.81437327795000000000,3,2,12
8555,27,30,1-27-2017-030-09,9,1,3,21,999,1,1,3566.81437327795000000000,3,2,12
8555,27,30,1-27-2017-030-09,9,1,4,21,999,1,1,3566.81437327795000000000,3,2,13
6248,28,3,1-28-2017-003-08,8,1,1,32,9,2,3,115.39700389055000000000,3,2,11
6248,28,3,1-28-2017-003-08,8,1,2,6,4,1,1,115.39700389055000000000,3,2,11
6248,28,3,1-28-2017-003-08,8,1,3,12,3,1,3,115.39700389055000000000,3,2,11
6382,28,7,1-28-2017-007-03,3,1,1,29,2,0,2,302.81406404301900000000,3,2,21
6382,28,7,1-28-2017-007-03,3,1,2,29,5,1,2,302.81406404301900000000,3,2,22
6382,28,7,1-28-2017-007-03,3,1,3,29,9,2,2,302.81406404301900000000,3,2,23
6382,28,7,1-28-2017-007-03,3,1,4,25,3,1,2,302.81406404301900000000,3,2,21
6382,28,7,1-28-2017-007-03,3,1,5,25,3,1,2,302.81406404301900000000,3,2,22
6382,28,7,1-28-2017-007-03,3,1,6,25,10,2,2,302.81406404301900000000,3,2,23
6382,28,7,1-28-2017-007-03,3,1,7,32,3,1,2,302.81406404301900000000,3,2,21
6382,28,7,1-28-2017-007-03,3,1,8,32,8,2,2,302.81406404301900000000,3,2,22
6382,28,7,1-28-2017-007-03,3,1,9,32,11,2,2,302.81406404301900000000,3,2,23
6429,28,8,1-28-2017-008-01,1,1,1,1,37,4,3,180.15142714186900000000,3,2,12
6429,28,8,1-28-2017-008-01,1,1,2,25,28,3,3,180.15142714186900000000,3,2,12
6429,28,8,1-28-2017-008-01,1,1,3,5,3,1,2,180.15142714186900000000,3,2,13
6429,28,8,1-28-2017-008-01,1,1,4,4,28,3,2,180.15142714186900000000,3,2,13
6429,28,8,1-28-2017-008-01,1,1,5,1,53,5,2,180.15142714186900000000,3,2,11
6429,28,8,1-28-2017-008-01,1,1,6,2,50,5,2,180.15142714186900000000,3,2,11
6429,28,8,1-28-2017-008-01,1,1,7,3,51,5,2,180.15142714186900000000,3,2,12
6429,28,8,1-28-2017-008-01,1,1,8,5,42,4,2,180.15142714186900000000,3,2,11
6429,28,8,1-28-2017-008-01,1,1,9,24,7,1,2,180.15142714186900000000,3,2,11
6429,28,8,1-28-2017-008-01,1,1,10,24,17,3,3,180.15142714186900000000,3,2,12
6429,28,8,1-28-2017-008-01,1,1,11,32,35,4,3,180.15142714186900000000,3,2,11
6429,28,8,1-28-2017-008-01,1,1,12,14,21,3,3,180.15142714186900000000,3,2,11
6429,28,8,1-28-2017-008-01,1,1,13,12,21,3,3,180.15142714186900000000,3,2,11
6429,28,8,1-28-2017-008-01,1,1,14,8,13,2,3,180.15142714186900000000,3,2,11
6429,28,8,1-28-2017-008-01,1,1,15,8,29,3,2,180.15142714186900000000,3,2,21
6429,28,8,1-28-2017-008-01,1,1,16,14,12,2,3,180.15142714186900000000,3,2,21
6429,28,8,1-28-2017-008-01,1,1,17,96,999,8,8,180.15142714186900000000,3,2,88
6476,28,9,1-28-2017-009-06,6,1,1,24,3,1,2,282.49805502538200000000,3,2,11
6476,28,9,1-28-2017-009-06,6,1,2,24,6,1,2,282.49805502538200000000,3,2,13
6617,28,13,1-28-2017-013-02,2,1,1,7,23,3,1,88.08956607777790000000,3,2,11
6617,28,13,1-28-2017-013-02,2,1,2,19,15,3,1,88.08956607777790000000,3,2,11
6617,28,13,1-28-2017-013-02,2,1,3,22,999,3,1,88.08956607777790000000,3,2,11
6617,28,13,1-28-2017-013-02,2,1,4,22,999,1,1,88.08956607777790000000,3,2,12
6617,28,13,1-28-2017-013-02,2,1,5,20,999,3,1,88.08956607777790000000,3,2,11
6617,28,13,1-28-2017-013-02,2,1,6,19,999,1,1,88.08956607777790000000,3,2,12
6782,28,17,1-28-2017-017-06,6,1,1,21,9,2,2,69.88546716578510000000,3,2,11
6782,28,17,1-28-2017-017-06,6,1,2,21,13,2,2,69.88546716578510000000,3,2,12
6782,28,17,1-28-2017-017-06,6,1,3,21,8,2,2,69.88546716578510000000,3,2,13
6855,28,19,1-28-2017-019-06,6,1,1,19,5,1,1,154.88947779631600000000,3,2,13
6855,28,19,1-28-2017-019-06,6,1,2,19,5,1,1,154.88947779631600000000,3,2,12
6855,28,19,1-28-2017-019-06,6,1,3,19,5,1,1,154.88947779631600000000,3,2,11
6855,28,19,1-28-2017-019-06,6,1,4,19,5,1,1,154.88947779631600000000,3,2,23
6855,28,19,1-28-2017-019-06,6,1,5,19,5,1,1,154.88947779631600000000,3,2,22
6855,28,19,1-28-2017-019-06,6,1,6,19,5,1,1,154.88947779631600000000,3,2,21
6855,28,19,1-28-2017-019-06,6,1,7,14,3,1,3,154.88947779631600000000,3,2,21
6855,28,19,1-28-2017-019-06,6,1,8,8,4,1,3,154.88947779631600000000,3,2,11
6855,28,19,1-28-2017-019-06,6,1,9,9,5,1,3,154.88947779631600000000,3,2,21
6942,28,21,1-28-2017-021-08,8,2,1,25,4,1,2,152.57375363001700000000,3,2,23
6942,28,21,1-28-2017-021-08,8,2,2,17,5,1,3,152.57375363001700000000,3,2,23
7008,28,23,1-28-2017-023-09,9,1,1,19,7,1,1,724.06067030216800000000,3,2,23
7008,28,23,1-28-2017-023-09,9,1,2,9,3,1,3,724.06067030216800000000,3,2,21
7008,28,23,1-28-2017-023-09,9,1,3,8,2,0,3,724.06067030216800000000,3,2,13
7008,28,23,1-28-2017-023-09,9,1,4,8,4,1,3,724.06067030216800000000,3,2,11
7008,28,23,1-28-2017-023-09,9,1,5,7,1,0,3,724.06067030216800000000,3,2,13
7008,28,23,1-28-2017-023-09,9,1,6,7,5,1,3,724.06067030216800000000,3,2,11
7097,28,26,1-28-2017-026-02,2,1,1,5,4,1,2,81.13717102787040000000,3,2,11
7097,28,26,1-28-2017-026-02,2,1,2,21,32,4,2,81.13717102787040000000,3,2,11
7097,28,26,1-28-2017-026-02,2,2,1,5,20,3,2,81.13717102787040000000,3,2,11
7097,28,26,1-28-2017-026-02,2,2,2,5,18,3,3,81.13717102787040000000,3,2,13
7097,28,26,1-28-2017-026-02,2,2,3,12,14,2,2,81.13717102787040000000,3,2,11
7097,28,26,1-28-2017-026-02,2,2,4,7,3,1,2,81.13717102787040000000,3,2,11
7097,28,26,1-28-2017-026-02,2,2,5,2,7,1,2,81.13717102787040000000,3,2,11
7146,28,27,1-28-2017-027-06,6,2,1,25,5,1,2,169.12956008194300000000,3,2,23
7146,28,27,1-28-2017-027-06,6,2,2,24,7,1,2,169.12956008194300000000,3,2,21
7242,28,30,1-28-2017-030-06,6,1,1,7,4,1,3,69.88546716578510000000,3,2,11
7242,28,30,1-28-2017-030-06,6,1,2,8,2,0,3,69.88546716578510000000,3,2,11
7242,28,30,1-28-2017-030-06,6,1,3,19,5,1,1,69.88546716578510000000,3,2,11
7242,28,30,1-28-2017-030-06,6,1,4,21,10,2,2,69.88546716578510000000,3,2,11
7242,28,30,1-28-2017-030-06,6,1,5,9,5,1,3,69.88546716578510000000,3,2,21
7247,28,32,1-28-2017-032-01,1,1,1,7,60,5,2,116.18551682354700000000,3,2,11
7247,28,32,1-28-2017-032-01,1,1,2,8,12,2,3,116.18551682354700000000,3,2,11
7247,28,32,1-28-2017-032-01,1,1,3,9,5,1,3,116.18551682354700000000,3,2,21
7247,28,32,1-28-2017-032-01,1,1,4,24,10,2,2,116.18551682354700000000,3,2,21
7247,28,32,1-28-2017-032-01,1,1,5,5,42,4,2,116.18551682354700000000,3,2,11
7247,28,32,1-28-2017-032-01,1,1,6,5,20,3,2,116.18551682354700000000,3,2,13
7247,28,32,1-28-2017-032-01,1,1,7,96,999,8,8,116.18551682354700000000,3,2,88
7287,28,33,1-28-2017-033-06,6,1,1,22,20,3,1,79.41392918444080000000,3,2,11
7287,28,33,1-28-2017-033-06,6,1,2,22,27,3,1,79.41392918444080000000,3,2,12
7287,28,33,1-28-2017-033-06,6,1,3,22,31,4,1,79.41392918444080000000,3,2,13
7287,28,33,1-28-2017-033-06,6,1,4,19,12,2,1,79.41392918444080000000,3,2,21
7287,28,33,1-28-2017-033-06,6,1,5,19,21,3,1,79.41392918444080000000,3,2,22
7287,28,33,1-28-2017-033-06,6,1,6,19,24,3,1,79.41392918444080000000,3,2,23
7408,28,37,1-28-2017-037-07,7,1,1,20,2,0,1,1081.49343808104000000000,3,2,98
7640,28,39,1-28-2017-039-01,1,1,1,99,999,9,9,116.18551682354700000000,3,2,99
7702,28,42,1-28-2017-042-02,2,1,1,16,30,4,3,70.52606877123070000000,3,2,13
7702,28,42,1-28-2017-042-02,2,1,2,14,40,4,3,70.52606877123070000000,3,2,23
7702,28,42,1-28-2017-042-02,2,1,3,8,45,4,3,70.52606877123070000000,3,2,13
7702,28,42,1-28-2017-042-02,2,1,4,24,8,2,3,70.52606877123070000000,3,2,11
7702,28,42,1-28-2017-042-02,2,1,5,20,34,4,3,70.52606877123070000000,3,2,13
7702,28,42,1-28-2017-042-02,2,1,6,20,44,4,3,70.52606877123070000000,3,2,23
7702,28,42,1-28-2017-042-02,2,1,7,19,19,3,1,70.52606877123070000000,3,2,21
7702,28,42,1-28-2017-042-02,2,1,8,19,19,3,1,70.52606877123070000000,3,2,22
7702,28,42,1-28-2017-042-02,2,1,9,19,19,3,1,70.52606877123070000000,3,2,23
7702,28,42,1-28-2017-042-02,2,1,10,20,7,1,1,70.52606877123070000000,3,2,11
7702,28,42,1-28-2017-042-02,2,1,11,19,9,2,1,70.52606877123070000000,3,2,13
7756,28,43,1-28-2017-043-08,8,1,1,5,3,1,2,124.87171752246000000000,3,2,11
7756,28,43,1-28-2017-043-08,8,1,2,5,10,2,2,124.87171752246000000000,3,2,13
7756,28,43,1-28-2017-043-08,8,1,3,4,14,2,2,124.87171752246000000000,3,2,13
7756,28,43,1-28-2017-043-08,8,1,4,21,10,2,2,124.87171752246000000000,3,2,13
7756,28,43,1-28-2017-043-08,8,1,5,7,3,1,2,124.87171752246000000000,3,2,13
7810,28,46,1-28-2017-046-01,1,1,1,16,38,4,3,128.05981891792600000000,3,2,11
7810,28,46,1-28-2017-046-01,1,1,2,13,29,3,3,128.05981891792600000000,3,2,21
7810,28,46,1-28-2017-046-01,1,1,3,1,999,2,3,128.05981891792600000000,3,2,13
7810,28,46,1-28-2017-046-01,1,1,4,2,26,3,2,128.05981891792600000000,3,2,11
7810,28,46,1-28-2017-046-01,1,1,5,6,11,2,3,128.05981891792600000000,3,2,11
7810,28,46,1-28-2017-046-01,1,1,6,24,999,2,3,128.05981891792600000000,3,2,13
7810,28,46,1-28-2017-046-01,1,1,7,24,999,2,2,128.05981891792600000000,3,2,21
7810,28,46,1-28-2017-046-01,1,1,8,24,999,3,2,128.05981891792600000000,3,2,22
7810,28,46,1-28-2017-046-01,1,1,9,24,999,2,2,128.05981891792600000000,3,2,23
7810,28,46,1-28-2017-046-01,1,1,10,20,8,2,3,128.05981891792600000000,3,2,11
7810,28,46,1-28-2017-046-01,1,1,11,7,999,4,3,128.05981891792600000000,3,2,11
7880,28,47,1-28-2017-047-01,1,1,1,20,999,1,3,137.69706046310000000000,3,2,11
7880,28,47,1-28-2017-047-01,1,1,2,8,999,1,3,137.69706046310000000000,3,2,11
7880,28,47,1-28-2017-047-01,1,1,3,9,999,1,3,137.69706046310000000000,3,2,21
7880,28,47,1-28-2017-047-01,1,1,4,20,999,1,3,137.69706046310000000000,3,2,13
7880,28,47,1-28-2017-047-01,1,1,5,8,999,1,3,137.69706046310000000000,3,2,13
7880,28,47,1-28-2017-047-01,1,1,6,9,999,1,3,137.69706046310000000000,3,2,23
7880,28,47,1-28-2017-047-01,1,1,7,19,9,2,1,137.69706046310000000000,3,2,12
7880,28,47,1-28-2017-047-01,1,1,8,19,16,3,1,137.69706046310000000000,3,2,11
7880,28,47,1-28-2017-047-01,1,1,9,21,999,3,1,137.69706046310000000000,3,2,11
7881,28,48,1-28-2017-048-01,1,1,1,32,999,1,3,137.69706046310000000000,3,2,11
7881,28,48,1-28-2017-048-01,1,1,2,32,999,0,3,137.69706046310000000000,3,2,11
7881,28,48,1-28-2017-048-01,1,1,3,4,999,4,2,137.69706046310000000000,3,2,13
7881,28,48,1-28-2017-048-01,1,1,4,24,999,4,2,137.69706046310000000000,3,2,21
7881,28,48,1-28-2017-048-01,1,1,5,9,999,3,3,137.69706046310000000000,3,2,23
7881,28,48,1-28-2017-048-01,1,1,6,96,999,8,8,137.69706046310000000000,3,2,88
7936,28,49,1-28-2017-049-06,6,2,1,31,12,2,2,515.53497970230400000000,3,2,98
7936,28,49,1-28-2017-049-06,6,2,2,6,12,2,2,515.53497970230400000000,3,2,98
7983,28,50,1-28-2017-050-08,8,1,1,14,11,2,3,151.38868649781500000000,3,2,11
7983,28,50,1-28-2017-050-08,8,1,2,7,26,3,3,151.38868649781500000000,3,2,11
7983,28,50,1-28-2017-050-08,8,1,3,22,20,3,1,151.38868649781500000000,3,2,11
7983,28,50,1-28-2017-050-08,8,1,4,13,4,1,3,151.38868649781500000000,3,2,21
7983,28,50,1-28-2017-050-08,8,1,5,20,6,1,3,151.38868649781500000000,3,2,21
7983,28,50,1-28-2017-050-08,8,1,6,22,999,2,1,151.38868649781500000000,3,2,12
7983,28,50,1-28-2017-050-08,8,1,7,20,999,3,3,151.38868649781500000000,3,2,11
7983,28,50,1-28-2017-050-08,8,1,8,8,999,2,3,151.38868649781500000000,3,2,11
8104,28,54,1-28-2017-054-09,9,1,1,12,45,4,3,572.42584003220600000000,3,2,13
8104,28,54,1-28-2017-054-09,9,1,2,5,50,5,2,572.42584003220600000000,3,2,13
8104,28,54,1-28-2017-054-09,9,1,3,4,12,2,2,572.42584003220600000000,3,2,13
8104,28,54,1-28-2017-054-09,9,1,4,22,2,0,2,572.42584003220600000000,3,2,13
8105,28,55,1-28-2017-055-06,6,1,1,2,18,3,2,120.70703915125400000000,3,2,11
8105,28,55,1-28-2017-055-06,6,1,2,5,5,1,2,120.70703915125400000000,3,2,11
8105,28,55,1-28-2017-055-06,6,1,3,7,7,1,2,120.70703915125400000000,3,2,11
8105,28,55,1-28-2017-055-06,6,1,4,33,15,3,2,120.70703915125400000000,3,2,11
8105,28,55,1-28-2017-055-06,6,1,5,33,15,3,2,120.70703915125400000000,3,2,12
8105,28,55,1-28-2017-055-06,6,1,6,33,5,1,2,120.70703915125400000000,3,2,13
8184,28,56,1-28-2017-056-02,2,1,1,7,10,2,2,141.96861352890900000000,3,2,11
8184,28,56,1-28-2017-056-02,2,1,2,2,19,3,2,141.96861352890900000000,3,2,11
8184,28,56,1-28-2017-056-02,2,1,3,12,4,1,3,141.96861352890900000000,3,2,11
8184,28,56,1-28-2017-056-02,2,1,4,5,14,2,2,141.96861352890900000000,3,2,11
8184,28,56,1-28-2017-056-02,2,2,1,12,6,1,3,141.96861352890900000000,3,2,11
8184,28,56,1-28-2017-056-02,2,2,2,2,7,1,2,141.96861352890900000000,3,2,11
8184,28,56,1-28-2017-056-02,2,2,3,5,10,2,2,141.96861352890900000000,3,2,11
8184,28,56,1-28-2017-056-02,2,2,4,33,7,1,2,141.96861352890900000000,3,2,11
8238,28,57,1-28-2017-057-09,9,1,1,7,2,0,3,1854.63921372180000000000,3,2,11
8238,28,57,1-28-2017-057-09,9,1,2,22,12,2,1,1854.63921372180000000000,3,2,11
8238,28,57,1-28-2017-057-09,9,1,3,22,16,3,1,1854.63921372180000000000,3,2,12
8238,28,57,1-28-2017-057-09,9,1,4,22,13,2,1,1854.63921372180000000000,3,2,13
8354,28,59,1-28-2017-059-10,10,1,1,7,7,1,3,10040.02183771190000000000,3,2,13
8354,28,59,1-28-2017-059-10,10,1,2,8,5,1,3,10040.02183771190000000000,3,2,13
8354,28,59,1-28-2017-059-10,10,1,3,19,18,3,1,10040.02183771190000000000,3,2,13
8354,28,59,1-28-2017-059-10,10,1,4,19,12,2,1,10040.02183771190000000000,3,2,23
8354,28,59,1-28-2017-059-10,10,1,5,19,2,0,1,10040.02183771190000000000,3,2,22
8411,28,60,1-28-2017-060-06,6,1,1,25,2,0,2,183.16493371125500000000,3,2,23
8411,28,60,1-28-2017-060-06,6,1,2,32,24,3,2,183.16493371125500000000,3,2,23
8411,28,60,1-28-2017-060-06,6,1,3,32,12,2,2,183.16493371125500000000,3,2,22
8412,28,61,1-28-2017-061-03,3,2,1,24,999,1,2,120.20143800652600000000,3,2,21
8412,28,61,1-28-2017-061-03,3,2,2,32,999,1,2,120.20143800652600000000,3,2,21
8412,28,61,1-28-2017-061-03,3,2,3,32,999,1,2,120.20143800652600000000,3,2,22
8412,28,61,1-28-2017-061-03,3,2,4,32,999,1,2,120.20143800652600000000,3,2,23
8412,28,61,1-28-2017-061-03,3,2,5,10,999,1,2,120.20143800652600000000,3,2,23
8476,28,62,1-28-2017-062-03,3,1,1,7,15,3,3,383.98680625225000000000,3,2,11
8476,28,62,1-28-2017-062-03,3,1,2,14,11,2,3,383.98680625225000000000,3,2,11
8476,28,62,1-28-2017-062-03,3,1,3,6,4,1,3,383.98680625225000000000,3,2,11
8476,28,62,1-28-2017-062-03,3,1,4,34,8,2,3,383.98680625225000000000,3,2,11
8476,28,62,1-28-2017-062-03,3,1,5,22,10,2,1,383.98680625225000000000,3,2,11
8704,28,64,1-28-2017-064-09,9,1,1,6,3,1,1,3000.90381316687000000000,3,2,13
8850,28,67,1-28-2017-067-05,5,1,1,7,16,3,3,104.63450295258000000000,3,2,13
8850,28,67,1-28-2017-067-05,5,1,2,8,14,2,3,104.63450295258000000000,3,2,13
8850,28,67,1-28-2017-067-05,5,1,3,9,10,2,3,104.63450295258000000000,3,2,23
8850,28,67,1-28-2017-067-05,5,1,4,19,4,1,1,104.63450295258000000000,3,2,11
8850,28,67,1-28-2017-067-05,5,1,5,19,10,2,1,104.63450295258000000000,3,2,13
8850,28,67,1-28-2017-067-05,5,1,6,19,12,2,1,104.63450295258000000000,3,2,22
8850,28,67,1-28-2017-067-05,5,1,7,19,14,2,1,104.63450295258000000000,3,2,23
8964,28,68,1-28-2017-068-08,8,1,1,7,999,1,3,223.41572740517600000000,3,2,11
8964,28,68,1-28-2017-068-08,8,1,2,7,999,1,3,223.41572740517600000000,3,2,13
8964,28,68,1-28-2017-068-08,8,1,3,8,999,1,3,223.41572740517600000000,3,2,11
8964,28,68,1-28-2017-068-08,8,1,4,8,999,1,3,223.41572740517600000000,3,2,13
8964,28,68,1-28-2017-068-08,8,1,5,9,999,0,3,223.41572740517600000000,3,2,21
8964,28,68,1-28-2017-068-08,8,1,6,9,999,0,3,223.41572740517600000000,3,2,23
8964,28,68,1-28-2017-068-08,8,1,7,19,999,1,1,223.41572740517600000000,3,2,11
8964,28,68,1-28-2017-068-08,8,1,8,19,999,1,1,223.41572740517600000000,3,2,23
8964,28,68,1-28-2017-068-08,8,1,9,19,999,3,1,223.41572740517600000000,3,2,22
8964,28,68,1-28-2017-068-08,8,1,10,19,999,3,1,223.41572740517600000000,3,2,21
8964,28,68,1-28-2017-068-08,8,1,11,30,999,1,1,223.41572740517600000000,3,2,23
8964,28,68,1-28-2017-068-08,8,1,12,30,999,3,1,223.41572740517600000000,3,2,22
8964,28,68,1-28-2017-068-08,8,1,13,30,999,3,1,223.41572740517600000000,3,2,21
8964,28,68,1-28-2017-068-08,8,1,14,22,999,2,1,223.41572740517600000000,3,2,11
8964,28,68,1-28-2017-068-08,8,1,15,22,999,1,1,223.41572740517600000000,3,2,12
8964,28,68,1-28-2017-068-08,8,1,16,22,999,1,1,223.41572740517600000000,3,2,13
8964,28,68,1-28-2017-068-08,8,1,17,20,999,1,1,223.41572740517600000000,3,2,11
8964,28,68,1-28-2017-068-08,8,1,18,20,999,1,1,223.41572740517600000000,3,2,13
8965,28,69,1-28-2017-069-01,1,1,1,99,999,9,9,116.18551682354700000000,3,2,99
8965,28,69,1-28-2017-069-01,1,2,1,7,999,1,3,116.18551682354700000000,3,2,11
8965,28,69,1-28-2017-069-01,1,2,2,6,999,2,3,116.18551682354700000000,3,2,11
8965,28,69,1-28-2017-069-01,1,2,3,17,999,2,3,116.18551682354700000000,3,2,11
8965,28,69,1-28-2017-069-01,1,2,4,29,999,1,1,116.18551682354700000000,3,2,11
8965,28,69,1-28-2017-069-01,1,2,5,8,999,2,3,116.18551682354700000000,3,2,11
8965,28,69,1-28-2017-069-01,1,2,6,15,999,2,3,116.18551682354700000000,3,2,21
8965,28,69,1-28-2017-069-01,1,2,7,9,999,1,3,116.18551682354700000000,3,2,21
9000,28,70,1-28-2017-070-06,6,1,1,17,6,1,3,369.39137247412200000000,3,2,11
9000,28,70,1-28-2017-070-06,6,1,2,8,4,1,3,369.39137247412200000000,3,2,11
9000,28,70,1-28-2017-070-06,6,1,3,6,2,0,3,369.39137247412200000000,3,2,11
9000,28,70,1-28-2017-070-06,6,1,4,17,3,1,3,369.39137247412200000000,3,2,21
6630,29,11,1-29-2017-011-05,5,1,1,14,20,3,3,152.52259181832800000000,2,2,21
6630,29,11,1-29-2017-011-05,5,1,2,8,4,1,3,152.52259181832800000000,2,2,21
6713,29,13,1-29-2017-013-03,3,2,1,15,5,1,3,447.53324415971900000000,2,2,21
6713,29,13,1-29-2017-013-03,3,2,2,8,10,2,3,447.53324415971900000000,2,2,21
6713,29,13,1-29-2017-013-03,3,2,3,17,4,1,3,447.53324415971900000000,2,2,11
6713,29,13,1-29-2017-013-03,3,2,4,8,4,1,3,447.53324415971900000000,2,2,11
6748,29,14,1-29-2017-014-03,3,1,1,25,31,4,2,860.19338867189000000000,2,2,21
6748,29,14,1-29-2017-014-03,3,1,2,25,5,1,2,860.19338867189000000000,2,2,22
6865,29,17,1-29-2017-017-02,2,2,1,21,30,4,2,81.43047605260140000000,2,2,11
6865,29,17,1-29-2017-017-02,2,2,2,32,5,1,1,81.43047605260140000000,2,2,11
6865,29,17,1-29-2017-017-02,2,2,3,32,22,3,2,81.43047605260140000000,2,2,11
6865,29,17,1-29-2017-017-02,2,2,4,32,19,3,1,81.43047605260140000000,2,2,12
6865,29,17,1-29-2017-017-02,2,2,5,32,15,3,3,81.43047605260140000000,2,2,12
6865,29,17,1-29-2017-017-02,2,2,6,32,22,3,1,81.43047605260140000000,2,2,13
6865,29,17,1-29-2017-017-02,2,2,7,32,24,3,2,81.43047605260140000000,2,2,13
6865,29,17,1-29-2017-017-02,2,2,8,2,999,2,2,81.43047605260140000000,2,2,11
6865,29,17,1-29-2017-017-02,2,2,9,35,999,9,2,81.43047605260140000000,2,2,12
6901,29,18,1-29-2017-018-06,6,1,1,14,6,1,3,704.91614497257400000000,2,2,21
6901,29,18,1-29-2017-018-06,6,1,2,17,5,1,3,704.91614497257400000000,2,2,11
6901,29,18,1-29-2017-018-06,6,1,3,20,6,1,1,704.91614497257400000000,2,2,11
6901,29,18,1-29-2017-018-06,6,1,4,21,10,2,2,704.91614497257400000000,2,2,12
6901,29,18,1-29-2017-018-06,6,1,5,8,10,2,3,704.91614497257400000000,2,2,11
6901,29,18,1-29-2017-018-06,6,1,6,7,13,2,3,704.91614497257400000000,2,2,11
7226,29,22,1-29-2017-022-04,4,1,1,17,2,0,3,1716.91189081206000000000,2,2,23
8575,29,29,1-29-2017-029-07,7,1,1,14,4,1,3,1042.39649914025000000000,2,2,23
8729,29,34,1-29-2017-034-04,4,1,1,99,999,9,9,1723.79548918093000000000,2,2,99
8812,29,35,1-29-2017-035-03,3,2,1,99,999,9,9,516.92891806514400000000,2,2,99
8876,29,38,1-29-2017-038-08,8,1,1,99,999,9,9,411.50862525764600000000,2,2,99
6085,30,1,1-30-2017-001-03,3,2,1,20,4,1,3,73.23997354993520000000,10,2,23
6085,30,1,1-30-2017-001-03,3,2,2,26,25,3,3,73.23997354993520000000,10,2,33
6085,30,1,1-30-2017-001-03,3,2,3,19,999,2,1,73.23997354993520000000,10,2,23
6085,30,1,1-30-2017-001-03,3,2,4,19,999,1,1,73.23997354993520000000,10,2,22
