CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,LFBELT,LF1STAGEDEP,LF2STAGEDEP,LFSWITCH,LFDISPOSAL,LFSIDEDEPTIME,LFCURTDEPTIME,LFPRETENDEPTIME,LFRETRACTDEPTIME,LFBUCKDEPTIME,LFTRACKPOS,LFOCCSIZE,LFOCCPOS,RFBELT,RF1STAGEDEP,RF2STAGEDEP,RFSWITCH,RFDISPOSAL,RFSIDEDEPTIME,RFCURTDEPTIME,RFPRETENDEPTIME,RFRETRACTDEPTIME,RFBUCKDEPTIME,RFTRACKPOS,RFOCCSIZE,RFOCCPOS,CASEWGT,PSUSTRAT,VERSION
9045,12,75,1-12-2017-075-04,4,2,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,7,0,7,1851.81367077250000000000,9,2
9045,12,75,1-12-2017-075-04,4,2,1,2,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,7,0,7,1851.81367077250000000000,9,2
6050,13,1,1-13-2017-001-04,4,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,5,7,2302.56589082077000000000,7,2
6050,13,1,1-13-2017-001-04,4,2,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,5,7,2302.56589082077000000000,7,2
6179,13,4,1-13-2017-004-03,3,2,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,1,9995,9995,0,8,9995,9995,9995,9997,9997,7,2,7,1311.02538454043000000000,7,2
6251,13,6,1-13-2017-006-03,3,1,1,1,1,47,87,7,0,0,0,46,9997,9997,0,7,7,0,0,0,1,0,71,71,0,9997,9997,7,7,7,803.97047188463400000000,7,2
6251,13,6,1-13-2017-006-03,3,1,1,2,1,0,0,7,0,0,0,0,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,803.97047188463400000000,7,2
6252,13,7,1-13-2017-007-02,2,2,1,1,0,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,7,0,7,62.50188682578690000000,7,2
6252,13,7,1-13-2017-007-02,2,2,1,2,0,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,7,0,7,62.50188682578690000000,7,2
6252,13,7,1-13-2017-007-02,2,2,1,3,0,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,7,0,7,62.50188682578690000000,7,2
6315,13,9,1-13-2017-009-04,4,2,1,1,1,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,7,7,4954.12389489274000000000,7,2
6316,13,10,1-13-2017-010-01,1,1,2,1,1,8,8,7,0,9995,9995,9994,9997,9997,0,7,7,0,9995,9995,7,0,9995,9995,9994,9997,9997,7,0,7,333.15253105404000000000,7,2
6316,13,10,1-13-2017-010-01,1,1,2,2,1,9995,9995,7,0,9995,9995,9995,9997,9997,0,7,7,0,9995,9995,7,0,9995,9995,9995,9997,9997,7,0,7,333.15253105404000000000,7,2
6408,13,12,1-13-2017-012-03,3,2,1,1,1,28,178,7,8,36,36,28,28,33,0,7,7,1,28,178,7,8,9997,9997,22,22,27,0,7,7,1539.21955305570000000000,7,2
6409,13,13,1-13-2017-013-05,5,1,1,1,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9995,9995,9995,9997,9997,7,4,7,262.30835201285800000000,7,2
6409,13,13,1-13-2017-013-05,5,1,1,2,1,47,147,7,8,9997,9995,43,9997,9997,7,7,7,0,9995,9995,7,8,9997,9995,43,9997,9997,7,4,7,262.30835201285800000000,7,2
6409,13,13,1-13-2017-013-05,5,1,1,3,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9995,9995,9995,9997,9997,7,4,7,262.30835201285800000000,7,2
6409,13,13,1-13-2017-013-05,5,1,1,4,7,9995,9995,7,8,9997,9995,9995,9997,9997,7,7,7,7,9995,9995,7,8,9997,9995,9995,9997,9997,7,7,7,262.30835201285800000000,7,2
6445,13,15,1-13-2017-015-03,3,3,1,1,1,9995,9995,7,8,9997,9997,9995,9997,9997,0,7,7,1,9995,9995,7,8,9997,9997,9995,9997,9997,7,2,7,1777.44237550816000000000,7,2
6445,13,15,1-13-2017-015-03,3,3,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,1777.44237550816000000000,7,2
6493,13,16,1-13-2017-016-04,4,1,1,1,1,9995,9995,7,8,9995,9995,9995,9995,9995,0,7,7,0,9995,9995,7,8,9995,9995,9995,9995,9995,0,1,7,2740.02107410605000000000,7,2
6493,13,16,1-13-2017-016-04,4,1,1,2,1,9995,9995,7,8,9995,9995,9995,9995,9995,0,7,7,0,9995,9995,7,8,9995,9995,9995,9995,9995,0,1,7,2740.02107410605000000000,7,2
6493,13,16,1-13-2017-016-04,4,1,1,3,1,9995,9995,7,8,9995,9995,9995,9995,9995,1,7,7,0,9995,9995,7,8,9995,9995,9995,9995,9995,0,1,7,2740.02107410605000000000,7,2
6540,13,19,1-13-2017-019-04,4,1,1,1,1,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,8,8,8,9997,9997,7,5,7,12110.59043255430000000000,7,2
6590,13,20,1-13-2017-020-02,2,2,1,1,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9995,9995,9995,9997,9997,7,4,7,154.19440424693100000000,7,2
6590,13,20,1-13-2017-020-02,2,2,1,2,1,17,47,7,8,17,17,17,9997,9997,7,7,7,0,9995,9995,7,8,17,17,17,9997,9997,7,4,7,154.19440424693100000000,7,2
6591,13,21,1-13-2017-021-02,2,2,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,1,9995,9995,0,8,9995,9995,9995,9997,9997,7,2,7,154.19440424639500000000,7,2
6591,13,21,1-13-2017-021-02,2,2,1,2,1,8,13,7,8,9995,9,8,9997,9997,7,7,7,1,8,13,0,8,9995,9,8,9997,9997,7,2,7,154.19440424639500000000,7,2
6646,13,23,1-13-2017-023-03,3,1,1,1,1,437,587,7,8,437,437,437,437,442,0,7,7,1,437,587,7,8,9997,977,437,437,442,0,7,7,1265.85023364405000000000,7,2
6683,13,25,1-13-2017-025-04,4,2,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,7,8,9995,9995,9995,9997,9997,7,4,7,4500.46066267450000000000,7,2
6683,13,25,1-13-2017-025-04,4,2,1,2,1,9997,9997,7,8,9995,9995,9995,9997,9997,7,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,4500.46066267450000000000,7,2
6683,13,25,1-13-2017-025-04,4,2,1,3,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,3,7,4500.46066267450000000000,7,2
6683,13,25,1-13-2017-025-04,4,2,1,4,7,9997,9997,7,8,9995,9995,9995,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,4500.46066267450000000000,7,2
6723,13,27,1-13-2017-027-08,8,1,1,1,1,80,93,7,8,9997,9997,9997,9997,9997,7,7,7,1,80,93,7,8,9997,9997,9997,9997,9997,0,7,7,1145.11784943843000000000,7,2
6723,13,27,1-13-2017-027-08,8,1,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,1145.11784943843000000000,7,2
6757,13,28,1-13-2017-028-04,4,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,4712.18190865343000000000,7,2
6758,13,29,1-13-2017-029-06,6,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,2614.98469636895000000000,7,2
6758,13,29,1-13-2017-029-06,6,2,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,2614.98469636895000000000,7,2
6787,13,30,1-13-2017-030-02,2,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,1,7,7,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,91.07054217554070000000,7,2
6787,13,30,1-13-2017-030-02,2,1,1,2,1,27,127,7,8,9997,9997,7,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,91.07054217554070000000,7,2
6787,13,30,1-13-2017-030-02,2,1,1,3,1,27,127,7,8,9997,9997,7,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,91.07054217554070000000,7,2
6835,13,33,1-13-2017-033-02,2,1,1,1,1,20,50,7,8,9997,9997,20,9997,9997,0,7,7,1,20,30,7,8,9997,9997,20,9997,9997,7,2,7,65.39425729483340000000,7,2
6835,13,33,1-13-2017-033-02,2,1,1,2,1,9997,9997,7,8,9997,9997,9995,9997,9997,0,7,7,1,9997,9997,7,8,9995,9995,9995,9997,9997,7,2,7,65.39425729483340000000,7,2
6849,13,34,1-13-2017-034-09,9,2,1,1,0,23,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,4840.88145206512000000000,7,2
6849,13,34,1-13-2017-034-09,9,2,1,2,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,4840.88145206512000000000,7,2
6882,13,36,1-13-2017-036-03,3,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,1223.97054512083000000000,7,2
6882,13,36,1-13-2017-036-03,3,1,1,2,1,9995,9995,7,8,9997,9997,9995,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9995,9997,9997,7,0,7,1223.97054512083000000000,7,2
6882,13,36,1-13-2017-036-03,3,1,1,3,1,9995,9995,7,8,9997,9997,9995,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9995,9997,9997,7,0,7,1223.97054512083000000000,7,2
6882,13,36,1-13-2017-036-03,3,2,1,1,0,17,9995,7,8,9995,9995,17,9997,9997,7,7,7,1,17,57,0,8,9995,9995,17,9997,9997,7,5,7,1223.97054512083000000000,7,2
6906,13,37,1-13-2017-037-03,3,2,1,1,1,9995,9995,7,8,9995,9995,9995,9995,9997,0,7,7,0,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,1994.16895971702000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,1,1,1,9997,9997,7,8,9995,9995,9995,9997,9997,7,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,1802.84182676890000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,1,2,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,1802.84182676890000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,1,3,1,8,24,7,8,8,8,8,9997,9997,7,7,7,0,9995,9995,7,8,8,8,8,9997,9997,7,4,7,1802.84182676890000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,1,4,1,9997,9997,7,8,9995,9995,9995,9997,9997,7,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,1802.84182676890000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,1,5,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,1802.84182676890000000000,7,2
6990,13,41,1-13-2017-041-02,2,1,1,1,1,9997,9997,7,8,9997,9997,785,9997,9997,7,7,7,1,9997,9997,7,8,9997,9997,785,9997,9997,7,2,7,114.87970684568800000000,7,2
6990,13,41,1-13-2017-041-02,2,1,1,2,1,9997,9997,7,8,9997,9997,6,9997,9997,7,7,7,1,9997,9997,7,8,6,6,6,9997,9997,7,2,7,114.87970684568800000000,7,2
6990,13,41,1-13-2017-041-02,2,1,1,3,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,0,7,114.87970684568800000000,7,2
7023,13,43,1-13-2017-043-06,6,1,1,1,7,9994,9994,7,8,9995,9997,9997,9997,9997,0,7,7,7,9994,9994,7,8,9995,9997,9997,9997,9997,0,7,7,2974.90819095951000000000,7,2
7024,13,44,1-13-2017-044-02,2,1,1,1,1,9995,9995,7,8,36,36,36,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,5,7,119.24380308826500000000,7,2
7074,13,45,1-13-2017-045-08,8,1,1,1,1,50,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,835.14731700150400000000,7,2
7074,13,45,1-13-2017-045-08,8,1,1,2,1,50,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,835.14731700150400000000,7,2
7075,13,46,1-13-2017-046-03,3,1,1,1,1,9995,9995,7,8,9995,9997,9995,9997,9997,1,7,7,0,9995,9995,1,8,9995,9997,9995,9997,9997,0,0,7,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,1,1,2,1,66,186,7,8,9995,9997,3,9997,9997,1,7,7,0,9995,9995,1,8,9995,9997,3,9997,9997,0,0,7,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,1,1,3,1,9995,9995,7,8,9995,9997,9995,9997,9997,1,7,7,0,9995,9995,1,8,9995,9997,9995,9997,9997,0,0,7,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,1,1,1,9997,9997,7,8,9997,9997,9995,9997,9997,0,7,7,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,3,7,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,1,2,1,9997,9997,7,8,9995,9995,9995,9997,9997,0,7,7,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,3,7,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,1,3,1,9995,9995,7,8,9995,9995,9995,9997,9997,0,7,7,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,3,7,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,1,4,1,9997,9997,7,8,9997,9997,9995,9997,9997,0,7,7,1,9997,9997,7,8,9995,9995,9995,9997,9997,7,3,7,1011.52739065054000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9995,9995,9997,9997,9997,7,0,7,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,1,2,1,21,121,7,8,9997,9995,21,9997,9997,0,7,7,0,9995,9995,7,8,9997,9995,9995,9997,9997,7,0,7,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,1,3,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9995,9995,9997,9997,9997,7,0,7,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,2,1,1,1,0,0,7,0,0,0,78,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,1011.52739066714000000000,7,2
7125,13,50,1-13-2017-050-04,4,1,1,1,1,9995,9995,7,8,9995,9995,9995,9995,9997,0,7,7,0,9995,9995,7,8,9995,9995,9995,9995,9997,7,7,7,2521.65929840692000000000,7,2
7180,13,51,1-13-2017-051-02,2,1,1,1,0,1,3,7,8,9995,3,1,9997,9997,7,7,7,0,9995,9995,1,8,9995,3,1,9997,9997,7,0,7,223.87077588787700000000,7,2
7218,13,52,1-13-2017-052-06,6,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,1,1,1,29,179,7,8,9997,9997,20,20,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,4,7,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,1,2,1,27,177,7,8,9997,9997,26,26,9997,0,7,7,1,27,177,7,8,9997,9997,26,26,9997,7,5,7,5045.28531568187000000000,7,2
7281,13,53,1-13-2017-053-03,3,1,1,1,1,4,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,4,9997,7,8,9997,9997,9997,9997,9997,7,0,7,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,1,1,2,1,4,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,4,9997,7,8,9997,9997,9997,9997,9997,7,0,7,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,1,1,3,1,4,9997,7,8,9997,9997,9997,9997,9997,0,7,7,1,4,9997,7,8,9997,9997,9997,9997,9997,7,3,7,931.20215853294300000000,7,2
7267,13,54,1-13-2017-054-03,3,2,1,1,1,0,0,7,0,0,0,0,9997,9997,0,7,7,1,0,0,0,0,0,0,0,9997,9997,7,7,7,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,1,2,1,0,0,7,0,0,0,89,9997,9997,0,7,7,1,0,0,0,0,0,0,89,9997,9997,7,7,7,931.20215852199400000000,7,2
7367,13,58,1-13-2017-058-03,3,1,1,1,1,9997,9997,7,8,9997,9997,1,1,9997,0,7,7,0,9997,9997,7,8,9997,1,9997,9997,9997,7,5,7,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,1,1,1,21,51,7,8,28,25,21,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,21,9997,9997,7,7,7,991.88248213842200000000,7,2
7368,13,59,1-13-2017-059-03,3,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,991.88248214289800000000,7,2
7368,13,59,1-13-2017-059-03,3,1,1,2,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,991.88248214289800000000,7,2
7447,13,60,1-13-2017-060-04,4,2,1,1,1,24,9995,7,8,38,38,24,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,24,9997,9997,7,5,7,2291.22123220478000000000,7,2
7448,13,61,1-13-2017-061-05,5,2,1,1,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,111.72102148204900000000,7,2
7547,13,63,1-13-2017-063-03,3,1,1,1,1,21,9995,7,8,9995,9995,21,9997,9997,7,7,7,1,21,61,0,8,35,35,21,9997,9997,7,5,7,278.88438302446900000000,7,2
7611,13,66,1-13-2017-066-05,5,2,1,1,1,28,178,7,8,9997,9997,25,25,30,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,5,7,101.76253564822100000000,7,2
7601,13,68,1-13-2017-068-04,4,2,1,1,1,22,62,7,0,0,0,12,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,2086.98845774215000000000,7,2
7670,13,69,1-13-2017-069-05,5,1,1,1,1,24,40,7,0,9997,9995,9994,9997,9997,7,7,7,0,9995,9995,1,0,9997,9995,9994,9997,9997,7,7,7,163.10554247397100000000,7,2
7721,13,73,1-13-2017-073-02,2,2,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,0,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,0,0,7,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,1,1,1,1,9995,9995,7,8,9995,9995,9995,9995,9995,7,7,7,7,9995,9995,7,8,9995,9995,9995,9995,9995,7,7,7,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,1,1,2,1,9995,9995,7,8,9995,9995,9995,9995,9995,7,7,7,7,9995,9995,7,8,9995,9995,9995,9995,9995,7,7,7,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,3,1,1,1,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,5,7,63.26055253182290000000,7,2
7751,13,75,1-13-2017-075-04,4,1,1,1,1,9995,9995,7,8,50,50,50,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,7,7,2843.96092831067000000000,7,2
7751,13,75,1-13-2017-075-04,4,1,1,2,1,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,7,7,2843.96092831067000000000,7,2
7785,13,76,1-13-2017-076-03,3,1,1,1,1,9995,9995,7,8,9994,9994,9994,9999,9994,0,7,7,1,9995,9995,7,8,9995,9995,9994,9999,9994,7,7,7,776.49318465959000000000,7,2
7785,13,76,1-13-2017-076-03,3,2,1,1,1,9,159,7,8,9997,9997,9,9,14,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,5,7,776.49318465959000000000,7,2
7786,13,77,1-13-2017-077-03,3,1,1,1,1,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,1,9995,9995,0,8,9995,9995,9997,9997,9997,7,7,7,776.49318467001800000000,7,2
7837,13,79,1-13-2017-079-03,3,1,1,1,1,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,7,7,667.66011205087700000000,7,2
7838,13,80,1-13-2017-080-02,2,1,1,1,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9995,9995,9995,9997,9997,7,4,7,51.90491220812200000000,7,2
7838,13,80,1-13-2017-080-02,2,1,1,2,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9995,74,9995,9997,9997,7,4,7,51.90491220812200000000,7,2
7838,13,80,1-13-2017-080-02,2,1,1,3,1,1,14,7,8,9997,51,1,9997,9997,7,7,7,0,9995,9995,7,8,9997,51,1,9997,9997,7,4,7,51.90491220812200000000,7,2
7838,13,80,1-13-2017-080-02,2,1,1,4,7,9995,9995,7,8,9997,9995,9995,9997,9997,7,7,7,7,9995,9995,7,8,9997,9995,9995,9997,9997,7,7,7,51.90491220812200000000,7,2
7896,13,82,1-13-2017-082-05,5,2,1,1,7,9995,9995,7,8,9995,9997,9995,9997,9997,0,7,7,7,9995,9995,7,8,9995,9997,9995,9997,9997,7,7,7,95.65350164433570000000,7,2
7896,13,82,1-13-2017-082-05,5,2,1,2,7,9994,9994,7,8,9995,9997,9994,9997,9997,0,7,7,7,9994,9994,7,8,9995,9997,9994,9997,9997,7,7,7,95.65350164433570000000,7,2
7898,13,84,1-13-2017-084-03,3,1,1,1,1,9995,9995,7,8,9995,32,32,9997,9997,7,7,7,0,9995,9995,1,8,32,32,32,9997,9997,7,0,7,561.29261198903300000000,7,2
7956,13,87,1-13-2017-087-02,2,1,1,1,0,250,250,7,8,250,250,250,9997,9997,7,7,7,0,250,250,0,8,250,250,250,9997,9997,7,7,7,77.01129182409220000000,7,2
7956,13,87,1-13-2017-087-02,2,1,1,2,0,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,0,8,9995,9995,9997,9997,9997,7,7,7,77.01129182409220000000,7,2
7956,13,87,1-13-2017-087-02,2,2,1,1,1,9997,9997,7,8,496,496,496,496,501,0,7,7,1,9997,9997,7,8,9997,496,496,496,501,0,7,7,77.01129182409220000000,7,2
8011,13,90,1-13-2017-090-02,2,2,1,1,1,33,38,7,0,0,0,31,9997,9997,0,7,7,0,0,0,1,0,16,16,0,9997,9997,7,7,7,94.39185999345290000000,7,2
8163,13,96,1-13-2017-096-07,7,2,1,1,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,3075.03868742692000000000,7,2
8213,13,97,1-13-2017-097-07,7,2,1,1,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9997,9997,9997,7,0,7,2231.50714696432000000000,7,2
8214,13,98,1-13-2017-098-03,3,1,1,1,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9995,9995,9995,9997,9997,7,4,7,615.70131977854700000000,7,2
8214,13,98,1-13-2017-098-03,3,1,1,2,0,6,36,7,8,9997,6,6,9997,9997,7,7,7,0,9995,9995,7,8,9997,6,6,9997,9997,7,4,7,615.70131977854700000000,7,2
8214,13,98,1-13-2017-098-03,3,1,1,3,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9995,9995,9995,9997,9997,7,3,7,615.70131977854700000000,7,2
8265,13,102,1-13-2017-102-02,2,1,1,1,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,49.89282740340760000000,7,2
8265,13,102,1-13-2017-102-02,2,1,1,2,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9995,9995,9995,9997,9997,7,4,7,49.89282740340760000000,7,2
8265,13,102,1-13-2017-102-02,2,1,1,3,1,8,38,7,8,8,8,8,9997,9997,7,7,7,0,9995,9995,7,8,8,8,8,9997,9997,7,4,7,49.89282740340760000000,7,2
8265,13,102,1-13-2017-102-02,2,1,1,4,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,49.89282740340760000000,7,2
8265,13,102,1-13-2017-102-02,2,2,1,1,7,9995,9995,7,8,9995,9995,9995,9995,9995,7,7,7,7,9995,9995,7,8,9995,9995,9995,9995,9995,7,5,7,49.89282740340760000000,7,2
8265,13,102,1-13-2017-102-02,2,2,1,2,7,9995,9995,7,8,9994,9994,9994,9999,9994,7,7,7,7,9995,9995,7,8,9994,9994,9994,9999,9994,7,5,7,49.89282740340760000000,7,2
8265,13,102,1-13-2017-102-02,2,2,1,3,1,9995,9995,7,8,9995,9995,9994,9999,9994,0,7,7,1,9995,9995,7,8,9995,9995,9994,9999,9994,0,5,7,49.89282740340760000000,7,2
8290,13,103,1-13-2017-103-03,3,2,1,1,1,38,58,7,0,0,0,17,9997,9997,0,7,7,0,0,0,1,0,0,61,0,9997,9997,7,7,7,641.77838507364300000000,7,2
8290,13,103,1-13-2017-103-03,3,4,1,1,1,9995,9995,7,8,9995,9995,9994,9999,9994,0,7,7,1,9995,9995,7,8,9994,9994,9994,9999,9994,0,5,7,641.77838507364300000000,7,2
8290,13,103,1-13-2017-103-03,3,5,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,641.77838507364300000000,7,2
8290,13,103,1-13-2017-103-03,3,5,1,2,1,9995,9995,7,8,9997,9997,9995,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9995,9997,9997,7,0,7,641.77838507364300000000,7,2
