CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
8477,10,50,1-10-2017-050-09,9,1,LR,30,Lifeliner GLS,P225/60R16,RMX3 CWL 4709,8,0,1,203.90545677916600000000,4,2
8477,10,50,1-10-2017-050-09,9,1,RF,30,Lifeliner GLS,P225/60R16,RMX3 CWL 4809,5,0,1,203.90545677916600000000,4,2
8477,10,50,1-10-2017-050-09,9,1,RR,30,Lifeliner GLS,P225/60R16,RMX3 CWL 4709,7,0,1,203.90545677916600000000,4,2
8478,10,51,1-10-2017-051-04,4,1,LF,70,eagle rsa,P235/55R19,V4F0 YVBR4714,99,0,1,116.73917317886100000000,4,2
8478,10,51,1-10-2017-051-04,4,1,LR,70,eagle rsa,P235/55R19,V4F0,99,0,1,116.73917317886100000000,4,2
8478,10,51,1-10-2017-051-04,4,1,RF,70,eagle rsa,P235/55R19,V4F0,99,0,1,116.73917317886100000000,4,2
8478,10,51,1-10-2017-051-04,4,1,RR,70,eagle rsa,P235/55R19,V4F0 YVBR2714,99,0,1,116.73917317886100000000,4,2
8478,10,51,1-10-2017-051-04,4,2,LF,70,eagle ls,P235/45R18,M6FU JN1R2017,6,0,1,116.73917317886100000000,4,2
8478,10,51,1-10-2017-051-04,4,2,LR,70,eagle ls,P235/45R18,M6FU JN1R2017,7,0,1,116.73917317886100000000,4,2
8478,10,51,1-10-2017-051-04,4,2,RF,70,eagle ls,P245/45R18,M6FU JN1R2017,6,0,1,116.73917317886100000000,4,2
8478,10,51,1-10-2017-051-04,4,2,RR,70,eagle ls,P235/45R18,M6FU JN1R2017,6,0,1,116.73917317886100000000,4,2
8542,10,52,1-10-2017-052-06,6,1,LF,70,Assurance,P215/55R17,PJ3R KA1R2214,6,0,1,186.43497383052800000000,4,2
8542,10,52,1-10-2017-052-06,6,1,LR,70,Assurance,P215/55R17,PJ3R KA1R2214,4,0,1,186.43497383052800000000,4,2
8542,10,52,1-10-2017-052-06,6,1,RF,70,Assurance,P215/55R17,PJ3R KA1R2214,6,0,1,186.43497383052800000000,4,2
8542,10,52,1-10-2017-052-06,6,1,RR,70,Assurance,P215/55R17,PJ3R KA1R2214,5,0,1,186.43497383052800000000,4,2
8609,10,58,1-10-2017-058-09,9,1,LF,998,Patagonia A/T,P265/70R17,UX70 B7TN,8,0,1,104.64509913880700000000,4,2
8609,10,58,1-10-2017-058-09,9,1,LR,998,Patagonia A/T,P265/70R17,UX70 B7TN,8,0,1,104.64509913880700000000,4,2
8609,10,58,1-10-2017-058-09,9,1,RF,998,Patagonia A/T,P265/70R17,UX70 B7TN,8,0,1,104.64509913880700000000,4,2
8609,10,58,1-10-2017-058-09,9,1,RR,998,Patagonia A/T,P265/70R17,UX70 B7TN,8,0,1,104.64509913880700000000,4,2
8776,10,61,1-10-2017-061-04,4,1,LF,70,assurance,P215/60R16,M6M5 JBAR4514,5,0,1,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,1,LR,70,assurance,P215/60R16,M6M5 JBAR4514,5,0,1,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,1,RF,70,assurance,P215/60R16,M6M5 JBAR4514,6,0,1,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,1,RR,70,assurance,P215/60R16,M6M5 JBAR4514,6,0,1,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,2,LF,187,avid,P225/50R18,CC1N 853 2015,6,0,1,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,2,LR,187,avid,P225/50R18,CC1N 853 2015,5,0,1,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,2,RF,187,avid,P225/50R18,CC1N 853 2015,6,0,1,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,2,RR,187,avid,P225/50R18,CC1N 853 2015,5,0,1,36.09665610412430000000,4,2
8786,10,63,1-10-2017-063-02,2,1,LF,998,Unknown,P195/65R15,TWB8 HCH 1315,4,1,1,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,1,LR,47,Performance GT-H,P195/65R15,PJAE 1YLR0809,5,0,1,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,1,RF,998,Unknown,P195/65R15,TWB8 HCH 2115,3,0,1,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,1,RR,998,Unknown,P195/65R15,7T9N 3MA13516,7,0,1,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,2,LF,65,Fuzion,P235/65R17,PPEB BRS11015,6,0,1,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,2,LR,133,Valera H/T,P235/65R17,5W9B 00A 0114,7,0,1,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,2,RF,65,Fuzion,P235/65R17,PPEB BRS1,7,0,1,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,2,RR,133,Valera H/T,P235/65R17,5W9B 00A 3113,7,0,1,22.46197362103460000000,4,2
8787,10,64,1-10-2017-064-04,4,1,LF,17,turanza el 400,P215/55R17,0BPJ PM3 1617,6,0,1,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,1,LR,17,turanza el400,P215/55R17,0BPJ PM3 1617,6,0,1,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,1,RF,17,turanza el400,P215/55R17,0BPJ PM3 1617,6,0,1,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,1,RR,17,turanza el400,P215/55R17,0BPJ PM3 1617,7,0,1,237.71564662407100000000,4,2
8788,10,65,1-10-2017-065-03,3,1,LF,187,geolander,P225/60R17,FDFC PE2 0217,6,0,1,69.62864153073320000000,4,2
8788,10,65,1-10-2017-065-03,3,1,LR,187,geolander,P225/60R17,FDFC PE2 0217,6,0,1,69.62864153073320000000,4,2
8788,10,65,1-10-2017-065-03,3,1,RF,187,geolander,P225/60R17,FDFC PE2 0217,6,0,1,69.62864153073320000000,4,2
8788,10,65,1-10-2017-065-03,3,1,RR,187,geolander,P225/60R17,FDFC PE2 0217,5,0,1,69.62864153073320000000,4,2
8851,10,66,1-10-2017-066-03,3,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,LF,59,Firehawk GT,P245/45R20,W208 6T0 1813,6,0,1,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,LR,59,Firehawk GT,P245/45R20,W208 6T0 1813,5,0,1,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,RF,59,Firehawk GT,P245/45R20,W208 6T0 1813,7,0,1,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,RR,59,Firehawk GT,P245/45R20,W208 6T0 1813,5,0,1,49.94718532412980000000,4,2
8852,10,67,1-10-2017-067-07,7,2,LF,12,brillantis,P195/60R15,1HRB WCNZ0317,6,0,1,187.57866167248400000000,4,2
8852,10,67,1-10-2017-067-07,7,2,LR,47,all season,P195/60R15,M6RB NX1R2417,7,0,1,187.57866167248400000000,4,2
8852,10,67,1-10-2017-067-07,7,2,RF,12,brillantis,P195/60R15,1HRB WCNZ0317,6,0,1,187.57866167248400000000,4,2
8852,10,67,1-10-2017-067-07,7,2,RR,47,all season,P195/60R17,M6RB NX1R2417,7,0,1,187.57866167248400000000,4,2
8927,10,68,1-10-2017-068-09,9,1,LF,17,precision touring,P215/60R16,W2X8 R3D,4,0,1,403.30917801774800000000,4,2
8927,10,68,1-10-2017-068-09,9,1,LR,28,Unknown,P205/60R16,P5T2 3VN 0112,4,0,1,403.30917801774800000000,4,2
8927,10,68,1-10-2017-068-09,9,1,RF,59,FR 710,P215/60R16,V6X8 CKD 2111,4,0,1,403.30917801774800000000,4,2
8927,10,68,1-10-2017-068-09,9,1,RR,103,Unknown,P215/60R16,HN49 01FX,5,0,1,403.30917801774800000000,4,2
8927,10,68,1-10-2017-068-09,9,2,LF,59,Firehawk,P185/65R15,WBAD PND,99,0,1,403.30917801774800000000,4,2
8927,10,68,1-10-2017-068-09,9,2,LR,59,Firehawk,P185/65R15,W21P 1HP,99,0,1,403.30917801774800000000,4,2
8927,10,68,1-10-2017-068-09,9,2,RF,155,RS-C,P185/65R15,W3AD LMU,99,0,1,403.30917801774800000000,4,2
8927,10,68,1-10-2017-068-09,9,2,RR,59,Firehawk,P185/65R15,9999999999999,99,0,1,403.30917801774800000000,4,2
8928,10,69,1-10-2017-069-07,7,1,LF,30,Discoverer,P245/70R17,UTNH 1JC 4516,9,0,1,253.99691240200700000000,4,2
8928,10,69,1-10-2017-069-07,7,1,LR,30,Discoverer,P245/70R17,UTNH 1JC 4516,8,0,1,253.99691240200700000000,4,2
8928,10,69,1-10-2017-069-07,7,1,RF,30,Discoverer,P245/70R17,UTNH 1JC 4516,8,0,1,253.99691240200700000000,4,2
8928,10,69,1-10-2017-069-07,7,1,RR,30,Disoverer,P245/70R17,UTNH 1JC 4516,8,0,1,253.99691240200700000000,4,2
6400,11,2,1-11-2017-002-07,7,2,LF,103,Primier,P255/55R17,B33F 02DX0316,4,0,1,4629.69511355905000000000,8,2
6400,11,2,1-11-2017-002-07,7,2,LR,103,Primeir,P255/55R17,B33F 02DX0716,4,0,1,4629.69511355905000000000,8,2
6400,11,2,1-11-2017-002-07,7,2,RF,103,Primier,P255/55R17,B33F 02DX1114,4,0,1,4629.69511355905000000000,8,2
6400,11,2,1-11-2017-002-07,7,2,RR,103,Primier,P255/55R17,B33F 02DX0114,4,0,1,4629.69511355905000000000,8,2
6423,11,3,1-11-2017-003-03,3,1,LF,70,WRANGLER,P265/70R17,4B1Y JE1R4215,6,0,1,2276.03898279806000000000,8,2
6423,11,3,1-11-2017-003-03,3,1,LR,70,WRANGLER,P265/70R17,4B1Y JE1R4215,8,0,1,2276.03898279806000000000,8,2
6423,11,3,1-11-2017-003-03,3,1,RF,70,WRANGLER,P265/70R17,4B1Y JE1R4215,6,0,1,2276.03898279806000000000,8,2
6423,11,3,1-11-2017-003-03,3,1,RR,70,WRANGLER,P265/70R17,4B1Y JE1R4215,7,0,1,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,1,LF,173,Tiger Paw touring,P195/65R15,Y9AE FPUU,6,0,1,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,1,LR,173,Tiger Paw touring,P195/65R15,Y9AE FPUU,4,0,1,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,1,RF,173,Tiger Paw touring,P195/65R15,Y9AE FPUU,6,0,1,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,1,RR,173,Tiger Paw touring,P195/65R15,Y9AE FPUU,4,0,1,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,2,LF,103,Primacy MXM4,P215/45R17,B9N0 00UX1115,3,0,1,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,2,LR,103,Primacy MXM4,P215/45R17,B9N0 00UX1115,4,0,1,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,2,RF,103,Primacy MXM4,P215/45R17,B9N0 00UX1115,3,0,1,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,2,RR,103,Primacy MXM4,P215/45R17,B9N0 00UX1115,4,0,1,2276.03898279806000000000,8,2
6491,11,6,1-11-2017-006-03,3,2,LF,89,soluskh25,P185/65R15,Y0AH YPL8,2,0,1,3733.08442662582000000000,8,2
6491,11,6,1-11-2017-006-03,3,2,LR,89,soluskh25,P185/65R15,Y0AH YPL8,3,0,1,3733.08442662582000000000,8,2
6491,11,6,1-11-2017-006-03,3,2,RF,89,soluskh25,P185/65R15,Y0AH YPL8,2,8,1,3733.08442662582000000000,8,2
6491,11,6,1-11-2017-006-03,3,2,RR,89,slouskh25,P185/65R15,Y0AH YPL8,3,0,1,3733.08442662582000000000,8,2
6534,11,8,1-11-2017-008-03,3,1,LF,83,edge,P205/55R16,M60F UU1R1716,4,0,1,672.05886567222700000000,8,2
6534,11,8,1-11-2017-008-03,3,1,LR,76,optimo,P205/55R16,T7BC DLH,5,0,1,672.05886567222700000000,8,2
6534,11,8,1-11-2017-008-03,3,1,RF,76,optimo,P205/55R16,T7BC DLH,4,0,1,672.05886567222700000000,8,2
6534,11,8,1-11-2017-008-03,3,1,RR,76,optimo,P205/55R16,T7BC DLH,4,0,1,672.05886567222700000000,8,2
6581,11,9,1-11-2017-009-08,8,2,LF,76,DynaPro AS,P235/65R27,5M7C PJNH4411,7,0,1,1502.31800595479000000000,8,2
6581,11,9,1-11-2017-009-08,8,2,LR,76,DynaPro AS,P235/65R17,5M7C PJNH4411,7,0,1,1502.31800595479000000000,8,2
6581,11,9,1-11-2017-009-08,8,2,RF,76,DynaPro AS,P235/65R17,5M7C PJNH4411,7,0,1,1502.31800595479000000000,8,2
6581,11,9,1-11-2017-009-08,8,2,RR,76,DynaPro AS,P235/65R17,5M7C PJNH4411,7,0,1,1502.31800595479000000000,8,2
6619,11,11,1-11-2017-011-08,8,2,LF,59,Destination,P235/75R15,WBHL DE3,8,0,1,613.01599626985200000000,8,2
6619,11,11,1-11-2017-011-08,8,2,LR,59,Destination,P235/75R15,WBHL DE3,8,0,1,613.01599626985200000000,8,2
6619,11,11,1-11-2017-011-08,8,2,RF,59,Destination,P235/75R15,WBHL DE3,8,0,1,613.01599626985200000000,8,2
6619,11,11,1-11-2017-011-08,8,2,RR,59,Destination,P235/75R15,WBHL DE3,8,0,1,613.01599626985200000000,8,2
6620,11,12,1-11-2017-012-08,8,1,LF,93,Pathfinder H/T,P255/70R15,VNUU LP1 2709,2,0,1,613.01599626985200000000,8,2
6620,11,12,1-11-2017-012-08,8,1,LR,59,Destination LE,P255/70R15,VNUU D10 0412,3,0,1,613.01599626985200000000,8,2
6620,11,12,1-11-2017-012-08,8,1,RF,93,Pathfinder H/T,P255/70R15,VNUU LP1 2709,2,0,1,613.01599626985200000000,8,2
6620,11,12,1-11-2017-012-08,8,1,RR,93,Pathfinder H/T,P255/70R15,VNUU LP1 2709,1,0,1,613.01599626985200000000,8,2
6666,11,13,1-11-2017-013-05,5,1,LF,28,ContiProContact,P215/60R16,6YX8 3YD 4214,4,1,1,533.60897797681100000000,8,2
6666,11,13,1-11-2017-013-05,5,1,LR,28,ContiProContact,P215/60R16,6YX8 3YD 4214,4,0,1,533.60897797681100000000,8,2
6666,11,13,1-11-2017-013-05,5,1,RF,28,ContiProContact,P215/60R16,6YX8 3YD 4214,4,1,1,533.60897797681100000000,8,2
6666,11,13,1-11-2017-013-05,5,1,RR,28,ContiProContact,P215/60R16,6YX8 3YD 4214,4,0,1,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,1,LF,47,performance CT\t,P195/65R15,PJAE JK3R5014,2,0,1,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,1,LR,47,performance CT\t,P195/65R15,PJAE JK3R4914,6,0,1,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,1,RF,47,performance CT\t,P195/65R15,PJAE JK3R5014,1,0,1,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,1,RR,47,performance CT\t,P195/65R15,PJAE JK3R1615,6,0,1,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,2,LF,30,Mesa AP2,LT215/85R16,UPOP 2AE,6,1,2,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,2,LR,30,Mesa AP2,LT215/85R16,UPOP 2AE,6,0,2,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,2,RF,30,Mesa APL,LT215/85R16,UPOP 2AE,6,0,2,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,2,RR,98,courser Her,LT215/85R16,UPOP FW4,4,0,2,533.60897797681100000000,8,2
6705,11,15,1-11-2017-015-05,5,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,4,LF,156,htr a\s p02,P215/60R16,RAF1 3M6R2916,7,0,1,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,4,LR,156,htr a\s p02,P215/60R16,RAF1 3M6R2916,8,0,1,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,4,RF,156,htr a\s p02,P215/60R16,RAF1 3M6R2916,7,0,1,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,4,RR,156,htr a\s p02,P215/60R16,RAF1 3M6R2916,8,0,1,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,2,LF,40,hp100,P225/65R17,1YCU HDP,7,0,1,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,2,LR,40,hp 100,P225/60R17,1YC  UHDP,8,0,1,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,2,RF,40,hp100,P225/65R17,1YC  UHDP,6,0,1,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,2,RR,40,hp100,P225/60R17,1YC  UHDP,8,0,1,459.56320010308000000000,8,2
6746,11,17,1-11-2017-017-01,1,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,473.93014835835700000000,8,2
6746,11,17,1-11-2017-017-01,1,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,473.93014835835700000000,8,2
6746,11,17,1-11-2017-017-01,1,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,473.93014835835700000000,8,2
6746,11,17,1-11-2017-017-01,1,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,473.93014835835700000000,8,2
6809,11,18,1-11-2017-018-02,2,1,LF,103,LTX,P245/75R16,B72K NM2X,7,1,1,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,1,LR,70,WARNGLER HT,P245/75R16,MD11 MMJV4009,3,0,1,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,1,RF,103,XPS RIB,P245/75R16,HJ2K AM9X,6,0,1,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,1,RR,59,TRANSFORCE AT,P245/75R16,8X11 TR7,4,0,1,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,LF,103,Primacy MXV4,P215/55R17,M33F 009X1815,6,0,1,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,LR,103,Primacy MXV4,P215/55R17,M33F 009X1815,5,0,1,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,RF,103,Primacy MXV4,P215/55R17,M33F 009X181,6,0,1,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,RR,103,Primacy MXV4,P215/55R17,M33F 009X1815,5,0,1,327.72235960346100000000,8,2
6844,11,19,1-11-2017-019-08,8,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,1502.31800595479000000000,8,2
6844,11,19,1-11-2017-019-08,8,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,1502.31800595479000000000,8,2
6844,11,19,1-11-2017-019-08,8,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,1502.31800595479000000000,8,2
6844,11,19,1-11-2017-019-08,8,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,1502.31800595479000000000,8,2
6943,11,20,1-11-2017-020-01,1,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,142.98764664428800000000,8,2
6943,11,20,1-11-2017-020-01,1,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,142.98764664428800000000,8,2
6943,11,20,1-11-2017-020-01,1,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,142.98764664428800000000,8,2
6943,11,20,1-11-2017-020-01,1,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,142.98764664428800000000,8,2
6995,11,21,1-11-2017-021-09,9,1,LF,115,N5000,P235/55R17,8E8R,2,0,1,13617.39825112580000000000,8,2
6995,11,21,1-11-2017-021-09,9,1,LR,115,N5000,P235/55R17,8E8R,4,1,1,13617.39825112580000000000,8,2
6995,11,21,1-11-2017-021-09,9,1,RF,998,THUNDER D7,P235/55R17,P2N6 B25C,5,0,1,13617.39825112580000000000,8,2
6995,11,21,1-11-2017-021-09,9,1,RR,115,N5000,P235/55R17,8E8R MAEL3612,3,0,1,13617.39825112580000000000,8,2
7034,11,22,1-11-2017-022-06,6,3,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,6809.55000197747000000000,8,2
7034,11,22,1-11-2017-022-06,6,3,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,6809.55000197747000000000,8,2
7034,11,22,1-11-2017-022-06,6,3,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,6809.55000197747000000000,8,2
7034,11,22,1-11-2017-022-06,6,3,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,6809.55000197747000000000,8,2
7042,11,23,1-11-2017-023-05,5,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,397.08111731963200000000,8,2
7042,11,23,1-11-2017-023-05,5,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,397.08111731963200000000,8,2
7042,11,23,1-11-2017-023-05,5,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,397.08111731963200000000,8,2
7042,11,23,1-11-2017-023-05,5,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,397.08111731963200000000,8,2
7095,11,24,1-11-2017-024-01,1,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,235.60164635252800000000,8,2
7095,11,24,1-11-2017-024-01,1,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,235.60164635252800000000,8,2
7095,11,24,1-11-2017-024-01,1,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,235.60164635252800000000,8,2
7095,11,24,1-11-2017-024-01,1,1,RR,175,Unknown,UNKNOWN,9999999999999,99,9,9,235.60164635252800000000,8,2
7096,11,25,1-11-2017-025-05,5,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,2,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,2,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,2,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,2,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,213.64699126240900000000,8,2
7154,11,26,1-11-2017-026-05,5,2,LF,28,ProContact,P215/60R16,A3X8 3WH 3711,4,0,1,562.47811420163700000000,8,2
7154,11,26,1-11-2017-026-05,5,2,LR,28,ProContact,P215/60R16,6YX8 3YD 1916,7,0,1,562.47811420163700000000,8,2
7154,11,26,1-11-2017-026-05,5,2,RF,28,ProContact,P215/60R16,A3X8 3WH 3711,14,0,1,562.47811420163700000000,8,2
7154,11,26,1-11-2017-026-05,5,2,RR,28,ProContact,P215/60R16,A3X8 3WH 3711,3,0,1,562.47811420163700000000,8,2
7237,11,27,1-11-2017-027-03,3,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,2,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,2,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,2010.92272580976000000000,8,2
7238,11,28,1-11-2017-028-04,4,2,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,6303.98203629516000000000,8,2
7238,11,28,1-11-2017-028-04,4,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,6303.98203629516000000000,8,2
7238,11,28,1-11-2017-028-04,4,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,6303.98203629516000000000,8,2
7238,11,28,1-11-2017-028-04,4,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,6303.98203629516000000000,8,2
7309,11,30,1-11-2017-030-05,5,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,2,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,219.81276137336800000000,8,2
7310,11,31,1-11-2017-031-07,7,2,LF,13,Advantage T/A,P225/50R17,BF40PV11 1717,7,0,1,6275.10787317042000000000,8,2
7310,11,31,1-11-2017-031-07,7,2,LR,155,RS-C 2.0,P255/50R17,RM40 LDJ,6,0,1,6275.10787317042000000000,8,2
7310,11,31,1-11-2017-031-07,7,2,RF,13,Advantage T/A,P225/50R17,BF40PV11 1817,7,1,1,6275.10787317042000000000,8,2
7310,11,31,1-11-2017-031-07,7,2,RR,155,RS-C 2.0,P255/50R17,RM40 LDJ,6,0,1,6275.10787317042000000000,8,2
