CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,VINLENGTH,MAKE,MODEL,MODELYR,BODYTYPE,BODYCAT,VEHCLASS,SPECUSE,TRANSTAT,DAMPLANE,DAMSEV,CURBWT,CURBSRC,CARGOWT,CARGOSRC,INSPTYPE,TOWSTAT,SPEEDLIMIT,DRPRESENT,PARALCOHOL,ALCTEST,ALCTESTRESULT,ALCTESTSRC,PARDRUG,DRUGTEST,ZIP,RACE,ETHNICITY,RELTOJUNCT,TRAFFLOW,RDLANES,INITLANE,SURFTYPE,SURFCOND,ALIGNMENT,PROFILE,LINERIGHT,LINELEFT,RUMBINIT,RUMBROAD,LIGHTCOND,WEATHER,TRAFDEV,TRAFFUNCT,DISTRACT,PREFHE,PREMOVE,CRITCAT,CRITEVENT,MANEUVER,PRESTAB,PRELOC,CRASHCAT,CRASHCONF,CRASHTYPE,ROLLTYPE,ROLLTURN,ROLLINTRPT,ROLLPREMAN,ROLLINITYP,ROLLINLOC,ROLLOBJ,ROLLTRIP,ROLLDIR,ROLLDIST,DVANGTHIS,DVANGOTH,TOWHITCH,TRAJDOC,TREEPOLE,DVEVENT,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBES,DVEST,DVCONF,VAIS,VISS,VINJURED,VTREAT,INITOBJCLASS,HEADANGLECAT,CASEWGT,PSUSTRAT,VERSION
7673,22,83,1-22-2017-083-01,1,1,1FTCR10A9NTA,17,12,471,1992,34,5,30,0,1,F,1,1282,5,0,1,1,1,89,1,1,1,218,4,0,1,83823,1,2,0,4,2,1,2,1,3,1,1,4,0,0,5,1,0,0,9,1,14,2,13,99,1,4,1,A,1,1,1,2,6,4,4,48,4,1,2,998,998,0,0,0,2,1,17,-13,11,31276,998,132,17,0,3,1,2,0,1,3,998,167.84368571586900000000,12,2
7738,22,84,1-22-2017-084-04,4,1,5UXWX9C50H0D,17,34,402,2017,14,3,14,0,1,F,1,1882,5,0,1,1,1,24,1,1,1,172,1,0,0,83501,1,2,0,3,1,1,2,1,1,1,0,0,0,0,1,1,0,0,3,1,1,2,13,1,1,4,1,C,11,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,1,1,15,-15,0,15851,998,41,14,0,1,0,0,0,0,0,995,209.46660211457000000000,12,2
7738,22,84,1-22-2017-084-04,4,2,1J4G248S9YC2,17,2,404,2000,14,3,14,0,2,B,1,1794,5,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,209.46660211457000000000,12,2
7729,22,86,1-22-2017-086-02,2,1,3N1CE2CP9FL4,17,35,50,2015,5,1,2,0,1,F,2,1096,5,46,2,1,1,72,1,0,0,995,0,0,0,99113,1,2,0,1,2,1,2,1,1,1,9,9,0,0,1,1,0,0,3,0,1,3,50,1,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,1,3,38,-38,0,46151,998,0,31,0,4,1,2,0,4,0,995,93.68323915589070000000,12,2
7729,22,86,1-22-2017-086-02,2,2,2HKYF18523H5,17,37,421,2003,15,3,15,0,1,B,1,2007,5,9999,9,0,0,72,1,0,0,995,0,0,0,99163,9,9,0,1,5,1,2,1,1,1,9,9,0,0,1,1,0,0,1,0,5,3,53,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,1,3,23,23,0,67818,998,0,29,0,4,95,95,95,95,0,995,93.68323915589070000000,12,2
7739,22,87,1-22-2017-087-07,7,1,1GCHK29K18E2,17,20,481,2008,34,5,31,0,1,F,2,2724,5,0,1,3,1,40,1,0,0,995,0,1,0,99403,9,9,2,4,2,1,2,1,1,1,0,0,0,0,1,1,2,2,9,1,1,2,13,1,1,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,0,1,1,11,999,999,999,9999999,999,999,999,7,0,0,0,0,99,0,998,201.09456427300800000000,12,2
7781,22,88,1-22-2017-088-09,9,1,JHLRD18761S0,17,37,402,2001,14,3,14,0,1,F,2,1452,5,0,1,1,1,105,1,0,1,0,1,0,0,83501,1,2,0,1,4,1,2,1,1,1,0,0,0,0,1,1,5,2,3,0,1,3,50,1,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,1,1,36,-36,0,77521,998,0,35,0,4,1,2,0,4,0,995,303.05820271233400000000,12,2
7781,22,88,1-22-2017-088-09,9,2,3C6UR5DL7FG6,17,7,482,2015,34,5,31,0,1,B,1,3005,5,0,1,2,0,105,1,0,0,995,0,0,0,83501,9,9,0,1,4,1,2,1,1,1,0,0,0,0,1,1,5,2,1,0,5,3,53,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,1,1,20,20,0,49790,998,0,21,0,4,95,95,95,95,0,995,303.05820271233400000000,12,2
7782,22,89,1-22-2017-089-06,6,1,2T3BF4DV2BW1,17,49,402,2011,14,3,14,0,1,F,9,1579,5,0,2,1,1,80,1,0,0,995,0,0,0,99163,1,2,2,4,2,1,4,1,1,1,0,0,0,0,1,1,3,2,3,0,11,2,17,1,1,1,4,K,82,0,0,0,0,0,0,0,0,0,0,15,145,0,1,0,1,5,999,999,999,9999999,999,999,28,0,0,1,1,0,0,0,995,72.47892167535970000000,12,2
7782,22,89,1-22-2017-089-06,6,2,1XP5DB9X04D8,17,87,881,2004,66,8,68,0,1,F,9,,,,,,1,80,1,0,0,995,0,0,0,99130,9,9,1,4,2,1,2,1,1,2,1,2,0,0,1,1,0,0,9,0,1,4,67,99,9,1,4,K,83,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,72.47892167535970000000,12,2
7783,22,90,1-22-2017-090-06,6,1,2T1BU4EE7CC8,17,49,32,2012,4,1,2,0,1,F,1,1255,5,0,1,1,1,97,1,0,0,995,0,7,9,83501,1,2,0,4,2,1,1,1,1,2,1,4,3,3,1,1,8,2,1,0,1,3,50,3,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,310,310,0,0,0,1,3,20,-20,0,13437,998,0,16,0,4,1,3,0,4,0,995,65.25820911364750000000,12,2
7783,22,90,1-22-2017-090-06,6,2,4S3BL616X572,17,48,34,2005,4,1,3,0,1,B,9,1450,5,9999,9,0,0,97,1,0,0,995,0,7,9,98802,9,9,0,4,2,1,1,1,1,2,1,4,3,3,1,1,8,2,9,0,5,3,53,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,310,310,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,0,995,65.25820911364750000000,12,2
7846,22,91,1-22-2017-091-08,8,1,1G3HY52L8RH3,17,21,2,1994,4,1,4,0,1,L,2,1560,5,0,1,1,1,40,1,0,0,995,0,0,0,83501,9,9,2,4,2,1,2,1,1,2,0,0,0,0,1,1,2,2,9,0,11,3,55,1,1,1,4,K,82,0,0,0,0,0,0,0,0,0,0,70,170,0,1,0,1,1,33,-6,33,73575,998,44,33,0,1,3,22,1,3,0,995,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,2,1GCCT19X5T82,17,20,471,1996,34,5,30,0,1,F,2,1704,5,175,1,1,1,56,1,0,0,995,0,0,0,83501,1,2,2,4,3,2,2,1,1,2,2,1,0,0,1,1,0,0,1,0,1,4,66,1,1,1,4,K,83,0,0,0,0,0,0,0,0,0,0,170,70,0,1,0,1,1,30,-30,0,62405,998,0,30,0,1,1,1,0,4,0,995,125.91235583385500000000,12,2
7847,22,92,1-22-2017-092-02,2,1,1FTSX21575EB,17,12,481,2005,34,5,31,0,1,F,1,2818,5,0,1,1,1,97,1,0,1,0,2,7,1,83846,9,9,0,3,1,1,1,1,1,2,1,4,3,3,1,1,8,2,9,0,1,3,50,1,1,1,2,D,20,1,1,1,2,1,3,61,1,2,3,300,300,0,1,0,1,9,999,999,999,9999999,999,999,999,6,0,1,1,0,4,3,995,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,2,KNDMB5C19H62,17,63,441,2017,20,4,20,0,1,B,3,2002,5,0,1,1,1,97,1,0,1,0,2,7,0,97035,9,9,0,3,1,1,1,1,1,2,1,4,3,3,1,1,8,2,9,0,5,3,53,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,300,300,0,1,0,1,9,999,999,999,9999999,999,999,999,8,0,3,10,1,3,0,995,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,3,1HGCM66396A0,17,37,32,2006,4,1,3,0,2,R,1,1504,5,46,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,54.24309970837320000000,12,2
7848,22,93,1-22-2017-093-09,9,1,1FAPP1288PW1,17,12,13,1993,2,1,1,0,1,R,1,1066,5,0,1,1,1,56,1,0,0,995,0,0,0,83823,1,2,2,5,4,2,2,1,1,1,1,2,0,0,1,1,1,2,2,0,11,2,15,9,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,50,280,0,0,0,1,1,20,-16,-13,15166,998,32,18,0,1,1,1,0,0,0,995,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,2,2G2WR5544612,17,22,20,2006,4,1,4,0,1,F,1,1577,5,0,1,1,1,56,1,0,0,995,0,0,0,83843,1,2,2,5,4,2,2,1,1,1,3,1,0,0,1,1,1,2,1,0,1,4,62,2,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,280,50,0,0,0,1,1,14,-13,2,16710,998,37,16,0,1,1,1,0,4,0,995,759.03300268266400000000,12,2
7899,22,94,1-22-2017-094-09,9,1,3C4FY48B43T6,17,6,52,2003,6,1,2,0,1,F,1,1411,5,0,1,1,1,56,1,0,0,995,0,0,0,83843,1,2,2,5,5,3,2,1,1,1,1,2,0,0,1,1,1,2,2,0,11,2,15,10,1,2,4,J,68,0,0,0,0,0,0,0,0,0,0,30,250,0,0,0,1,1,24,-23,-8,31138,998,-37,22,0,1,3,10,1,4,0,995,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,2,1GCGK29R6TE2,17,20,481,1996,34,5,31,0,1,F,1,2083,5,0,1,1,1,56,1,0,0,995,0,0,0,83843,1,2,2,5,5,2,2,1,1,1,1,3,0,0,1,1,1,2,1,0,1,4,62,2,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,250,30,0,0,0,1,1,13,-13,5,29401,998,52,16,0,1,1,1,0,4,0,995,382.03067567649600000000,12,2
7900,22,95,1-22-2017-095-04,4,1,3VW3A7AJ0FM4,17,30,40,2015,4,1,3,0,1,F,1,1470,5,0,1,1,1,40,1,0,0,995,0,0,0,83843,1,2,0,3,1,1,2,1,1,1,0,2,0,0,1,5,0,0,3,1,1,2,12,1,1,4,1,B,6,0,0,0,0,0,0,0,0,0,0,998,998,0,0,1,1,1,12,-12,0,7813,998,-52,12,0,4,1,1,0,5,0,998,234.57767718108100000000,12,2
7901,22,96,1-22-2017-096-09,9,1,1B4HS28N41F5,17,7,402,2001,14,3,14,0,1,R,1,2085,5,0,2,1,1,56,1,0,0,995,0,0,0,83857,1,2,0,4,2,1,2,1,3,1,1,2,0,0,1,1,0,0,3,1,14,2,13,1,2,4,1,A,1,1,4,2,2,6,4,44,2,1,8,998,998,0,1,0,1,1,10,-2,-10,9950,998,-45,10,0,3,1,1,0,4,3,998,382.03067566774700000000,12,2
7968,22,99,1-22-2017-099-10,10,1,1NXBR32EX4Z2,17,49,32,2004,4,1,2,0,1,R,9,1135,5,0,1,1,1,40,1,0,0,995,0,0,0,99111,1,2,2,4,4,2,2,1,1,1,3,2,0,0,1,1,0,0,1,1,1,2,11,1,1,2,2,F,44,0,0,0,0,0,0,0,0,0,0,190,180,0,0,0,1,5,999,999,999,9999999,999,999,6,0,0,0,0,0,0,0,995,1279.90483931947000000000,12,2
7968,22,99,1-22-2017-099-10,10,2,1XPHD49X3BD1,17,87,884,2011,66,8,68,0,1,L,9,,,,,,0,40,1,0,0,995,0,0,0,99344,9,9,2,4,4,1,2,1,1,1,1,3,0,0,1,1,0,0,9,0,1,4,61,1,1,1,2,F,45,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,1279.90483931947000000000,12,2
7973,22,100,1-22-2017-100-10,10,1,1GCEC14V92Z1,17,20,481,2002,34,5,31,0,1,T,2,1876,5,91,1,1,1,97,1,0,0,995,0,0,0,99016,1,2,0,5,2,1,2,1,3,4,1,1,1,1,1,1,0,0,1,1,14,2,11,4,3,4,1,A,3,1,4,2,2,1,2,61,1,2,23,997,997,0,0,0,1,6,999,999,999,9999999,999,999,999,7,0,0,0,0,0,3,997,1279.90483931947000000000,12,2
8008,22,101,1-22-2017-101-10,10,1,4T3ZF13C92U4,17,49,442,2002,20,4,20,0,1,F,1,1775,5,0,1,1,1,56,1,0,0,995,0,0,0,83501,1,2,3,5,3,1,2,1,1,1,0,2,0,0,1,1,0,0,1,0,1,3,50,2,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,1,1,15,-15,0,20942,998,-32,17,0,4,1,1,0,0,0,995,8289.13117194951000000000,12,2
8008,22,101,1-22-2017-101-10,10,2,1FM5K8ARXEGA,17,12,401,2014,14,3,14,5,1,B,1,2146,5,544,1,2,0,56,1,0,0,995,0,0,0,83501,9,9,3,5,3,1,2,1,1,1,0,2,0,0,1,1,0,0,1,0,5,3,53,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,1,1,10,10,0,6818,998,-18,8,0,4,95,95,95,95,0,995,8289.13117194951000000000,12,2
8088,22,102,1-22-2017-102-03,3,1,2T1BURHE3EC1,17,49,32,2014,4,1,3,0,1,F,1,1290,5,0,1,1,1,40,1,1,1,140,1,7,0,99403,1,2,0,4,2,1,2,1,1,1,0,4,0,0,3,1,0,0,1,1,1,2,13,1,1,4,1,C,11,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,1,1,15,-15,0,14704,998,60,15,0,4,1,1,0,0,0,995,189.34152756178000000000,12,2
8088,22,102,1-22-2017-102-03,3,2,2C3HD46J2XH6,17,6,41,1999,4,1,4,0,2,B,1,1566,5,91,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,189.34152756178000000000,12,2
8089,22,103,1-22-2017-103-07,7,1,JA3AU26U08U0,17,52,46,2008,4,1,2,0,1,F,2,1325,5,0,1,1,1,89,1,0,0,995,0,0,0,98033,9,9,0,4,2,1,2,1,1,1,1,2,1,1,2,1,0,0,9,1,1,1,9,99,4,4,1,B,7,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,1,29,-28,-10,56322,998,-64,29,0,1,99,99,0,99,0,998,789.84782599354600000000,12,2
8123,22,104,1-22-2017-104-01,1,1,1C4NJRFB5ED6,17,2,407,2014,14,3,14,0,1,T,2,1428,5,0,1,1,1,40,1,9,8,997,8,9,3,99130,1,2,0,4,2,1,2,2,2,1,1,2,0,0,1,2,0,0,9,1,14,1,6,99,3,4,1,B,7,1,2,1,2,5,4,31,6,2,17,997,997,0,0,0,1,6,999,999,999,9999999,999,999,999,7,0,3,10,1,1,2,997,146.18883073197500000000,12,2
8219,22,105,1-22-2017-105-02,2,1,1GNUKKE31AR1,17,20,422,2010,15,3,15,0,1,F,2,2647,5,0,1,1,1,97,1,0,1,0,2,7,0,99111,1,2,0,4,3,2,2,3,2,1,3,2,1,0,1,4,0,0,1,1,14,1,6,4,2,2,3,G,50,0,0,0,0,0,0,0,0,0,0,160,350,0,0,0,1,1,32,-32,6,116105,998,6,33,0,1,2,9,0,3,0,995,54.24309970837320000000,12,2
8219,22,105,1-22-2017-105-02,2,2,4S3BNAN67F30,17,48,34,2015,4,1,3,0,1,F,3,1543,5,0,1,1,1,97,1,0,1,0,2,7,1,99163,1,2,0,4,3,1,2,3,3,1,1,2,1,0,1,4,0,0,9,0,14,4,62,1,1,1,3,G,51,0,0,0,0,0,0,0,0,0,0,350,160,0,0,0,1,1,54,-51,18,183247,998,29,53,0,1,4,26,1,3,0,995,54.24309970837320000000,12,2
8220,22,106,1-22-2017-106-09,9,1,2MEFM74W55X6,17,14,6,2005,4,1,5,0,1,T,2,1838,5,0,1,1,1,97,1,0,0,995,0,7,0,98021,1,2,0,4,2,1,2,5,3,2,1,2,1,1,1,8,0,0,1,1,14,2,11,1,2,4,1,A,1,1,2,2,2,1,4,61,1,1,999,997,997,0,0,0,1,6,999,999,999,9999999,999,999,999,7,0,3,22,1,3,3,997,1949.08373954124000000000,12,2
8266,22,107,1-22-2017-107-07,7,1,1FTJW35F1TEB,17,12,481,1996,34,5,31,0,1,L,1,9999,9,130,1,2,0,40,1,0,0,995,0,0,0,83501,9,9,0,4,2,1,2,1,1,1,0,0,0,0,1,1,0,0,3,1,1,2,10,1,1,2,3,I,64,0,0,0,0,0,0,0,0,0,0,265,90,0,0,0,1,8,999,999,999,9999999,999,999,999,6,0,95,95,95,95,0,995,736.17610801726100000000,12,2
8266,22,107,1-22-2017-107-07,7,2,KNDMG4C71C64,17,63,441,2012,20,4,20,0,1,L,1,2087,5,227,1,1,1,40,1,0,0,995,0,0,0,83501,1,1,0,4,2,1,2,1,1,1,0,0,0,0,1,1,0,0,1,0,1,4,62,4,1,1,3,I,65,0,0,0,0,0,0,0,0,0,0,90,265,0,0,0,1,8,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,995,736.17610801726100000000,12,2
8374,22,108,1-22-2017-108-06,6,1,3LNHL2JC5AR6,17,13,13,2010,4,1,3,0,1,F,1,1633,5,0,1,1,1,56,1,0,0,995,0,0,0,99403,1,2,0,5,2,1,1,1,1,1,0,2,0,0,1,1,0,0,1,1,1,1,8,1,1,5,1,C,12,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,1,11,-11,0,9009,998,42,11,0,1,0,0,0,0,0,998,78.03574184304760000000,12,2
8375,22,109,1-22-2017-109-05,5,1,JT2BG22K6X03,17,49,40,1999,4,1,3,0,1,F,3,1415,5,0,1,1,1,72,1,8,1,0,2,1,2,83843,1,2,0,5,5,2,2,1,1,1,3,1,0,0,3,1,0,0,9,1,1,3,54,1,1,2,3,G,50,0,0,0,0,0,0,0,0,0,0,90,270,0,0,0,1,1,51,-51,0,330006,998,-20,72,0,1,4,20,2,3,0,995,87.19041119697200000000,12,2
8375,22,109,1-22-2017-109-05,5,2,3FADP4EJ4CM1,17,12,32,2012,5,1,1,0,1,F,3,1170,5,0,1,1,1,72,1,0,0,995,0,0,0,99207,7,1,2,5,5,1,2,1,1,1,1,3,0,0,3,1,0,0,1,0,1,3,54,1,1,2,3,G,51,0,0,0,0,0,0,0,0,0,0,270,90,0,1,0,1,1,67,-67,0,66364,998,-26,36,0,1,1,2,0,4,0,995,87.19041119697200000000,12,2
8425,22,110,1-22-2017-110-05,5,1,JTMRF4DV3A50,17,49,402,2010,14,3,14,0,1,F,9,1579,5,0,1,1,1,97,1,0,1,0,2,7,3,99156,1,2,0,4,2,1,2,1,1,4,1,4,3,3,5,1,0,0,9,1,1,2,10,1,1,2,3,G,50,1,1,2,5,6,4,48,3,1,3,310,160,0,0,0,1,5,999,999,999,9999999,999,999,70,0,0,3,19,1,3,3,995,86.78700609320400000000,12,2
8425,22,110,1-22-2017-110-05,5,2,4V4NC9EH0FN1,17,51,881,2015,66,8,68,0,1,F,9,,,,,,1,97,1,0,0,995,0,0,0,99003,9,9,0,4,2,1,2,1,1,2,1,4,3,3,5,1,0,0,1,0,1,4,62,4,1,2,3,G,51,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,86.78700609320400000000,12,2
8506,22,111,1-22-2017-111-08,8,1,1GTEK19T62E2,17,23,481,2002,34,5,31,0,1,F,1,1836,5,0,1,2,0,40,1,0,0,995,0,0,0,83501,9,9,2,4,2,1,2,1,1,1,0,0,0,0,1,1,2,2,1,0,1,2,17,1,1,1,5,L,88,0,0,0,0,0,0,0,0,0,0,170,90,0,0,0,1,1,14,-13,-5,17265,998,-57,14,0,1,95,95,95,95,0,995,139.30845791933500000000,12,2
8506,22,111,1-22-2017-111-08,8,2,1J4FJ88S5NL1,17,2,404,1992,14,3,14,0,1,L,1,1378,5,0,1,1,1,40,1,0,0,995,0,0,0,83524,1,2,2,4,2,1,2,1,1,1,0,4,0,0,1,1,0,0,1,0,1,3,55,1,1,1,5,L,89,0,0,0,0,0,0,0,0,0,0,90,170,0,0,0,1,1,18,-3,18,17626,998,-30,17,0,1,1,1,0,4,0,995,139.30845791933500000000,12,2
8507,22,112,1-22-2017-112-03,3,1,1G1JG6SB7F41,17,20,28,2015,5,1,1,0,1,F,1,1230,5,0,1,1,1,40,1,0,0,995,0,0,0,83843,1,2,2,4,2,1,2,1,1,1,0,0,0,0,1,8,2,2,2,0,11,2,15,2,1,1,4,K,82,0,0,0,0,0,0,0,0,0,0,310,90,0,0,0,1,1,19,-16,9,9223,998,47,13,0,1,1,2,0,4,0,995,118.67144558141200000000,12,2
8507,22,112,1-22-2017-112-03,3,2,1G1AK55F2773,17,20,22,2007,4,1,2,0,1,F,1,1265,5,0,1,1,1,40,1,8,0,995,0,7,0,83843,1,2,2,4,2,1,2,1,1,4,0,0,0,0,1,8,0,0,1,0,1,4,67,2,1,1,4,K,83,0,0,0,0,0,0,0,0,0,0,90,310,0,0,0,1,1,19,-19,-3,30152,998,-22,24,0,1,1,1,0,4,0,995,118.67144558141200000000,12,2
8574,22,113,1-22-2017-113-09,9,1,JN6ND01S5EX2,17,35,471,1984,34,5,30,0,1,F,1,1136,5,0,1,1,1,56,1,0,0,995,0,0,0,83501,1,2,0,5,5,2,2,1,1,4,0,3,0,0,1,1,0,0,1,0,1,3,50,2,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,-22,0,20285,998,0,20,0,1,1,2,0,4,0,995,1127.29533376993000000000,12,2
8574,22,113,1-22-2017-113-09,9,2,1FTFW1EV0AFC,17,12,481,2010,34,5,31,0,1,B,1,2522,5,0,1,2,0,56,1,0,0,995,0,0,0,83545,9,9,0,5,5,2,2,1,1,4,0,3,0,0,1,1,0,0,1,0,5,3,53,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,11,0,14716,998,0,12,0,1,95,95,95,95,0,995,1127.29533376993000000000,12,2
8637,22,114,1-22-2017-114-09,9,1,1NXBR32E27Z8,17,49,32,2007,4,1,2,0,1,F,1,1135,5,0,1,1,1,56,1,0,0,995,0,0,0,83843,1,2,2,4,5,2,2,1,1,1,3,2,0,0,1,1,0,0,1,0,11,3,55,1,1,7,4,K,82,0,0,0,0,0,0,0,0,0,0,170,260,0,0,0,1,12,999,999,999,9999999,999,999,999,1,0,0,0,0,0,0,995,514.03452797945500000000,12,2
8637,22,114,1-22-2017-114-09,9,2,2G2WR5248412,17,22,20,2004,4,1,4,0,1,R,1,1625,5,0,1,2,0,56,1,0,0,995,0,0,0,99163,9,9,3,5,5,2,2,1,1,1,3,2,0,0,1,1,0,0,1,0,1,4,71,1,1,1,4,K,83,0,0,0,0,0,0,0,0,0,0,260,170,0,0,0,1,8,999,999,999,9999999,999,999,999,6,0,95,95,95,95,0,995,514.03452797945500000000,12,2
8638,22,115,1-22-2017-115-04,4,1,4T1BE46K07U0,17,49,40,2007,4,1,4,0,1,B,1,1500,5,0,1,1,1,40,1,0,0,995,0,0,0,83843,1,2,3,4,2,1,2,2,1,1,0,0,0,0,1,2,0,0,1,0,5,3,53,1,1,1,2,F,49,0,0,0,0,0,0,0,0,0,0,240,260,0,0,0,1,1,9,8,5,8616,998,-190,7,0,4,1,1,0,6,0,995,315.63178886863300000000,12,2
8638,22,115,1-22-2017-115-04,4,2,4S3BMBK62D30,17,48,34,2013,4,1,3,0,1,F,1,1550,5,0,1,1,1,40,1,0,0,995,0,0,0,83843,1,2,2,4,2,1,2,2,1,1,0,0,0,0,1,2,0,0,3,0,1,3,50,1,1,1,2,F,49,0,0,0,0,0,0,0,0,0,0,260,240,0,0,0,1,1,9,-9,-2,13290,998,-96,12,0,4,0,0,0,0,0,995,315.63178886863300000000,12,2
8719,22,116,1-22-2017-116-03,3,1,3N1CE2CPXFL3,17,35,50,2015,5,1,2,0,1,L,2,1096,5,0,1,1,1,40,1,0,0,995,0,0,0,99403,5,2,2,4,2,1,2,1,1,1,0,0,0,0,3,1,2,2,1,0,1,2,17,1,1,1,5,L,89,0,0,0,0,0,0,0,0,0,0,180,260,0,0,0,1,5,999,999,999,9999999,999,999,999,7,0,0,0,0,5,0,995,244.34808090325200000000,12,2
8719,22,116,1-22-2017-116-03,3,2,1FTZR15U7WPA,17,12,471,1998,34,5,30,0,1,F,2,1664,5,0,1,1,1,48,1,0,0,995,0,0,0,83501,1,2,2,5,3,1,2,1,1,1,0,2,0,0,3,1,0,0,1,0,1,4,66,1,1,1,5,L,88,0,0,0,0,0,0,0,0,0,0,260,180,0,0,0,1,5,999,999,999,9999999,999,999,999,7,0,0,0,0,0,0,995,244.34808090325200000000,12,2
8720,22,117,1-22-2017-117-08,8,1,1FTCR15T9JPC,17,12,471,1988,34,5,30,0,1,T,1,1473,5,0,1,1,1,89,1,1,1,226,2,0,2,83544,1,2,0,4,3,1,2,1,2,4,1,1,1,1,2,8,0,0,9,1,14,1,6,99,4,4,1,B,7,1,4,2,2,5,4,31,1,1,21,997,997,0,1,0,2,6,999,999,999,9999999,999,999,999,6,0,3,22,1,3,2,997,286.84031103618500000000,12,2
8814,22,118,1-22-2017-118-05,5,1,1FMCU59H48KD,17,12,402,2008,14,3,14,0,1,T,3,1650,5,0,1,1,1,97,1,0,0,995,0,0,0,83858,1,2,0,4,2,1,2,3,2,4,1,2,0,0,1,4,0,0,1,1,6,1,6,7,4,4,1,B,7,1,99,2,2,5,4,31,1,1,20,997,997,0,0,0,2,6,999,999,999,9999999,999,999,999,8,0,1,1,0,4,2,997,106.50308289546700000000,12,2
8877,22,119,1-22-2017-119-01,1,1,1J4GZ58S2WC3,17,2,404,1998,14,3,14,0,1,T,2,1724,5,0,1,1,1,56,1,1,1,245,3,0,2,83540,5,2,3,4,2,1,2,2,3,1,1,2,0,0,2,2,0,0,9,1,14,1,6,99,9,4,1,A,2,1,6,2,2,1,4,61,1,2,35,997,997,0,0,0,2,6,999,999,999,9999999,999,999,999,7,0,4,34,1,1,3,997,96.89001789784920000000,12,2
8884,22,121,1-22-2017-121-10,10,1,JHMCG5647XC0,17,37,32,1999,4,1,3,0,1,F,1,1310,5,0,1,6,0,56,1,0,0,995,0,0,0,83501,9,9,3,4,3,2,2,1,1,4,1,1,0,0,3,1,0,0,1,0,11,3,55,99,1,1,4,K,82,0,0,0,0,0,0,0,0,0,0,260,350,0,0,0,1,3,8,-8,1,3819,998,135,8,0,4,95,95,95,95,0,995,2496.77659890640000000000,12,2
8884,22,121,1-22-2017-121-10,10,2,KNAFE1218653,17,63,33,2006,4,1,2,0,1,R,1,1312,5,0,1,1,1,56,1,0,0,995,0,0,0,83501,1,2,3,5,5,1,2,1,1,4,3,2,0,0,3,1,0,0,1,0,1,2,17,10,1,1,4,K,83,0,0,0,0,0,0,0,0,0,0,350,260,0,0,0,1,3,8,-1,-7,6848,998,135,8,0,4,0,0,0,6,0,995,2496.77659890640000000000,12,2
