CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
7652,10,35,1-10-2017-035-05,5,2,1,1,20,1,0,0,185,01FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,8,-7,-3,11091,998,-84,11,0,1,Starts 56cm left of center extending right,RFBC to LFBC,52cm left of center,146,0,146,-10,126,3,0,0,0,0,3,3,,,46.58601633291680000000,4,2
7703,10,36,1-10-2017-036-08,8,1,1,2,340,11,0,0,260,11FLEE09,F,L,E,E,09,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,2,fb starts @ c1,fbc to fbc,@ c1,140,0,140,-60,11,999,999,999,999,999,999,999,,,120.86531935691100000000,4,2
7703,10,36,1-10-2017-036-08,8,1,2,3,10,12,0,0,280,12FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,1,38,-37,-7,129329,998,-42,48,0,1,fb starts @ c4 to c14,fbc to fbc,c1,140,0,140,-13,104,90,34,37,44,47,51,48,,,120.86531935691100000000,4,2
7703,10,36,1-10-2017-036-08,8,3,2,1,200,7,0,0,270,07BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,1,22,20,7,18899,998,-125,12,0,1,rear bumper starts @ c1,rear bumper corner to bumper corner,rear bumper from c1 64 cms towards passenger side,182,0,182,19,143,12,12,12,1,1,2,10,,,120.86531935691100000000,4,2
7759,10,37,1-10-2017-037-05,5,1,1,63,0,12,0,0,888,12FLWN03,F,L,W,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,2,LF Rim,UNK,UNK,999,999,999,999,999,999,999,999,999,999,999,999,,,41.58524342044350000000,4,2
7759,10,37,1-10-2017-037-05,5,1,2,2,90,3,1,0,215,03RDAW05,R,D,A,W,05,1,1,1,0,22,52,36,1,56,0,-56,454666,998,122,66,0,1,starts 33cms aft of rf axle,starts 33cms aft of rf axle,80 cms forward rr axle,276,-79,276,-79,276,88,27,69,86,88,61,10,,,41.58524342044350000000,4,2
7759,10,37,1-10-2017-037-05,5,2,2,1,340,11,0,0,145,11FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,43,-41,15,59885,998,72,24,0,1,fbc to fbc,fbc to fbc,70 cms from c1,160,0,160,0,160,32,17,18,32,18,1,0,,,41.58524342044350000000,4,2
7826,10,38,1-10-2017-038-07,7,1,1,2,20,1,0,0,170,01FREE02,F,R,E,E,02,8,8,8,8,888,888,888,3,16,-15,-6,11656,998,-11,14,0,1,fb starts 47 cms from fcp,fbc to fbc,60 cms from fbc,154,0,154,62,30,6,6,0,1,3,0,0,,,319.93066647553500000000,4,2
7888,10,39,1-10-2017-039-02,2,1,1,2,340,11,0,0,120,11LDEW02,L,D,E,W,02,0,0,0,0,22,44,4,1,15,-14,5,28396,998,-81,17,0,1,Begins 23 cm forward LR axle,Begins 15 cm forward LR axle,96 cm fwd of LR axle,269,15,269,7,242,13,1,11,13,12,10,1,,,46.34288220449190000000,4,2
7888,10,39,1-10-2017-039-02,2,1,3,50,999,99,0,0,888,99L99999,L,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,2,unknown,unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,46.34288220449190000000,4,2
7888,10,39,1-10-2017-039-02,2,2,1,1,20,1,0,0,260,01FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,19,-18,-6,25897,998,-97,17,0,1,2 cm right of center to LFBC,Entire front plane,70 cm left of center point,100,0,140,-34,72,16,16,12,9,8,7,6,,,46.34288220449190000000,4,2
7888,10,39,1-10-2017-039-02,2,2,2,3,999,99,0,0,320,99F99999,F,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,unknown,unknown,unknown,999,999,140,999,999,999,999,999,999,999,999,999,,,46.34288220449190000000,4,2
7931,10,40,1-10-2017-040-06,6,1,1,51,0,12,0,0,888,12FZEN02,F,Z,E,N,02,8,8,8,8,888,888,888,1,35,-35,0,70136,998,45,35,0,1,fb starts 4 cms to the right of c12,fbc to fbc,@ c14,150,0,150,45,29,37,5,8,18,30,37,25,,,1655.85275190167000000000,4,2
7979,10,41,1-10-2017-041-09,9,1,1,68,10,12,0,0,888,12FREE06,F,R,E,E,06,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,1,38cm R of cntr,fbc to fbc,70cm R of cntr,140,0,164,48,32,37,8,1,3,4,11,37,,,2538.15212103402000000000,4,2
7979,10,41,1-10-2017-041-09,9,1,2,43,10,12,0,0,888,12FREN99,F,R,E,N,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,45cm R of cntr,Not measured,UNK,999,999,999,999,999,999,999,999,999,999,999,999,,,2538.15212103402000000000,4,2
7979,10,41,1-10-2017-041-09,9,1,3,59,10,12,0,0,888,12FREE99,F,R,E,E,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,38cm R of cntr,fbc to fbc,70cm R of cntr,140,0,164,48,32,999,999,999,999,999,999,999,,,2538.15212103402000000000,4,2
8068,10,42,1-10-2017-042-04,4,1,1,2,0,12,0,0,230,12FLEE03,F,L,E,E,03,8,8,8,8,888,888,888,3,15,-15,0,16230,998,-61,14,0,1,fb starts 42cms from fcp towards drivers side,fbc to fbc,58 cms from fcp towards drivers side,160,0,160,-61,38,19,19,0,0,0,0,0,,,340.54286884701600000000,4,2
8068,10,42,1-10-2017-042-04,4,2,1,1,180,6,0,0,230,06BRE999,B,R,E,9,99,8,8,8,8,888,888,888,3,11,11,0,12383,998,0,11,0,1,rr bumper corner extends 82 cms,rr bc ectends 90 cms,rr bc,999,999,999,999,999,999,999,999,999,999,999,999,,,340.54286884701600000000,4,2
8181,10,44,1-10-2017-044-09,9,2,1,1,10,12,0,0,310,12RDES02,R,D,E,S,02,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,rs starts 3 cms forward of rr axle,rs starts 10 cms aft of rr axle,70 cms aft of rf axle,267,25,267,22,240,2,2,2,1,1,1,1,,,280.29553550113300000000,4,2
8181,10,44,1-10-2017-044-09,9,2,2,52,0,12,0,0,888,12FLEE03,F,L,E,E,03,8,8,8,8,888,888,888,1,16,-16,0,23051,998,-58,16,0,1,Begins 52 cm left of center point,fbc to fbc,At edge of left bumper rebar,140,0,166,-58,28,27,27,7,5,3,1,0,,,280.29553550113300000000,4,2
8204,10,45,1-10-2017-045-03,3,1,1,2,310,10,1,0,80,10FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,22,-14,17,50644,998,134,22,0,1,Begins at LFBC,Entire front plane,18 cm left of center point,122,0,146,-19,108,26,23,25,26,19,13,12,,,152.96440682076200000000,4,2
8413,10,49,1-10-2017-049-03,3,1,1,45,20,1,0,0,888,01RPAS03,R,P,A,S,03,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,7,8,Begins 44 cm fwd of RR axle,Begins 40 cm fwd of RR axle,Unknown,60,-64,60,-63,50,999,999,999,999,999,999,999,,,157.20339285080300000000,4,2
8413,10,49,1-10-2017-049-03,3,1,2,49,30,1,0,0,888,01RDEW02,R,D,E,W,02,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,7,2,Begins 38 cm aft RR axle,Begins 40 cm aft RR axle,Unknown,372,-2,372,-8,358,999,999,999,999,999,999,999,,,157.20339285080300000000,4,2
8413,10,49,1-10-2017-049-03,3,1,3,45,80,3,0,0,888,03RPAN03,R,P,A,N,03,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,7,1,Begins 110 cm aft of RF axle,Begins 114 cm aft of RF axle,Unknown,50,-2,50,-8,40,999,999,999,999,999,999,999,,,157.20339285080300000000,4,2
8477,10,50,1-10-2017-050-09,9,1,1,42,70,2,0,0,888,02RPAW04,R,P,A,W,04,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,32,3,1,47cm forward of right rear axle,5cm rear of right front axle,102cm forward of right rear axle,238,7,238,-18,130,55,3,24,55,26,5,1,,,203.90545677916600000000,4,2
8478,10,51,1-10-2017-051-04,4,1,1,2,0,12,0,0,10,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,3,10,-10,0,6369,998,-30,9,0,1,Begins at LFBC,Entire front plane,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,116.73917317886100000000,4,2
8478,10,51,1-10-2017-051-04,4,2,1,1,180,6,0,0,10,06BDEW02,B,D,E,W,02,8,8,8,8,888,888,888,3,12,12,0,10435,998,-34,13,0,2,Begins 18 cm left of center,Entire back plane,6 cms from rcptowards the left,154,0,156,34,92,11,0,0,2,6,5,11,,,116.73917317886100000000,4,2
8478,10,51,1-10-2017-051-04,4,2,2,3,0,12,0,0,10,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,14,-14,0,15182,998,-50,14,0,1,Begins 18 cm right of center,Entire front plane,58 cm right of center,150,0,156,-50,58,10,0,0,0,2,5,10,,,116.73917317886100000000,4,2
8542,10,52,1-10-2017-052-06,6,1,1,2,350,12,0,0,10,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,3,20,-20,4,13208,998,-12,15,0,1,"17cm left of FCP, goes left",BC to BC,48cm left of FCP,146,0,156,-49,60,4,2,2,0,0,3,4,,,186.43497383052800000000,4,2
8609,10,58,1-10-2017-058-09,9,1,1,2,0,12,0,0,250,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,15,-15,0,25269,998,-16,17,0,1,"41CM R of C, goes left",Front - BC to BC,49CM L of C,162,0,180,-16,150,12,12,9,4,2,0,1,,,104.64509913880700000000,4,2
8776,10,61,1-10-2017-061-04,4,1,1,2,280,9,0,0,40,09LDEW01,L,D,E,W,01,0,0,0,0,999,999,999,3,33,-6,32,96915,998,-42,38,0,1,left side,left side,left side,999,999,999,999,999,999,999,999,999,999,999,999,,,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,2,1,1,350,12,0,0,150,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,29,-29,5,39024,998,34,23,0,1,fb starts rbc,fbc to fbc,3 cms from fcp towards passenger side,167,0,167,-3,143,21,21,9,11,10,7,6,,,36.09665610412430000000,4,2
8786,10,63,1-10-2017-063-02,2,1,1,2,300,10,0,0,150,10LFEW02,L,F,E,W,02,8,8,8,8,888,888,888,3,6,-3,6,4606,998,95,7,0,1,LFBC to 27 cm forward L front axle,LFBC to 2 cm forward L front axle,32cm forward L front axle,76,179,76,195,58,9,5,4,1,7,7,9,,,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,2,1,1,999,99,0,0,250,99F99999,F,9,9,9,99,8,8,8,8,888,888,888,3,6,-5,-2,1741,998,-73,4,0,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,22.46197362103460000000,4,2
8787,10,64,1-10-2017-064-04,4,1,1,2,10,12,0,0,10,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,18,-18,-3,17307,998,-39,16,0,1,starts 4 cms from flbc,fbc to fbc,18 cms from fcp,169,0,169,-4,160,12,0,0,7,4,0,12,,,237.71564662407100000000,4,2
8788,10,65,1-10-2017-065-03,3,1,1,2,290,10,0,0,240,10LZEW02,L,Z,E,W,02,0,1,0,0,48,65,9,12,999,999,999,9999999,999,999,999,2,1,Begins 10 cm fwd of LR axle,Begins at LR axle,120 cm fwd of LR axle,210,-27,210,-7,240,999,999,999,999,999,999,999,,,69.62864153073320000000,4,2
8851,10,66,1-10-2017-066-03,3,1,1,2,340,11,0,0,265,11FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,19,-17,6,39471,998,70,23,0,1,Front plane - not measured,Not measured,Not measured,999,999,999,999,999,999,999,999,999,999,999,999,,,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,1,1,70,2,0,0,0,02RZEW02,R,Z,E,W,02,0,0,1,0,23,45,13,3,16,-6,-15,21642,998,140,13,0,1,23cm rear of R rear axle,79cm rear of R rear axle,98cm forward of R rear axle,207,-135,207,-110,152,18,0,0,4,14,18,2,,,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,2,3,999,99,9,0,90,99R9E999,R,9,E,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,2,overlapping damage,Not measured - overlapping damage,Overlapping damage,999,999,999,999,999,999,999,999,999,999,999,999,,,49.94718532412980000000,4,2
8852,10,67,1-10-2017-067-07,7,2,1,1,10,12,0,0,140,12RYES01,R,Y,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,1,Begins 62 cm aft of RF axle,Begins 62 cm aft of RF axle,20 cms aft of RF axle,142,138,142,138,140,5,5,2,4,5,3,5,,,187.57866167248400000000,4,2
8927,10,68,1-10-2017-068-09,9,1,1,2,70,2,0,0,75,02RZEW01,R,Z,E,W,01,0,0,0,0,888,888,888,12,999,999,999,9999999,999,999,999,1,1,rs starts 2cms aft of rr axle,rs starts 34 forward of rr axle,52 cms aft of rr axle,116,-102,116,-102,82,999,999,999,999,999,999,999,,,403.30917801774800000000,4,2
8927,10,68,1-10-2017-068-09,9,2,1,1,330,11,0,0,350,11FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,2,1,Begins 2 cm right of center,Entire front plane,54 cm right of center,130,0,150,39,72,999,999,999,999,999,999,999,,,403.30917801774800000000,4,2
8928,10,69,1-10-2017-069-07,7,1,1,2,60,2,0,0,225,02RFEW02,R,F,E,W,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,1,Unknown,RFBC to A Pillar,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,253.99691240200700000000,4,2
6400,11,2,1-11-2017-002-07,7,2,1,1,30,1,0,0,180,01RDEW01,R,D,E,W,01,0,0,0,0,888,888,888,3,12,-10,-6,14263,998,61,13,0,1,starting 50cm forward of RRA going forward,starting 50cm forward of RRA going forward,43 cm aft of rfa,285,57,285,57,285,6,3,4,3,5,6,3,,,4629.69511355905000000000,8,2
6423,11,3,1-11-2017-003-03,3,1,1,2,50,2,0,0,180,02RZEW02,R,Z,E,W,02,0,0,1,0,888,888,888,3,5,-3,-4,9217,998,231,6,0,1,begins 273cm rear of RF axle,begins 266cm rear of RF axle,283cm rear of RF axle,225,-189,225,-189,210,7,2,3,0,7,4,2,,,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,1,1,2,0,12,0,0,170,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,16,-16,0,11332,998,0,15,0,1,entire frontal plane,rebar corner to rebar corner,20 cm left of center,136,0,150,0,150,3,3,2,2,1,1,3,,,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,2,1,1,180,6,0,0,170,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,1,15,15,0,13120,998,0,16,0,2,Entire back plane,Back rebar corner to rebar corner,36cm L of C,120,0,160,0,160,7,4,7,5,4,5,6,,,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,2,2,3,0,12,0,0,170,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,22,0,1,Entrie frontal plane,Front rebar corner to rebar corner,C5,140,0,160,0,160,11,8,7,5,6,8,11,,,2276.03898279806000000000,8,2
6491,11,6,1-11-2017-006-03,3,2,1,1,290,10,0,0,70,10LPEW02,L,P,E,W,02,0,1,0,0,25,43,11,3,15,-5,14,18312,998,-92,16,0,1,25cm forward LRA to 57cm aft LFA,48cm aft of LF to 3cm for. LRA,107cm forward of LRA,212,-27,212,-35,136,13,3,6,13,13,5,2,,,3733.08442662582000000000,8,2
6534,11,8,1-11-2017-008-03,3,1,1,2,0,12,0,7,160,12FDAW06,F,D,A,W,06,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,22,2,1,FLBC to FRBC,FLBC to FRBC,14cm left of center,136,0,150,0,136,11,7,10,11,10,8,4,,,672.05886567222700000000,8,2
6581,11,9,1-11-2017-009-08,8,2,1,1,180,6,0,9,190,06BDEW06,B,D,E,W,06,8,8,8,8,888,888,888,3,13,13,0,11883,998,0,12,0,1,Left RBC to Right RBC,Left RBC to Right RBC,Center of Rear Bumper,178,0,178,0,175,5,0,0,5,5,2,0,,,1502.31800595479000000000,8,2
6619,11,11,1-11-2017-011-08,8,2,1,1,180,6,0,1,160,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,2,1,LBC to RBC,LBC to RBC,-74cm Left of Center,175,0,175,0,170,2,0,0,1,2,0,0,,,613.01599626985200000000,8,2
6620,11,12,1-11-2017-012-08,8,1,1,41,300,10,0,0,888,10LFEW03,L,F,E,W,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,3,1,260cm FWD of LRA extends FWD,240cm FWD of LRA extends FWD,69cm aft of LFBC,120,141,120,131,60,999,999,999,999,999,999,999,,,613.01599626985200000000,8,2
6666,11,13,1-11-2017-013-05,5,1,1,63,0,12,0,0,888,12FRWN03,F,R,W,N,03,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,9,2,RF Tire,RF Tire,RF Tire,999,999,999,999,999,999,999,999,999,999,999,999,,,533.60897797681100000000,8,2
6666,11,13,1-11-2017-013-05,5,1,2,41,0,12,0,0,888,12FLEW05,F,L,E,W,05,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,78,5,1,"44cm left of center, extending left",BC to BC,LF corner,80,0,155,-44,43,88,88,77,59,42,24,5,,,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,1,1,2,0,12,0,0,240,12FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,1,73,-73,0,323508,998,0,79,0,1,FLBC to FRBC,FLBC to FRBC,16cm left of FCP,86,0,150,0,86,86,41,72,86,74,56,31,,,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,2,1,1,350,12,0,0,70,12FYEW03,F,Y,E,W,03,8,8,8,8,888,888,888,1,32,-32,6,93574,998,75,26,0,1,18cm Right of center  extending  Left,FLBC to FRBC,70 cm left of  center,153,0,182,31,92,30,14,16,16,12,30,16,,,533.60897797681100000000,8,2
6705,11,15,1-11-2017-015-05,5,1,1,4,0,12,0,0,100,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,4,32,-32,0,41815,998,0,27,0,1,FLRC to FRRC,Not measured,Left of Center,999,999,999,999,999,999,999,999,999,999,999,999,,,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,4,1,1,190,6,0,0,90,06BDEW05,B,D,E,W,05,8,8,8,8,888,888,888,4,31,31,5,88401,998,-72,35,0,1,Begins 17 Lof C and goes Right,blrc to brrc,22cm right of rcp,101,0,142,27,88,49,0,13,28,49,47,40,,,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,4,2,3,0,12,0,0,90,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,17,-17,0,14086,998,0,15,0,2,flbc to frbc,flbc to frbc,55cm right of fcp,111,0,142,0,111,7,0,1,4,7,6,5,,,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,2,1,1,0,12,0,0,170,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,1,21,-21,0,26481,998,-35,18,0,1,14cm left of FCP extending left,FRBC to FLBC,14cm left of FCP,113,0,160,-35,41,10,0,10,10,5,0,0,,,459.56320010308000000000,8,2
6746,11,17,1-11-2017-017-01,1,1,1,60,0,12,0,0,888,12F9E902,F,9,E,9,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,2,unknown,not measured,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,473.93014835835700000000,8,2
6746,11,17,1-11-2017-017-01,1,1,2,31,998,0,9,0,888,00TDDO03,T,D,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,unknown,"rollover, not measured",LEFT TOP,888,888,888,888,888,,,,,,,,999,999,473.93014835835700000000,8,2
6809,11,18,1-11-2017-018-02,2,1,1,2,350,12,0,0,240,12FDEW05,F,D,E,W,05,8,8,8,8,888,888,888,1,39,-38,7,310104,998,34,56,0,1,LBC to RBC,LBC to RBC,62cm left of center point,162,0,178,0,162,89,89,75,53,64,0,0,,,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,1,1,330,11,0,0,75,11FDEW04,F,D,E,W,04,8,8,8,8,888,888,888,1,63,-54,31,123623,998,91,44,0,1,FLBC to FRBC,FLBC to FRBC,35cm right of FLBC,97,0,156,0,97,58,35,54,58,44,27,3,,,327.72235960346100000000,8,2
6844,11,19,1-11-2017-019-08,8,1,1,68,0,12,9,0,888,12F9E999,F,9,E,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,1,2,Unknown,N/A,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1502.31800595479000000000,8,2
6844,11,19,1-11-2017-019-08,8,1,2,61,998,0,9,0,888,00UBDW99,U,B,D,W,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,8,Undercarriage (back),N/A,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1502.31800595479000000000,8,2
6844,11,19,1-11-2017-019-08,8,1,3,64,0,12,9,0,888,12FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,2,1,Frontal plane,N/A,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1502.31800595479000000000,8,2
6943,11,20,1-11-2017-020-01,1,1,1,50,0,12,0,0,888,12FLEN99,F,L,E,N,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,8,UNK,Not measured,UNK,999,999,999,999,999,999,999,999,999,999,999,999,,,142.98764664428800000000,8,2
6943,11,20,1-11-2017-020-01,1,1,2,41,0,12,9,0,888,12FYAW06,F,Y,A,W,06,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,4,2,UNK,Not measured,UNK,999,999,999,999,999,999,999,999,999,999,999,999,,,142.98764664428800000000,8,2
6943,11,20,1-11-2017-020-01,1,1,3,31,998,0,9,0,888,00RDAO99,R,D,A,O,99,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,9,1,Front Right Bumper Corner extended down to Rear Right Bumper Corner,not measured,UNK,888,888,888,888,888,,,,,,,,0,0,142.98764664428800000000,8,2
6995,11,21,1-11-2017-021-09,9,1,1,2,310,10,0,0,180,10LZEW02,L,Z,E,W,02,0,0,1,0,29,51,24,3,13,-9,10,19958,998,-141,14,0,1,Center of B Piller to Left Bumper Corner,Center of B Piller to Left Bumper Corner,From Center of B Piller back -89cm,196,-98,196,-79,177,14,0,11,12,14,6,0,,,13617.39825112580000000000,8,2
7034,11,22,1-11-2017-022-06,6,3,2,1,350,12,0,0,145,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,6809.55000197747000000000,8,2
7034,11,22,1-11-2017-022-06,6,3,3,4,170,6,0,9,145,06BDEW99,B,D,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,6809.55000197747000000000,8,2
7042,11,23,1-11-2017-023-05,5,1,1,45,0,12,9,0,888,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,397.08111731963200000000,8,2
7042,11,23,1-11-2017-023-05,5,1,2,68,0,12,9,0,888,12FRWN03,F,R,W,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,RF wheel impact,"N/A, wheel only impact","N/A, wheel only impact",999,999,999,999,999,999,999,999,999,999,999,999,,,397.08111731963200000000,8,2
7042,11,23,1-11-2017-023-05,5,1,3,31,998,0,9,0,888,00TYDO99,T,Y,D,O,99,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,"top, distributed front roof","N/A, rollover",N/A,888,888,888,888,888,,,,,,,,999,999,397.08111731963200000000,8,2
7042,11,23,1-11-2017-023-05,5,1,4,42,998,0,0,0,888,00RFEW99,R,F,E,W,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,9,2,RF fender area,"N/A, non horizontal impact",N/A,999,999,999,999,999,999,999,999,999,999,999,999,,,397.08111731963200000000,8,2
7095,11,24,1-11-2017-024-01,1,1,1,50,0,12,0,0,888,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,unknown,unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,235.60164635252800000000,8,2
7095,11,24,1-11-2017-024-01,1,1,2,51,0,12,0,0,888,12RFES01,R,F,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,235.60164635252800000000,8,2
7095,11,24,1-11-2017-024-01,1,1,3,43,0,12,0,0,888,12FLLN01,F,L,L,N,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,235.60164635252800000000,8,2
7096,11,25,1-11-2017-025-05,5,1,1,2,290,10,0,0,10,10LZEW02,L,Z,E,W,02,0,0,1,0,999,999,999,12,999,999,999,9999999,999,999,999,9,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,2,1,1,10,12,9,0,115,12FDMW01,F,D,M,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,213.64699126240900000000,8,2
7154,11,26,1-11-2017-026-05,5,2,1,1,290,10,0,0,175,10LFEW03,L,F,E,W,03,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,22,0,1,Begins 30cm rear of LF axle contiues forward,Begins 30cm rear of LF axle contiues forward,28cm forward of LF axle,117,164,117,164,117,31,1,6,16,31,22,15,,,562.47811420163700000000,8,2
7237,11,27,1-11-2017-027-03,3,1,1,2,0,12,0,2,175,12FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,9,1,entire front,N/A,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,2,1,1,180,6,9,1,175,06B99999,B,9,9,9,99,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,9,2,"rear, unknown",N/A,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,2010.92272580976000000000,8,2
