CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTTRACK,REARTRACK,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,CASEWGT,PSUSTRAT,VERSION
6232,32,6,1-32-2017-006-04,4,2,,,,,,,,,,,,62,,,,,,887,887,887,,,,,,,290,2047.4844363,7,2
6233,32,7,1-32-2017-007-09,9,1,,,,,,,,,,,42,42,150,148,113,,,,,,,,,,,,887,3404.1680514,7,2
6234,32,8,1-32-2017-008-06,6,1,,,,,,,,,,,42,,,,127,,,,,,,,,,,,887,1146.9393721,7,2
6234,32,8,1-32-2017-008-06,6,2,,,,,,,,262,,,43,52,,,112,,,,,,8,12,,,,,887,1146.9393721,7,2
6305,32,9,1-32-2017-009-01,1,1,,,,,,,,,,,,,,,131,,,887,887,887,,,,,,,,360.85524014,7,2
6305,32,9,1-32-2017-009-01,1,2,,,262,,,,,262,,,,46,,,105,,,,,,8,17,120,,,,887,360.85524014,7,2
6305,32,9,1-32-2017-009-01,1,3,,,278,,,,,278,,,,,,,116,,,,,,10,18,123,,,,887,360.85524014,7,2
6306,32,10,1-32-2017-010-03,3,2,,,,,,,,,,,40,40,,,105,,,,,,,,,,,,887,1535.3701325,7,2
6347,32,11,1-32-2017-011-07,7,1,,,269,,,,,269,,,53,56,154,155,111,,,,,,,,,,,,887,5303.8554931,7,2
6348,32,12,1-32-2017-012-07,7,2,,,,,,,,,,,40,40,,,119,,,57,,,,,,,,,887,5303.8554931,7,2
6348,32,12,1-32-2017-012-07,7,3,,,,,,,,,,,36,36,,,,,,46,,,,,,,,,887,5303.8554931,7,2
6392,32,13,1-32-2017-013-01,1,1,,,,,,,,,,,50,50,,,130,,,,,,10,15,,,,,887,473.93014836,7,2
6392,32,13,1-32-2017-013-01,1,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,473.93014836,7,2
6393,32,14,1-32-2017-014-04,4,1,,,270,,,,,270,,,42,56,,,111,,,,,,8,20,128,,,,887,8974.5177206,7,2
6393,32,14,1-32-2017-014-04,4,2,,,274,,,,,,,,33,42,,,121,,,57,,,,,,,,,887,8974.5177206,7,2
6430,32,15,1-32-2017-015-07,7,1,,,280,,,,,,,,42,48,160,160,126,,,,,,,,,,,,887,4484.4694646,7,2
6431,32,16,1-32-2017-016-07,7,1,,,,,,,,,,,40,40,,,95,,,,,,,,,,,,887,4484.4694645,7,2
6431,32,16,1-32-2017-016-07,7,2,,,,,,,,,,,,50,,,,,,887,887,887,,,,,,,323,4484.4694645,7,2
6483,32,17,1-32-2017-017-06,6,1,,,270,,,,,266,,,42,48,148,151,89,,,,,,10,20,115,,,,887,2740.3603879,7,2
6483,32,17,1-32-2017-017-06,6,2,,,,,,,,,,,42,20,146,149,,,,132,,,,,130,,,,887,2740.3603879,7,2
6484,32,18,1-32-2017-018-10,10,1,,,343,,,,,,,,35,43,,,,,,,,,8,14,,,,,887,20830.735113,7,2
6531,32,19,1-32-2017-019-07,7,1,,,276,,,,,276,,,,,,,117,,,,,,11,23,131,,,,887,5536.0970292,7,2
6531,32,19,1-32-2017-019-07,7,2,,,260,,,,,260,,,32,54,147,145,112,,,,,,,,,,,,887,5536.0970292,7,2
6532,32,20,1-32-2017-020-07,7,2,,,,,,,,,,,41,45,,,130,,,,15,18,,,,,,,887,5536.0970292,7,2
6532,32,20,1-32-2017-020-07,7,3,,,,,,,,,,,48,,,,130,,,,,,,,,,,,887,5536.0970292,7,2
6576,32,21,1-32-2017-021-10,10,1,,,353,,,,,353,,,,,,,,,,887,887,887,7,16,,,,,285,20830.735113,7,2
6577,32,22,1-32-2017-022-02,2,1,,,291,,,,,,,,42,46,161,160,112,,,,,,9,17,138,,,,887,196.43347977,7,2
6577,32,22,1-32-2017-022-02,2,2,,,249,,,,,249,,,40,54,146,145,99,,,,,,,,,,,,887,196.43347977,7,2
6625,32,23,1-32-2017-023-03,3,1,,,,,,,,,,,48,,,,132,,,887,887,887,,,,,,,212,1645.3730518,7,2
6626,32,24,1-32-2017-024-03,3,1,,,368,,,,,,,,54,62,172,172,133,,,887,887,887,10,30,123,,,,,1645.3730518,7,2
6669,32,25,1-32-2017-025-03,3,1,,,,,,,,275,,,50,52,,,,,,,,,13,12,139,9,41,88,887,1843.8150147,7,2
6669,32,25,1-32-2017-025-03,3,2,,,,,,,,,,,40,,,,140,,,,,,,,,,,,887,1843.8150147,7,2
6670,32,26,1-32-2017-026-09,9,1,,,258,,,,,266,,,38,50,155,151,129,,,,,,8,20,122,5,,,887,10613.989554,7,2
6708,32,27,1-32-2017-027-03,3,1,,,,,,,,,,,40,48,146,145,99,,,,,,,,,,,,887,1513.6170299,7,2
6709,32,28,1-32-2017-028-05,5,1,,,,,,,,,,,38,,,,124,,,,,,,,,,,,887,257.94526058,7,2
6709,32,28,1-32-2017-028-05,5,2,,,,,,,,,,,38,,,,128,,,,,,13,17,,,,,887,257.94526058,7,2
6743,32,29,1-32-2017-029-09,9,1,,,363,,,,,,,,52,52,,,120,,,,,,6,13,,,,,887,11898.590441,7,2
6743,32,29,1-32-2017-029-09,9,2,,,,,,,,338,,,54,58,,,,,,887,887,887,12,18,,,,,260,11898.590441,7,2
6744,32,30,1-32-2017-030-06,6,1,,,262,,,,,254,,,46,62,,,,,,,,,10,24,113,,,,887,4008.8978109,7,2
6744,32,30,1-32-2017-030-06,6,2,,,248,,,,,,,,40,48,144,143,96,,,,,,,,,,,,887,4008.8978109,7,2
6778,32,31,1-32-2017-031-07,7,2,,,264,,,,,264,,,56,46,152,150,108,,,,,,9,21,115,,,,887,5306.8077186,7,2
6779,32,32,1-32-2017-032-03,3,1,,,,,,,,292,,,40,51,,,,,,,,,14,13,,,,,887,1463.7998941,7,2
6779,32,32,1-32-2017-032-03,3,2,,,254,,,,,,,,38,38,,,122,,,,,,14,14,130,,,,887,1463.7998941,7,2
6821,32,34,1-32-2017-034-03,3,1,,,244,,,,,254,,,40,48,158,155,118,,,,,,9,20,123,,,,887,1687.8565275,7,2
6821,32,34,1-32-2017-034-03,3,2,,,261,,,,,250,,,46,56,148,145,106,,,49,,,11,26,98,,,,887,1687.8565275,7,2
6821,32,34,1-32-2017-034-03,3,3,,,,,,,,,,,58,54,163,162,103,,,,,,,,,,,,887,1687.8565275,7,2
6847,32,35,1-32-2017-035-01,1,1,,,296,,,,,,,,50,,,,131,,,887,887,887,,,,,,,210,396.69383927,7,2
6860,32,36,1-32-2017-036-03,3,1,,,264,,,,,,,,44,44,,,,,,,,,8,8,,,,,887,1642.0209715,7,2
6860,32,36,1-32-2017-036-03,3,2,,,,,,,,,,,40,40,,,121,,,,,,,,,,,,887,1642.0209715,7,2
6861,32,37,1-32-2017-037-06,6,1,,,,,,,,269,,,42,50,151,153,101,,,,,,,,,,,,887,3184.7069679,7,2
6898,32,38,1-32-2017-038-05,5,1,,,,,,,,291,,,40,40,,,137,,,,,,14,14,,,,,887,301.15551827,7,2
6898,32,38,1-32-2017-038-05,5,2,,,292,,,,,,,,40,40,,,151,,,,,,13,17,,,,,887,301.15551827,7,2
6899,32,39,1-32-2017-039-03,3,1,,,278,,,,,271,,,42,52,157,158,121,,,,,,10,22,119,,,,887,1767.1738573,7,2
6899,32,39,1-32-2017-039-03,3,2,,,292,,,,,284,,,52,62,162,163,133,,,,,,13,23,122,,,,887,1767.1738573,7,2
6939,32,40,1-32-2017-040-02,2,2,,,,,,,,,,,44,46,,,103,,,50,,,,,,,,,887,172.68235313,7,2
6940,32,41,1-32-2017-041-04,4,1,,,,,,,,284,,,41,40,,,,,,,,,14,14,,,,,887,7688.5140357,7,2
6940,32,41,1-32-2017-041-04,4,2,,,,,92,105,,270,,92,40,40,,,115,,,,,,,,,,,,887,7688.5140357,7,2
6980,32,43,1-32-2017-043-03,3,1,,,,,,,,274,,,52,60,,,117,,,,,,13,23,112,,,,887,889.05401557,7,2
6987,32,44,1-32-2017-044-03,3,1,,,,,,,,,,,40,42,,,126,,,887,887,887,8,18,132,7,44,78,,889.05401556,7,2
7010,32,45,1-32-2017-045-08,8,1,,,242,,,,,236,,,40,46,147,153,136,,,,,,14,13,124,,,,887,1502.318006,7,2
7010,32,45,1-32-2017-045-08,8,2,,,295,,,,,,,,42,60,155,155,123,,,,,,10,27,109,,,,887,1502.318006,7,2
7011,32,46,1-32-2017-046-02,2,1,,,,,,,,,,,42,42,,,109,,,,,,12,12,,,,,887,199.81596105,7,2
7011,32,46,1-32-2017-046-02,2,2,,,,,,,,,,,38,38,,,80,,,33,30,,,,,,,,887,199.81596105,7,2
7053,32,48,1-32-2017-048-03,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,841.13676141,7,2
7053,32,48,1-32-2017-048-03,3,2,,,,,,,,277,,,54,54,159,158,,,,,,,9,24,108,,,,887,841.13676141,7,2
7054,32,49,1-32-2017-049-03,3,2,,,,,,,,,,,40,,,,109,,,,,,,,,,,,887,841.13676141,7,2
7087,32,50,1-32-2017-050-04,4,1,,,267,,,,,,,,50,50,,,,,,,,,11,10,,,,,887,2912.3095903,7,2
7087,32,50,1-32-2017-050-04,4,2,,,,,,,,,,,48,48,,,125,,,,,,,,,,,,887,2912.3095903,7,2
7101,32,51,1-32-2017-051-02,2,1,,,,,,,,276,,,40,40,,,,,,,,,11,13,,,,,887,100.60516865,7,2
7101,32,51,1-32-2017-051-02,2,2,,,,,,,,,,,45,45,,,136,,,887,887,887,,,,,,,,100.60516865,7,2
7102,32,52,1-32-2017-052-05,5,2,,,,,,,,,,,48,52,156,156,98,,,,,,,,,,,,887,220.47297772,7,2
7103,32,53,1-32-2017-053-07,7,1,,,,,,,,264,100,,40,54,149,148,117,,,,,,12,26,97,,,,887,4690.2442663,7,2
7158,32,56,1-32-2017-056-10,10,1,,,,,,,,,,,38,38,,,147,,,,,,,,,,,,887,11743.754465,7,2
7172,32,57,1-32-2017-057-07,7,1,,,,,,,,,,,60,52,175,171,132,,,,,,,,,,,,887,2629.9711744,7,2
7172,32,57,1-32-2017-057-07,7,2,,,260,,,,,,,,50,56,149,149,131,,,,,,9,20,120,,,,887,2629.9711744,7,2
7194,32,58,1-32-2017-058-03,3,1,,,,,,,,,,,42,42,,,122,,,,,,,,,,,,887,725.43640746,7,2
7194,32,58,1-32-2017-058-03,3,2,,,,,,,,283,,,,,,,,,,,,,11,14,,,,,887,725.43640746,7,2
7207,32,59,1-32-2017-059-03,3,1,,,,,,,,,,,42,50,157,158,128,,,,,,,,,,,,887,774.44113738,7,2
7207,32,59,1-32-2017-059-03,3,2,,,,,,,,260,,,42,40,,,104,,,,,,13,26,,,,,887,774.44113738,7,2
7206,32,61,1-32-2017-061-06,6,1,,,,,,,,,,,50,54,157,153,109,,,,,,,,,8,,,887,1502.032026,7,2
7234,32,62,1-32-2017-062-03,3,2,,,,,,,,,,,44,44,,,121,,,,,,,,,,,,887,774.44113738,7,2
7254,32,63,1-32-2017-063-06,6,1,,,,,,,,,,,42,42,159,158,,,,55,,,,,,,,,887,967.18787873,7,2
7254,32,63,1-32-2017-063-06,6,2,,,,,,,,,,,40,44,,,124,,,58,,,,,,,,,887,967.18787873,7,2
7254,32,63,1-32-2017-063-06,6,3,,,,,,,,,,,48,52,157,153,109,,,,,,,,,,,,887,967.18787873,7,2
7255,32,64,1-32-2017-064-06,6,1,,,,,,,,,,,40,40,,,107,,,,,,,,,,,,887,967.18787873,7,2
7255,32,64,1-32-2017-064-06,6,2,,,,,,,,,,,52,52,,,135,,,23,4,,,,,,,,887,967.18787873,7,2
7290,32,66,1-32-2017-066-02,2,1,,,,,,,,299,,,51,44,,,,,,,,,13,19,,,,,887,38.77899409,7,2
7290,32,66,1-32-2017-066-02,2,2,,,,,,,,,,,60,60,,,118,,,887,887,887,,,,,,,210,38.77899409,7,2
7297,32,67,1-32-2017-067-03,3,2,,,256,,,,,,,,44,54,154,154,122,,,,,,12,24,106,,,,887,678.98210436,7,2
7298,32,68,1-32-2017-068-07,7,1,,,322,,,,,,,,38,38,,,139,,,,,,14,16,,,,,887,2461.5574074,7,2
7298,32,68,1-32-2017-068-07,7,2,,,,,,,,265,,,40,41,,,116,,,,,,10,13,,,,,887,2461.5574074,7,2
7299,32,69,1-32-2017-069-03,3,1,,,,,,,,,,,36,54,161,162,125,,,,,,12,25,112,,,,887,678.98210436,7,2
7355,32,71,1-32-2017-071-09,9,1,,,,,,,,,,,36,36,,,128,,,,,,,,,,,,887,7001.4404204,7,2
7356,32,72,1-32-2017-072-02,2,1,,,362,,,,,350,,,50,50,170,169,129,,,887,887,887,11,22,134,,,,,94.58070825,7,2
7356,32,72,1-32-2017-072-02,2,2,,,296,,,,,,,,,,149,146,129,,,887,887,887,9,18,122,,,,,94.58070825,7,2
7356,32,72,1-32-2017-072-02,2,3,,,,,,,,,,,62,64,175,171,132,,,,,,10,27,127,,,,887,94.58070825,7,2
7394,32,73,1-32-2017-073-04,4,1,,,285,,,,,,,,44,47,,,,,,,,,12,19,,,,,887,4211.1141625,7,2
7418,32,74,1-32-2017-074-03,3,1,,,,,,,,,,,42,42,,,137,,,,,,,,,,,,887,840.27147659,7,2
7418,32,74,1-32-2017-074-03,3,2,,,,,,,,,,,45,12,,,132,,,,,,,,,,,,887,840.27147659,7,2
7423,32,77,1-32-2017-077-04,4,2,,,,,,,,,,,50,56,154,154,128,,,,,,,,,,,,887,2909.3136716,7,2
7458,32,78,1-32-2017-078-04,4,1,,,,,,,,250,,,54,56,153,,110,,,,,,12,24,,,,,887,2909.3136716,7,2
7520,32,79,1-32-2017-079-06,6,2,,,281,,,,,,,,50,50,,,,,,,,,10,20,,,,,887,2261.9719565,7,2
7521,32,80,1-32-2017-080-03,3,1,,,,,,,,,,,46,46,,,136,,,,,,11,16,,,,,887,1166.2628389,7,2
7521,32,80,1-32-2017-080-03,3,2,,,,,,,,254,,,40,40,,,103,,,,,,10,16,,,,,887,1166.2628389,7,2
7522,32,81,1-32-2017-081-03,3,1,,,308,,,,,308,,,40,56,163,162,139,,,,,,12,23,121,,,,887,1166.2628389,7,2
7522,32,81,1-32-2017-081-03,3,2,,,,,,,,,,,42,42,162,163,,,,61,,,,,,,,,887,1166.2628389,7,2
7577,32,82,1-32-2017-082-06,6,1,,,,,,,,255,,,38,38,,,,,,,,,11,14,,,,,887,6809.550002,7,2
7577,32,82,1-32-2017-082-06,6,2,,,,,,,,,,,42,44,,,116,,,,,,,,,,,,887,6809.550002,7,2
7651,32,84,1-32-2017-084-02,2,1,,,,,,,,,,,50,50,,,116,,,,,,,,,,,,887,58.313146012,7,2
7688,32,85,1-32-2017-085-04,4,1,,,264,,,,,271,,,43,48,,,118,,,,,,8,18,,,,,887,2596.3361829,7,2
7688,32,85,1-32-2017-085-04,4,3,,,,,,,,315,,,40,40,,,139,,,,,,14,18,,,,,887,2596.3361829,7,2
7706,32,87,1-32-2017-087-03,3,1,,,,,,,,,,,36,48,156,156,128,,,,,,10,19,,,,,887,1044.0255406,7,2
7707,32,88,1-32-2017-088-09,9,1,,,,,,,,,,,50,44,,,117,,,,,,8,24,109,,,,887,6009.9717667,7,2
7746,32,89,1-32-2017-089-02,2,1,,,,,,,,,,,40,40,,,121,,,,,,,,,,,,887,81.187206078,7,2
7746,32,89,1-32-2017-089-02,2,2,,,272,,,,,,,,41,42,,,,,,,60,,16,19,118,,,,887,81.187206078,7,2
7762,32,91,1-32-2017-091-03,3,1,,,256,,,,,,,,50,54,156,157,105,,,,,,10,26,112,,,,887,690.83474118,7,2
7763,32,92,1-32-2017-092-02,2,1,,,,,,,,,,,42,44,,,107,,,,,,,,,,,,887,53.721810739,7,2
7763,32,92,1-32-2017-092-02,2,2,,,,,,,,,,,42,50,,,129,,,15,35,,,,,,,,887,53.721810739,7,2
7763,32,92,1-32-2017-092-02,2,3,,,,,,,,,,,50,55,,,,,,887,887,887,12,19,,,,,278,53.721810739,7,2
7806,32,93,1-32-2017-093-06,6,1,,,271,,,,,,,,36,40,,,106,,,,,,10,20,,,,,887,1339.8770492,7,2
7806,32,93,1-32-2017-093-06,6,2,,,,,,,,,,,37,40,157,157,113,,,,,,,,,,,,887,1339.8770492,7,2
7814,32,94,1-32-2017-094-03,3,1,,,,,,,,,,,58,62,152,150,105,,,,,,10,28,105,,,,887,804.1303656,7,2
7814,32,94,1-32-2017-094-03,3,2,,,,,,,,,,,999,,167,,132,,,887,887,887,,,,,,,,804.1303656,7,2
7815,32,95,1-32-2017-095-02,2,2,,,,,,,,,,,40,40,,,,,,10,35,,10,10,,9,44,84,887,62.532088697,7,2
7816,32,96,1-32-2017-096-05,5,1,,,,,,,,,,,36,46,154,155,123,,,,,,,,,,,,887,137.0370527,7,2
7816,32,96,1-32-2017-096-05,5,2,,,,,,,,,,,60,60,149,149,120,,,,,,,,,,,,887,137.0370527,7,2
7876,32,98,1-32-2017-098-07,7,1,,,,,,,,,,,37,37,,,119,,,,,,,,,,,,887,2914.9952831,7,2
7876,32,98,1-32-2017-098-07,7,2,,,312,,,,,,,,40,45,,,,,,,,,12,18,,,,,887,2914.9952831,7,2
7917,32,100,1-32-2017-100-06,6,1,,,,,,,,,,,38,50,158,156,126,,,58,,,15,19,,,,,887,1559.469891,7,2
7920,32,101,1-32-2017-101-09,9,1,,,295,,,,,295,,,,,,,,,,,,,11,23,,,,,887,4628.5773332,7,2
7920,32,101,1-32-2017-101-09,9,2,,,,,,,,,,,50,45,,,132,,,,,,,,,,,,887,4628.5773332,7,2
7920,32,101,1-32-2017-101-09,9,3,,,,,,,,,,,36,44,,,120,,,,,,,,,,,,887,4628.5773332,7,2
7933,32,102,1-32-2017-102-07,7,2,,,268,,,,,,,,36,46,153,155,129,,,,,,9,23,116,,,,887,2386.6913005,7,2
7934,32,103,1-32-2017-103-06,6,2,,,,,,,,,,,46,50,156,153,121,,,,,,,,,,,,887,1276.8367908,7,2
7935,32,104,1-32-2017-104-02,2,1,,,,,,,,267,,,32,32,,,,,,,,,10,20,,,,,887,51.194237904,7,2
7935,32,104,1-32-2017-104-02,2,2,,,268,,,,,,,,45,50,,,126,,,,,,10,15,,,,,887,51.194237904,7,2
7980,32,105,1-32-2017-105-07,7,1,,,281,,,,,,,,40,40,,,,,,,,,9,16,,,,,887,1697.9996501,7,2
7982,32,107,1-32-2017-107-03,3,1,,,,,,,,,,,40,46,155,156,115,,,,,,11,23,,,,,887,468.36664145,7,2
7982,32,107,1-32-2017-107-03,3,2,,,410,,,,,390,,,62,66,175,172,136,,,887,887,887,10,26,,,,,,468.36664145,7,2
8043,32,108,1-32-2017-108-04,4,1,,,272,,,,,268,,,41,41,,,,,,,,,13,15,,,,,887,1621.6490875,7,2
8043,32,108,1-32-2017-108-04,4,2,,,284,,,,,,,,40,40,,,,,,,,,12,20,,,,,887,1621.6490875,7,2
8043,32,108,1-32-2017-108-04,4,3,,,290,,,,,,,,,,,,,,,,,,15,16,,,,,887,1621.6490875,7,2
8059,32,109,1-32-2017-109-01,1,1,,,,,,,,,,,46,60,152,152,106,,,,,,10,19,118,,,,887,260.67564092,7,2
8059,32,109,1-32-2017-109-01,1,2,,,,,,,,246,,,,,,,,,,,,,9,16,119,,,,887,260.67564092,7,2
8060,32,110,1-32-2017-110-02,2,1,,,,,,,104,342,116,,60,70,172,172,118,,,887,887,887,13,26,122,,,,,86.249581156,7,2
8060,32,110,1-32-2017-110-02,2,2,,,246,,,,,,,,44,48,151,151,97,,,,,,10,24,106,,,,887,86.249581156,7,2
8061,32,111,1-32-2017-111-07,7,1,,,,,,,,,,,40,42,,,99,,,,,,,,,,,,887,4020.9823106,7,2
8061,32,111,1-32-2017-111-07,7,2,,,,,,,,,,,38,38,,,132,,,66,,,,,,,,,887,4020.9823106,7,2
8061,32,111,1-32-2017-111-07,7,3,,,,,,,,,,,45,48,,,124,,,,,,,,,,,,887,4020.9823106,7,2
8108,32,114,1-32-2017-114-03,3,2,,,265,,,,,,,,40,46,156,156,116,,,,,,11,24,108,,,,887,892.12129756,7,2
8176,32,115,1-32-2017-115-03,3,1,,,,,,,,,,,38,40,,,109,,,,,,,,,,,,887,892.12129756,7,2
8195,32,117,1-32-2017-117-04,4,1,,,,,,,,,,,42,54,160,160,126,,,,,,11,24,113,,,,887,3507.5370481,7,2
8195,32,117,1-32-2017-117-04,4,2,,,268,,,,,,,,50,58,156,157,105,,,,,,10,25,114,,,,887,3507.5370481,7,2
8196,32,118,1-32-2017-118-03,3,1,,,,,,,,,,,58,62,163,163,127,,,,,,,,,,,,887,1013.0510723,7,2
8196,32,118,1-32-2017-118-03,3,2,,,,,,,,,,,40,48,152,150,122,,,,,,10,26,106,,,,887,1013.0510723,7,2
8244,32,119,1-32-2017-119-02,2,1,,,279,,,,,279,,,50,60,158,159,134,,,,,,11,23,120,7,,,887,180.92125065,7,2
8344,32,120,1-32-2017-120-03,3,2,,,,,,,,,,,38,38,,,138,,,49,,,,,,,,,887,2698.4248379,7,2
8345,32,121,1-32-2017-121-09,9,1,,,,,,,,,,,44,46,,,159,,,,,,13,28,116,,,,887,13617.398251,7,2
8345,32,121,1-32-2017-121-09,9,2,,84,292,114,,,,,,,42,46,160,162,148,,,59,,,13,26,107,,,,887,13617.398251,7,2
8346,32,122,1-32-2017-122-03,3,1,,96,267,93,,,,,,,40,50,150,152,109,,,,,,10,19,117,,,,887,2698.424838,7,2
8346,32,122,1-32-2017-122-03,3,2,,109,292,115,,,,,,,38,50,159,159,130,,,,,,11,25,115,,,,887,2698.424838,7,2
8415,32,126,1-32-2017-126-03,3,1,,,,,,,,,,,45,45,,,137,,,887,887,887,,,,,,,264,953.61486151,7,2
8415,32,126,1-32-2017-126-03,3,2,,,,,,,,999,,,999,999,,,,,,,,,999,999,,,,,887,953.61486151,7,2
8421,32,127,1-32-2017-127-06,6,1,,,,,,,,,,,50,58,159,157,,,,,,,,,,,,,887,1849.5402598,7,2
8421,32,127,1-32-2017-127-06,6,2,,,,,,,,,,,62,68,154,157,123,,,,,,10,21,120,,,,887,1849.5402598,7,2
8454,32,128,1-32-2017-128-03,3,2,,,,,,,,,,,41,41,,,134,,,50,,,,,,,,,887,953.61486151,7,2
8482,32,130,1-32-2017-130-02,2,1,,,,,,,,,,,45,50,,,132,,,887,887,887,,,,,,,,122.37293885,7,2
8482,32,130,1-32-2017-130-02,2,2,,,,,,,,,,,42,42,,,115,,,,,,,,,,,,887,122.37293885,7,2
8482,32,130,1-32-2017-130-02,2,3,,,,,,,,,,,46,46,,,,,,887,887,887,,,,,,,,122.37293885,7,2
8482,32,130,1-32-2017-130-02,2,4,,,,,,,,,,,37,37,,,120,,,,,,,,,,,,887,122.37293885,7,2
8485,32,132,1-32-2017-132-09,9,2,,,,,,,102,286,109,,50,50,149,149,130,,,,,,10,18,122,,,,887,9058.7907017,7,2
8502,32,133,1-32-2017-133-02,2,1,,,256,112,,,,,,,42,46,,,130,,,,,,12,22,105,,,,887,122.37293885,7,2
8547,32,136,1-32-2017-136-03,3,1,,99,278,109,,,109,264,99,,50,58,159,158,125,,,,,,13,26,106,,,,887,884.24174557,7,2
8547,32,136,1-32-2017-136-03,3,2,,,,,,,,,,,54,60,174,171,131,,,887,887,887,11,24,133,,,,,884.24174557,7,2
8559,32,137,1-32-2017-137-02,2,1,,,,,,,,289,,,49,49,,,134,,,,,,11,23,,,,,887,68.761839658,7,2
8559,32,137,1-32-2017-137-02,2,2,,,260,,,,,,,,40,40,,,120,,,,,,14,17,,,,,887,68.761839658,7,2
8592,32,138,1-32-2017-138-06,6,1,,,,,,,,,,,42,42,,,124,,,,,,,,,,,,887,1714.9907933,7,2
8603,32,139,1-32-2017-139-02,2,1,,,259,,,,,,,,39,39,,,,,,50,,,12,18,,,,,887,38.451619416,7,2
8603,32,139,1-32-2017-139-02,2,2,,,,,,,,258,,,45,45,,,125,,,,,,8,18,,,,,887,38.451619416,7,2
8604,32,140,1-32-2017-140-04,4,1,,,,,,,,,,,50,56,156,158,104,,,,,,9,23,120,,,,887,1712.0210039,7,2
8605,32,141,1-32-2017-141-03,3,1,,,,,,,,,,,50,56,154,154,105,,,,,,10,25,113,,,,887,494.46796713,7,2
8755,32,142,1-32-2017-142-05,5,1,,,264,110,,,,,,,48,58,170,169,114,,,,,,13,26,118,,,,887,148.73555778,7,2
8755,32,142,1-32-2017-142-05,5,2,,,,,,,,255,103,,46,56,152,153,116,,,,,,13,23,107,,,,887,148.73555778,7,2
8758,32,143,1-32-2017-143-03,3,1,,,,,,,,297,,,36,44,,,,,,,,,14,14,,,,,887,872.77693225,7,2
8758,32,143,1-32-2017-143-03,3,2,,,,,,,,,,,50,56,,,124,,,,,,,,,,,,887,872.77693225,7,2
8759,32,144,1-32-2017-144-02,2,1,,,,,,,,,,,40,40,,,129,,,,,,,,,,,,887,67.870294264,7,2
8759,32,144,1-32-2017-144-02,2,3,,,278,,,,,,,,40,40,,,,,,,,,14,14,,,,,887,67.870294264,7,2
8794,32,146,1-32-2017-146-01,1,1,,,268,,,,,,,,38,38,,,142,,,69,,,12,16,,8,43,67,887,249.08747837,7,2
8795,32,147,1-32-2017-147-03,3,2,,97,276,112,,,,,,,42,48,159,158,125,,,,,,13,22,113,,,,887,1059.819651,7,2
8833,32,148,1-32-2017-148-06,6,1,,,,,,,71,228,54,,42,48,142,140,80,,,,,,13,17,103,6,37,84,887,2055.5249207,7,2
8890,32,152,1-32-2017-152-01,1,1,,,266,,,,,272,,,39,39,,,89,,,,,,9,14,,,,,887,174.50197158,7,2
8891,32,153,1-32-2017-153-02,2,1,,93,272,93,,,,,,,46,50,158,160,158,,,,,,11,24,118,,,,887,57.737354775,7,2
8943,32,157,1-32-2017-157-07,7,2,,,,,,,,,,,50,45,,,,,,15,,,,,,,,,887,5213.0011174,7,2
9002,32,160,1-32-2017-160-03,3,2,,,,,,,,,,,42,46,141,141,80,,,104,,,,,,,,,887,2108.3886383,7,2
9063,32,162,1-32-2017-162-03,3,1,,,,,,,,,,,42,46,158,158,122,,,,,,,,,,,,887,1698.4596386,7,2
6137,33,1,1-33-2017-001-05,5,1,,,,,,,,,,,30,,,,106,,,,,,,,,,,,887,74.864490034,12,2
6203,33,2,1-33-2017-002-03,3,1,,,,,,,,,,,,,,,,,,887,887,887,,,,10,47,,,119.34250582,12,2
6204,33,3,1-33-2017-003-09,9,1,,,,,,,,,,,,,149,150,89,,,,,,,,,,,,887,564.25427731,12,2
6260,33,4,1-33-2017-004-09,9,1,,,,,,,,,,,,,,,,,,887,887,887,10,14,,,,,,275.5880135,12,2
6260,33,4,1-33-2017-004-09,9,3,,,,,,,,,,,,,159,171,,,,,,,,,,,,,887,275.5880135,12,2
6261,33,5,1-33-2017-005-09,9,1,,,295,,,,,,,,,,160,160,,,,,,,,,,,,,887,275.5880135,12,2
6262,33,6,1-33-2017-006-10,10,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,137,887,887,887,887,887,887,887,887,887,887,887,887,813.87000519,12,2
6262,33,6,1-33-2017-006-10,10,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,121,887,887,887,887,813.87000519,12,2
6324,33,8,1-33-2017-008-03,3,2,,,,,,,,,,,999,,,,117,,,,,,,,,,,,887,162.18670817,12,2
6359,33,9,1-33-2017-009-03,3,1,,,,,,,,,,,43,,,,,,,,,,,,,,,,887,156.52649758,12,2
6360,33,10,1-33-2017-010-06,6,1,,,,,,,,,,,20,,,,105,,,,,,,,,,,,887,227.11648426,12,2
