CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,DAMAGE,CASEWGT,PSUSTRAT,VERSION
6415,20,14,1-20-2017-014-04,4,1,LF,5,854.96343969212600000000,11,2
6415,20,14,1-20-2017-014-04,4,1,LF,4,854.96343969212600000000,11,2
6415,20,14,1-20-2017-014-04,4,1,LR,0,854.96343969212600000000,11,2
6415,20,14,1-20-2017-014-04,4,1,RF,0,854.96343969212600000000,11,2
6415,20,14,1-20-2017-014-04,4,1,RR,0,854.96343969212600000000,11,2
6415,20,14,1-20-2017-014-04,4,2,LF,0,854.96343969212600000000,11,2
6415,20,14,1-20-2017-014-04,4,2,LR,0,854.96343969212600000000,11,2
6415,20,14,1-20-2017-014-04,4,2,RF,0,854.96343969212600000000,11,2
6415,20,14,1-20-2017-014-04,4,2,RR,0,854.96343969212600000000,11,2
6455,20,16,1-20-2017-016-06,6,1,LF,0,278.96588652045300000000,11,2
6455,20,16,1-20-2017-016-06,6,1,LR,0,278.96588652045300000000,11,2
6455,20,16,1-20-2017-016-06,6,1,RF,0,278.96588652045300000000,11,2
6455,20,16,1-20-2017-016-06,6,1,RR,0,278.96588652045300000000,11,2
6508,20,17,1-20-2017-017-04,4,1,LF,0,1176.72254964077000000000,11,2
6508,20,17,1-20-2017-017-04,4,1,LR,0,1176.72254964077000000000,11,2
6508,20,17,1-20-2017-017-04,4,1,RF,0,1176.72254964077000000000,11,2
6508,20,17,1-20-2017-017-04,4,1,RR,0,1176.72254964077000000000,11,2
6508,20,17,1-20-2017-017-04,4,2,LF,0,1176.72254964077000000000,11,2
6508,20,17,1-20-2017-017-04,4,2,LR,0,1176.72254964077000000000,11,2
6508,20,17,1-20-2017-017-04,4,2,RF,0,1176.72254964077000000000,11,2
6508,20,17,1-20-2017-017-04,4,2,RR,0,1176.72254964077000000000,11,2
6509,20,18,1-20-2017-018-08,8,1,LF,0,306.99422145831300000000,11,2
6509,20,18,1-20-2017-018-08,8,1,LR,0,306.99422145831300000000,11,2
6509,20,18,1-20-2017-018-08,8,1,RF,0,306.99422145831300000000,11,2
6509,20,18,1-20-2017-018-08,8,1,RR,0,306.99422145831300000000,11,2
6548,20,19,1-20-2017-019-10,10,1,LF,0,3008.70123621791000000000,11,2
6548,20,19,1-20-2017-019-10,10,1,LR,0,3008.70123621791000000000,11,2
6548,20,19,1-20-2017-019-10,10,1,RF,0,3008.70123621791000000000,11,2
6548,20,19,1-20-2017-019-10,10,1,RR,0,3008.70123621791000000000,11,2
6549,20,20,1-20-2017-020-09,9,1,LF,0,1367.98268811992000000000,11,2
6549,20,20,1-20-2017-020-09,9,1,LR,0,1367.98268811992000000000,11,2
6549,20,20,1-20-2017-020-09,9,1,RF,0,1367.98268811992000000000,11,2
6549,20,20,1-20-2017-020-09,9,1,RR,0,1367.98268811992000000000,11,2
6597,20,21,1-20-2017-021-06,6,2,LF,0,282.61000526536200000000,11,2
6597,20,21,1-20-2017-021-06,6,2,LR,0,282.61000526536200000000,11,2
6597,20,21,1-20-2017-021-06,6,2,RF,0,282.61000526536200000000,11,2
6597,20,21,1-20-2017-021-06,6,2,RR,0,282.61000526536200000000,11,2
6607,20,23,1-20-2017-023-07,7,1,LF,0,617.38294794191900000000,11,2
6607,20,23,1-20-2017-023-07,7,1,LR,0,617.38294794191900000000,11,2
6607,20,23,1-20-2017-023-07,7,1,RF,0,617.38294794191900000000,11,2
6607,20,23,1-20-2017-023-07,7,1,RR,0,617.38294794191900000000,11,2
6607,20,23,1-20-2017-023-07,7,2,LF,0,617.38294794191900000000,11,2
6607,20,23,1-20-2017-023-07,7,2,LR,0,617.38294794191900000000,11,2
6607,20,23,1-20-2017-023-07,7,2,RF,0,617.38294794191900000000,11,2
6607,20,23,1-20-2017-023-07,7,2,RR,0,617.38294794191900000000,11,2
6640,20,24,1-20-2017-024-01,1,1,LF,0,69.28855850244140000000,11,2
6640,20,24,1-20-2017-024-01,1,1,LR,0,69.28855850244140000000,11,2
6640,20,24,1-20-2017-024-01,1,1,RF,8,69.28855850244140000000,11,2
6640,20,24,1-20-2017-024-01,1,1,RF,3,69.28855850244140000000,11,2
6640,20,24,1-20-2017-024-01,1,1,RR,0,69.28855850244140000000,11,2
6641,20,25,1-20-2017-025-03,3,1,LF,0,294.80958405077100000000,11,2
6641,20,25,1-20-2017-025-03,3,1,LR,0,294.80958405077100000000,11,2
6641,20,25,1-20-2017-025-03,3,1,RF,0,294.80958405077100000000,11,2
6641,20,25,1-20-2017-025-03,3,1,RR,0,294.80958405077100000000,11,2
6641,20,25,1-20-2017-025-03,3,2,LF,0,294.80958405077100000000,11,2
6641,20,25,1-20-2017-025-03,3,2,LR,0,294.80958405077100000000,11,2
6641,20,25,1-20-2017-025-03,3,2,RF,0,294.80958405077100000000,11,2
6641,20,25,1-20-2017-025-03,3,2,RR,0,294.80958405077100000000,11,2
6687,20,26,1-20-2017-026-02,2,1,LF,0,58.14040882154730000000,11,2
6687,20,26,1-20-2017-026-02,2,1,LR,0,58.14040882154730000000,11,2
6687,20,26,1-20-2017-026-02,2,1,RF,0,58.14040882154730000000,11,2
6687,20,26,1-20-2017-026-02,2,1,RR,0,58.14040882154730000000,11,2
6687,20,26,1-20-2017-026-02,2,2,LF,5,58.14040882154730000000,11,2
6687,20,26,1-20-2017-026-02,2,2,LR,0,58.14040882154730000000,11,2
6687,20,26,1-20-2017-026-02,2,2,RF,0,58.14040882154730000000,11,2
6687,20,26,1-20-2017-026-02,2,2,RR,0,58.14040882154730000000,11,2
6687,20,26,1-20-2017-026-02,2,3,LF,0,58.14040882154730000000,11,2
6687,20,26,1-20-2017-026-02,2,3,LR,0,58.14040882154730000000,11,2
6687,20,26,1-20-2017-026-02,2,3,RF,0,58.14040882154730000000,11,2
6687,20,26,1-20-2017-026-02,2,3,RR,0,58.14040882154730000000,11,2
6688,20,27,1-20-2017-027-04,4,1,LF,0,2024.53221361302000000000,11,2
6688,20,27,1-20-2017-027-04,4,1,LR,5,2024.53221361302000000000,11,2
6688,20,27,1-20-2017-027-04,4,1,RF,0,2024.53221361302000000000,11,2
6688,20,27,1-20-2017-027-04,4,1,RR,0,2024.53221361302000000000,11,2
6688,20,27,1-20-2017-027-04,4,2,LF,0,2024.53221361302000000000,11,2
6688,20,27,1-20-2017-027-04,4,2,LR,0,2024.53221361302000000000,11,2
6688,20,27,1-20-2017-027-04,4,2,RF,7,2024.53221361302000000000,11,2
6688,20,27,1-20-2017-027-04,4,2,RF,5,2024.53221361302000000000,11,2
6688,20,27,1-20-2017-027-04,4,2,RR,0,2024.53221361302000000000,11,2
6728,20,28,1-20-2017-028-03,3,1,LF,0,107.95194807247000000000,11,2
6728,20,28,1-20-2017-028-03,3,1,LR,0,107.95194807247000000000,11,2
6728,20,28,1-20-2017-028-03,3,1,RF,0,107.95194807247000000000,11,2
6728,20,28,1-20-2017-028-03,3,1,RR,0,107.95194807247000000000,11,2
6728,20,28,1-20-2017-028-03,3,2,LF,0,107.95194807247000000000,11,2
6728,20,28,1-20-2017-028-03,3,2,LR,0,107.95194807247000000000,11,2
6728,20,28,1-20-2017-028-03,3,2,RF,5,107.95194807247000000000,11,2
6728,20,28,1-20-2017-028-03,3,2,RF,4,107.95194807247000000000,11,2
6728,20,28,1-20-2017-028-03,3,2,RR,0,107.95194807247000000000,11,2
6729,20,29,1-20-2017-029-09,9,1,LF,0,726.26986988851600000000,11,2
6729,20,29,1-20-2017-029-09,9,1,LR,7,726.26986988851600000000,11,2
6729,20,29,1-20-2017-029-09,9,1,LR,5,726.26986988851600000000,11,2
6729,20,29,1-20-2017-029-09,9,1,RF,0,726.26986988851600000000,11,2
6729,20,29,1-20-2017-029-09,9,1,RR,0,726.26986988851600000000,11,2
6764,20,30,1-20-2017-030-03,3,1,LF,0,1034.98607246191000000000,11,2
6764,20,30,1-20-2017-030-03,3,1,LR,0,1034.98607246191000000000,11,2
6764,20,30,1-20-2017-030-03,3,1,RF,0,1034.98607246191000000000,11,2
6764,20,30,1-20-2017-030-03,3,1,RR,0,1034.98607246191000000000,11,2
6802,20,31,1-20-2017-031-06,6,2,LF,0,736.16440475029800000000,11,2
6802,20,31,1-20-2017-031-06,6,2,LR,0,736.16440475029800000000,11,2
6802,20,31,1-20-2017-031-06,6,2,RF,0,736.16440475029800000000,11,2
6802,20,31,1-20-2017-031-06,6,2,RR,0,736.16440475029800000000,11,2
6806,20,33,1-20-2017-033-08,8,1,LF,7,313.37870302556000000000,11,2
6806,20,33,1-20-2017-033-08,8,1,LF,4,313.37870302556000000000,11,2
6806,20,33,1-20-2017-033-08,8,1,LR,0,313.37870302556000000000,11,2
6806,20,33,1-20-2017-033-08,8,1,RF,7,313.37870302556000000000,11,2
6806,20,33,1-20-2017-033-08,8,1,RF,4,313.37870302556000000000,11,2
6806,20,33,1-20-2017-033-08,8,1,RR,0,313.37870302556000000000,11,2
6845,20,37,1-20-2017-037-04,4,1,LF,0,217.16208217069900000000,11,2
6845,20,37,1-20-2017-037-04,4,1,LR,0,217.16208217069900000000,11,2
6845,20,37,1-20-2017-037-04,4,1,RF,0,217.16208217069900000000,11,2
6845,20,37,1-20-2017-037-04,4,1,RR,0,217.16208217069900000000,11,2
6877,20,38,1-20-2017-038-08,8,1,LF,9,222.08499015785700000000,11,2
6877,20,38,1-20-2017-038-08,8,1,LR,9,222.08499015785700000000,11,2
6877,20,38,1-20-2017-038-08,8,1,RF,9,222.08499015785700000000,11,2
6877,20,38,1-20-2017-038-08,8,1,RR,9,222.08499015785700000000,11,2
6878,20,39,1-20-2017-039-06,6,1,LF,0,521.70445216948900000000,11,2
6878,20,39,1-20-2017-039-06,6,1,LR,0,521.70445216948900000000,11,2
6878,20,39,1-20-2017-039-06,6,1,RF,0,521.70445216948900000000,11,2
6878,20,39,1-20-2017-039-06,6,1,RR,0,521.70445216948900000000,11,2
6878,20,39,1-20-2017-039-06,6,2,LF,0,521.70445216948900000000,11,2
6878,20,39,1-20-2017-039-06,6,2,LR,0,521.70445216948900000000,11,2
6878,20,39,1-20-2017-039-06,6,2,RF,0,521.70445216948900000000,11,2
6878,20,39,1-20-2017-039-06,6,2,RR,0,521.70445216948900000000,11,2
6923,20,42,1-20-2017-042-01,1,1,LF,0,52.19582469782480000000,11,2
6923,20,42,1-20-2017-042-01,1,1,LR,0,52.19582469782480000000,11,2
6923,20,42,1-20-2017-042-01,1,1,RF,0,52.19582469782480000000,11,2
6923,20,42,1-20-2017-042-01,1,1,RR,0,52.19582469782480000000,11,2
6965,20,44,1-20-2017-044-05,5,1,LF,7,73.05340524785740000000,11,2
6965,20,44,1-20-2017-044-05,5,1,LF,5,73.05340524785740000000,11,2
6965,20,44,1-20-2017-044-05,5,1,LF,4,73.05340524785740000000,11,2
6965,20,44,1-20-2017-044-05,5,1,LR,0,73.05340524785740000000,11,2
6965,20,44,1-20-2017-044-05,5,1,RF,0,73.05340524785740000000,11,2
6965,20,44,1-20-2017-044-05,5,1,RR,0,73.05340524785740000000,11,2
6971,20,46,1-20-2017-046-02,2,1,LF,5,39.06733804536630000000,11,2
6971,20,46,1-20-2017-046-02,2,1,LR,0,39.06733804536630000000,11,2
6971,20,46,1-20-2017-046-02,2,1,RF,0,39.06733804536630000000,11,2
6971,20,46,1-20-2017-046-02,2,1,RR,0,39.06733804536630000000,11,2
6971,20,46,1-20-2017-046-02,2,2,LF,5,39.06733804536630000000,11,2
6971,20,46,1-20-2017-046-02,2,2,LR,0,39.06733804536630000000,11,2
6971,20,46,1-20-2017-046-02,2,2,RF,0,39.06733804536630000000,11,2
6971,20,46,1-20-2017-046-02,2,2,RR,0,39.06733804536630000000,11,2
6971,20,46,1-20-2017-046-02,2,3,LF,7,39.06733804536630000000,11,2
6971,20,46,1-20-2017-046-02,2,3,LR,0,39.06733804536630000000,11,2
6971,20,46,1-20-2017-046-02,2,3,RF,0,39.06733804536630000000,11,2
6971,20,46,1-20-2017-046-02,2,3,RR,0,39.06733804536630000000,11,2
6996,20,47,1-20-2017-047-09,9,1,LF,0,1074.33857977620000000000,11,2
6996,20,47,1-20-2017-047-09,9,1,LR,0,1074.33857977620000000000,11,2
6996,20,47,1-20-2017-047-09,9,1,RF,0,1074.33857977620000000000,11,2
6996,20,47,1-20-2017-047-09,9,1,RR,0,1074.33857977620000000000,11,2
6996,20,47,1-20-2017-047-09,9,2,LF,0,1074.33857977620000000000,11,2
6996,20,47,1-20-2017-047-09,9,2,LR,0,1074.33857977620000000000,11,2
6996,20,47,1-20-2017-047-09,9,2,RF,0,1074.33857977620000000000,11,2
6996,20,47,1-20-2017-047-09,9,2,RR,0,1074.33857977620000000000,11,2
6997,20,48,1-20-2017-048-08,8,1,LF,0,131.84360551156900000000,11,2
6997,20,48,1-20-2017-048-08,8,1,LR,0,131.84360551156900000000,11,2
6997,20,48,1-20-2017-048-08,8,1,RF,7,131.84360551156900000000,11,2
6997,20,48,1-20-2017-048-08,8,1,RR,0,131.84360551156900000000,11,2
6997,20,48,1-20-2017-048-08,8,2,LF,0,131.84360551156900000000,11,2
6997,20,48,1-20-2017-048-08,8,2,LR,0,131.84360551156900000000,11,2
6997,20,48,1-20-2017-048-08,8,2,RF,0,131.84360551156900000000,11,2
6997,20,48,1-20-2017-048-08,8,2,RR,0,131.84360551156900000000,11,2
7031,20,49,1-20-2017-049-08,8,1,LF,0,129.57114779170200000000,11,2
7031,20,49,1-20-2017-049-08,8,1,LR,0,129.57114779170200000000,11,2
7031,20,49,1-20-2017-049-08,8,1,RF,0,129.57114779170200000000,11,2
7031,20,49,1-20-2017-049-08,8,1,RR,0,129.57114779170200000000,11,2
7038,20,51,1-20-2017-051-08,8,2,LF,9,129.57114779170200000000,11,2
7038,20,51,1-20-2017-051-08,8,2,LR,0,129.57114779170200000000,11,2
7038,20,51,1-20-2017-051-08,8,2,RF,0,129.57114779170200000000,11,2
7038,20,51,1-20-2017-051-08,8,2,RR,0,129.57114779170200000000,11,2
7078,20,52,1-20-2017-052-08,8,2,LF,5,323.36496164919700000000,11,2
7078,20,52,1-20-2017-052-08,8,2,LR,0,323.36496164919700000000,11,2
7078,20,52,1-20-2017-052-08,8,2,RF,0,323.36496164919700000000,11,2
7078,20,52,1-20-2017-052-08,8,2,RR,0,323.36496164919700000000,11,2
7079,20,53,1-20-2017-053-07,7,1,LF,5,1659.45466607248000000000,11,2
7079,20,53,1-20-2017-053-07,7,1,LR,0,1659.45466607248000000000,11,2
7079,20,53,1-20-2017-053-07,7,1,RF,0,1659.45466607248000000000,11,2
7079,20,53,1-20-2017-053-07,7,1,RR,0,1659.45466607248000000000,11,2
7090,20,55,1-20-2017-055-02,2,1,LF,7,39.06733804536630000000,11,2
7090,20,55,1-20-2017-055-02,2,1,LF,5,39.06733804536630000000,11,2
7090,20,55,1-20-2017-055-02,2,1,LF,4,39.06733804536630000000,11,2
7090,20,55,1-20-2017-055-02,2,1,LR,7,39.06733804536630000000,11,2
7090,20,55,1-20-2017-055-02,2,1,RF,0,39.06733804536630000000,11,2
7090,20,55,1-20-2017-055-02,2,1,RR,7,39.06733804536630000000,11,2
7132,20,56,1-20-2017-056-10,10,1,LF,0,1227.19972268388000000000,11,2
7132,20,56,1-20-2017-056-10,10,1,LR,0,1227.19972268388000000000,11,2
7132,20,56,1-20-2017-056-10,10,1,RF,0,1227.19972268388000000000,11,2
7132,20,56,1-20-2017-056-10,10,1,RR,0,1227.19972268388000000000,11,2
7133,20,57,1-20-2017-057-03,3,2,LF,0,82.93717568346460000000,11,2
7133,20,57,1-20-2017-057-03,3,2,LR,0,82.93717568346460000000,11,2
7133,20,57,1-20-2017-057-03,3,2,RF,0,82.93717568346460000000,11,2
7133,20,57,1-20-2017-057-03,3,2,RR,0,82.93717568346460000000,11,2
7141,20,59,1-20-2017-059-03,3,1,LF,0,82.93717568346460000000,11,2
7141,20,59,1-20-2017-059-03,3,1,LR,0,82.93717568346460000000,11,2
7141,20,59,1-20-2017-059-03,3,1,RF,0,82.93717568346460000000,11,2
7141,20,59,1-20-2017-059-03,3,1,RR,0,82.93717568346460000000,11,2
7141,20,59,1-20-2017-059-03,3,2,LF,0,82.93717568346460000000,11,2
7141,20,59,1-20-2017-059-03,3,2,LR,0,82.93717568346460000000,11,2
7141,20,59,1-20-2017-059-03,3,2,RF,0,82.93717568346460000000,11,2
7141,20,59,1-20-2017-059-03,3,2,RR,0,82.93717568346460000000,11,2
7191,20,60,1-20-2017-060-02,2,1,LF,9,39.06733804536630000000,11,2
7191,20,60,1-20-2017-060-02,2,1,LR,9,39.06733804536630000000,11,2
7191,20,60,1-20-2017-060-02,2,1,RF,9,39.06733804536630000000,11,2
7191,20,60,1-20-2017-060-02,2,1,RR,9,39.06733804536630000000,11,2
7183,20,61,1-20-2017-061-09,9,1,LF,0,1958.12195970583000000000,11,2
7183,20,61,1-20-2017-061-09,9,1,LR,7,1958.12195970583000000000,11,2
7183,20,61,1-20-2017-061-09,9,1,RF,0,1958.12195970583000000000,11,2
7183,20,61,1-20-2017-061-09,9,1,RR,0,1958.12195970583000000000,11,2
7184,20,62,1-20-2017-062-03,3,1,LF,0,291.05307665616700000000,11,2
7184,20,62,1-20-2017-062-03,3,1,LR,0,291.05307665616700000000,11,2
7184,20,62,1-20-2017-062-03,3,1,RF,0,291.05307665616700000000,11,2
7184,20,62,1-20-2017-062-03,3,1,RR,0,291.05307665616700000000,11,2
7184,20,62,1-20-2017-062-03,3,2,LF,0,291.05307665616700000000,11,2
7184,20,62,1-20-2017-062-03,3,2,LR,0,291.05307665616700000000,11,2
7184,20,62,1-20-2017-062-03,3,2,RF,0,291.05307665616700000000,11,2
7184,20,62,1-20-2017-062-03,3,2,RR,0,291.05307665616700000000,11,2
7230,20,63,1-20-2017-063-08,8,1,LF,9,118.63788302479000000000,11,2
7230,20,63,1-20-2017-063-08,8,1,LR,9,118.63788302479000000000,11,2
7230,20,63,1-20-2017-063-08,8,1,RF,9,118.63788302479000000000,11,2
7230,20,63,1-20-2017-063-08,8,1,RR,9,118.63788302479000000000,11,2
7230,20,63,1-20-2017-063-08,8,2,LF,0,118.63788302479000000000,11,2
7230,20,63,1-20-2017-063-08,8,2,LR,0,118.63788302479000000000,11,2
7230,20,63,1-20-2017-063-08,8,2,RF,0,118.63788302479000000000,11,2
7230,20,63,1-20-2017-063-08,8,2,RR,0,118.63788302479000000000,11,2
7232,20,65,1-20-2017-065-02,2,2,LF,0,39.06733804536630000000,11,2
7232,20,65,1-20-2017-065-02,2,2,LR,0,39.06733804536630000000,11,2
7232,20,65,1-20-2017-065-02,2,2,RF,0,39.06733804536630000000,11,2
7232,20,65,1-20-2017-065-02,2,2,RR,0,39.06733804536630000000,11,2
7239,20,66,1-20-2017-066-03,3,1,LF,0,143.69377211274000000000,11,2
7239,20,66,1-20-2017-066-03,3,1,LR,0,143.69377211274000000000,11,2
7239,20,66,1-20-2017-066-03,3,1,RF,3,143.69377211274000000000,11,2
7239,20,66,1-20-2017-066-03,3,1,RR,0,143.69377211274000000000,11,2
7283,20,68,1-20-2017-068-09,9,2,LF,0,1428.57730217801000000000,11,2
7283,20,68,1-20-2017-068-09,9,2,LR,0,1428.57730217801000000000,11,2
7283,20,68,1-20-2017-068-09,9,2,RF,0,1428.57730217801000000000,11,2
7283,20,68,1-20-2017-068-09,9,2,RR,0,1428.57730217801000000000,11,2
7284,20,69,1-20-2017-069-05,5,2,LF,0,36.18659746633320000000,11,2
7284,20,69,1-20-2017-069-05,5,2,LR,0,36.18659746633320000000,11,2
7284,20,69,1-20-2017-069-05,5,2,RF,0,36.18659746633320000000,11,2
7284,20,69,1-20-2017-069-05,5,2,RR,0,36.18659746633320000000,11,2
7330,20,71,1-20-2017-071-09,9,2,LF,9,596.72288100961600000000,11,2
7330,20,71,1-20-2017-071-09,9,2,LR,0,596.72288100961600000000,11,2
7330,20,71,1-20-2017-071-09,9,2,RF,0,596.72288100961600000000,11,2
7330,20,71,1-20-2017-071-09,9,2,RR,0,596.72288100961600000000,11,2
7340,20,73,1-20-2017-073-03,3,1,LF,0,88.69622730500000000000,11,2
7340,20,73,1-20-2017-073-03,3,1,LR,0,88.69622730500000000000,11,2
7340,20,73,1-20-2017-073-03,3,1,RF,0,88.69622730500000000000,11,2
7340,20,73,1-20-2017-073-03,3,1,RR,0,88.69622730500000000000,11,2
7340,20,73,1-20-2017-073-03,3,2,LF,9,88.69622730500000000000,11,2
7340,20,73,1-20-2017-073-03,3,2,LR,9,88.69622730500000000000,11,2
7340,20,73,1-20-2017-073-03,3,2,RF,9,88.69622730500000000000,11,2
7340,20,73,1-20-2017-073-03,3,2,RR,9,88.69622730500000000000,11,2
7381,20,75,1-20-2017-075-02,2,2,LF,0,58.97491564173520000000,11,2
7381,20,75,1-20-2017-075-02,2,2,LR,0,58.97491564173520000000,11,2
7381,20,75,1-20-2017-075-02,2,2,RF,0,58.97491564173520000000,11,2
7381,20,75,1-20-2017-075-02,2,2,RR,0,58.97491564173520000000,11,2
7382,20,76,1-20-2017-076-03,3,1,LF,0,648.91022961299900000000,11,2
7382,20,76,1-20-2017-076-03,3,1,LR,0,648.91022961299900000000,11,2
7382,20,76,1-20-2017-076-03,3,1,RF,0,648.91022961299900000000,11,2
7382,20,76,1-20-2017-076-03,3,1,RR,0,648.91022961299900000000,11,2
7382,20,76,1-20-2017-076-03,3,2,LF,0,648.91022961299900000000,11,2
7382,20,76,1-20-2017-076-03,3,2,LR,0,648.91022961299900000000,11,2
7382,20,76,1-20-2017-076-03,3,2,RF,0,648.91022961299900000000,11,2
7382,20,76,1-20-2017-076-03,3,2,RR,0,648.91022961299900000000,11,2
7383,20,77,1-20-2017-077-02,2,1,LF,8,58.97491564173520000000,11,2
7383,20,77,1-20-2017-077-02,2,1,LR,0,58.97491564173520000000,11,2
7383,20,77,1-20-2017-077-02,2,1,RF,0,58.97491564173520000000,11,2
7383,20,77,1-20-2017-077-02,2,1,RR,0,58.97491564173520000000,11,2
7383,20,77,1-20-2017-077-02,2,2,LF,0,58.97491564173520000000,11,2
7383,20,77,1-20-2017-077-02,2,2,LR,0,58.97491564173520000000,11,2
7383,20,77,1-20-2017-077-02,2,2,RF,0,58.97491564173520000000,11,2
7383,20,77,1-20-2017-077-02,2,2,RR,0,58.97491564173520000000,11,2
7442,20,78,1-20-2017-078-03,3,1,LF,0,88.26899025723930000000,11,2
7442,20,78,1-20-2017-078-03,3,1,LR,0,88.26899025723930000000,11,2
7442,20,78,1-20-2017-078-03,3,1,RF,0,88.26899025723930000000,11,2
7442,20,78,1-20-2017-078-03,3,1,RR,0,88.26899025723930000000,11,2
7442,20,78,1-20-2017-078-03,3,2,LF,0,88.26899025723930000000,11,2
7442,20,78,1-20-2017-078-03,3,2,LR,0,88.26899025723930000000,11,2
7442,20,78,1-20-2017-078-03,3,2,RF,0,88.26899025723930000000,11,2
7442,20,78,1-20-2017-078-03,3,2,RR,0,88.26899025723930000000,11,2
7444,20,80,1-20-2017-080-06,6,1,LF,0,171.19809868915700000000,11,2
7444,20,80,1-20-2017-080-06,6,1,LR,0,171.19809868915700000000,11,2
7444,20,80,1-20-2017-080-06,6,1,RF,0,171.19809868915700000000,11,2
7444,20,80,1-20-2017-080-06,6,1,RR,0,171.19809868915700000000,11,2
7444,20,80,1-20-2017-080-06,6,3,LF,9,171.19809868915700000000,11,2
7444,20,80,1-20-2017-080-06,6,3,LR,9,171.19809868915700000000,11,2
7444,20,80,1-20-2017-080-06,6,3,RF,9,171.19809868915700000000,11,2
7444,20,80,1-20-2017-080-06,6,3,RR,9,171.19809868915700000000,11,2
7453,20,81,1-20-2017-081-06,6,2,LF,0,171.19809868915700000000,11,2
7453,20,81,1-20-2017-081-06,6,2,LR,0,171.19809868915700000000,11,2
7453,20,81,1-20-2017-081-06,6,2,RF,0,171.19809868915700000000,11,2
7453,20,81,1-20-2017-081-06,6,2,RR,0,171.19809868915700000000,11,2
7545,20,84,1-20-2017-084-01,1,1,LF,0,50.02597441831630000000,11,2
7545,20,84,1-20-2017-084-01,1,1,LR,0,50.02597441831630000000,11,2
7545,20,84,1-20-2017-084-01,1,1,RF,0,50.02597441831630000000,11,2
7545,20,84,1-20-2017-084-01,1,1,RR,7,50.02597441831630000000,11,2
7545,20,84,1-20-2017-084-01,1,2,LF,7,50.02597441831630000000,11,2
7545,20,84,1-20-2017-084-01,1,2,LF,5,50.02597441831630000000,11,2
7545,20,84,1-20-2017-084-01,1,2,LR,0,50.02597441831630000000,11,2
7545,20,84,1-20-2017-084-01,1,2,RF,0,50.02597441831630000000,11,2
7545,20,84,1-20-2017-084-01,1,2,RR,0,50.02597441831630000000,11,2
7545,20,84,1-20-2017-084-01,1,3,LF,0,50.02597441831630000000,11,2
7545,20,84,1-20-2017-084-01,1,3,LR,0,50.02597441831630000000,11,2
7545,20,84,1-20-2017-084-01,1,3,RF,0,50.02597441831630000000,11,2
7545,20,84,1-20-2017-084-01,1,3,RR,0,50.02597441831630000000,11,2
7557,20,85,1-20-2017-085-04,4,1,LF,5,673.60444834326800000000,11,2
7557,20,85,1-20-2017-085-04,4,1,LR,0,673.60444834326800000000,11,2
7557,20,85,1-20-2017-085-04,4,1,RF,0,673.60444834326800000000,11,2
7557,20,85,1-20-2017-085-04,4,1,RR,0,673.60444834326800000000,11,2
7557,20,85,1-20-2017-085-04,4,2,LF,0,673.60444834326800000000,11,2
7557,20,85,1-20-2017-085-04,4,2,LR,0,673.60444834326800000000,11,2
7557,20,85,1-20-2017-085-04,4,2,RF,0,673.60444834326800000000,11,2
7557,20,85,1-20-2017-085-04,4,2,RR,0,673.60444834326800000000,11,2
7610,20,87,1-20-2017-087-03,3,1,LF,0,541.82133208825800000000,11,2
7610,20,87,1-20-2017-087-03,3,1,LR,7,541.82133208825800000000,11,2
7610,20,87,1-20-2017-087-03,3,1,RF,0,541.82133208825800000000,11,2
7610,20,87,1-20-2017-087-03,3,1,RR,0,541.82133208825800000000,11,2
7686,20,88,1-20-2017-088-08,8,1,LF,0,136.91200738205900000000,11,2
7686,20,88,1-20-2017-088-08,8,1,LR,0,136.91200738205900000000,11,2
7686,20,88,1-20-2017-088-08,8,1,RF,0,136.91200738205900000000,11,2
7686,20,88,1-20-2017-088-08,8,1,RR,7,136.91200738205900000000,11,2
7689,20,91,1-20-2017-091-07,7,1,LF,0,702.60942414034600000000,11,2
7689,20,91,1-20-2017-091-07,7,1,LR,0,702.60942414034600000000,11,2
7689,20,91,1-20-2017-091-07,7,1,RF,0,702.60942414034600000000,11,2
7689,20,91,1-20-2017-091-07,7,1,RR,0,702.60942414034600000000,11,2
7694,20,92,1-20-2017-092-04,4,2,LF,0,524.78983362534800000000,11,2
7694,20,92,1-20-2017-092-04,4,2,LR,0,524.78983362534800000000,11,2
