CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GVWR,GAWRFRONT,GAWRREAR,RECFRONT1,RECFRPRESS1,RECREAR1,RECRRPRESS1,RECFRONT2,RECFRPRESS2,RECREAR2,RECRRPRESS2,RECFRONT3,RECFRPRESS3,RECREAR3,RECRRPRESS3,CASEWGT,PSUSTRAT,VERSION
8858,27,32,1-27-2017-032-06,6,1,2449,1214,1344,P265/75R16,240,P265/75R16,240,,,,,,,,,353.95871713570300000000,3,2
8934,27,33,1-27-2017-033-04,4,1,2053,1076,1020,P225/55R18,260,P225/55R18,260,,,,,,,,,285.84802253389900000000,3,2
8934,27,33,1-27-2017-033-04,4,2,2070,1050,1040,P225/65R17,210,P225/65R17,210,,,,,,,,,285.84802253389900000000,3,2
6148,28,1,1-28-2017-001-04,4,1,1410,790,710,P185/55R15,275,P185/55R15,275,,,,,,,,,204.80049462017300000000,3,2
6164,28,2,1-28-2017-002-06,6,1,1728,898,830,P205/55R16,210,P205/55R16,210,,,,,,,,,217.97160040296500000000,3,2
6248,28,3,1-28-2017-003-08,8,1,2106,1123,989,P225/50R17,230,P225/50R17,230,,,,,,,,,115.39700389055000000000,3,2
6249,28,4,1-28-2017-004-04,4,1,2586,1388,1216,P245/55R18,240,P245/55R18,240,,,,,,,,,399.52024034193200000000,3,2
6297,28,5,1-28-2017-005-08,8,1,1920,1210,1210,P215/60R16,200,P215/60R16,200,,,,,,,,,822.52828887404300000000,3,2
6343,28,6,1-28-2017-006-03,3,2,1828,948,880,P215/60R16,240,P215/60R16,240,,,,,,,,,341.02631606178800000000,3,2
6382,28,7,1-28-2017-007-03,3,1,2118,1144,974,P225/60R16,210,P225/60R16,210,,,,,,,,,302.81406404301900000000,3,2
6382,28,7,1-28-2017-007-03,3,2,2794,1397,1497,P255/50R20,240,P255/50R20,240,,,,,,,,,302.81406404301900000000,3,2
6429,28,8,1-28-2017-008-01,1,1,2667,1240,1508,P245/65R17,207,P245/65R17,207,,,,,,,,,180.15142714186900000000,3,2
6476,28,9,1-28-2017-009-06,6,1,2513,1325,1198,P245/60R18,240,P245/60R18,240,,,,,,,,,282.49805502538200000000,3,2
6476,28,9,1-28-2017-009-06,6,2,2250,1175,1240,P225/65R17,240,P225/65R17,240,,,,,,,,,282.49805502538200000000,3,2
6476,28,9,1-28-2017-009-06,6,3,1742,948,840,P215/45R17,220,P215/45R17,220,,,,,,,,,282.49805502538200000000,3,2
6562,28,11,1-28-2017-011-07,7,1,2745,1339,1407,P225/65R16,250,P225/65R16,250,,,,,,,,,168.25297498927800000000,3,2
6562,28,11,1-28-2017-011-07,7,2,2590,1276,1420,P245/35R21,290,P245/35R21,290,,,,,,,,,168.25297498927800000000,3,2
6567,28,12,1-28-2017-012-10,10,1,2019,998,1203,P215/75R15,227,P215/75R15,227,,,,,,,,,2590.76862324372000000000,3,2
6617,28,13,1-28-2017-013-02,2,1,3402,1610,1928,P265/70R17,240,P265/70R17,240,,,,,,,,,88.08956607777790000000,3,2
6663,28,14,1-28-2017-014-06,6,1,2053,1076,983,P225/60R17,230,P225/60R17,230,,,,,,,,,483.89166140437000000000,3,2
6740,28,16,1-28-2017-016-04,4,1,2122,1072,1089,P225/65R17,230,P225/65R17,230,,,,,,,,,564.74371478693300000000,3,2
6782,28,17,1-28-2017-017-06,6,1,2012,1080,998,P215/60R17,220,P215/60R17,220,,,,,,,,,69.88546716578510000000,3,2
6811,28,18,1-28-2017-018-06,6,1,2087,1080,1061,P235/70R16,220,P235/70R16,220,,,,,,,,,185.20971671486200000000,3,2
6855,28,19,1-28-2017-019-06,6,1,1950,990,1000,P205/50R17,230,P205/50R17,230,,,,,,,,,154.88947779631600000000,3,2
6893,28,20,1-28-2017-020-03,3,1,2167,1122,1045,P235/50R18,240,P235/50R18,240,,,,,,,,,444.76393519551900000000,3,2
6942,28,21,1-28-2017-021-08,8,2,2294,1228,1066,9999999999,999,9999999999,999,,,,,,,,,152.57375363001700000000,3,2
6974,28,22,1-28-2017-022-04,4,1,3130,1770,1770,P275/60R20,240,P275/60R20,240,,,,,,,,,823.37244279185500000000,3,2
7008,28,23,1-28-2017-023-09,9,1,2077,1112,965,P225/60R16,210,P225/60R16,210,,,,,,,,,724.06067030216800000000,3,2
7043,28,24,1-28-2017-024-06,6,1,2404,1249,1314,P265/75R15,210,P265/75R15,210,,,,,,,,,108.49822717474500000000,3,2
7043,28,24,1-28-2017-024-06,6,2,3175,1792,1792,P265/70R17,240,P265/70R17,240,,,,,,,,,108.49822717474500000000,3,2
7044,28,25,1-28-2017-025-04,4,1,3878,1801,2431,LT245/75R16,320,LT245/75R16,480,,,,,,,,,289.37797787786400000000,3,2
7097,28,26,1-28-2017-026-02,2,1,1910,970,990,P205/55R16,250,P205/55R16,250,,,,,,,,,81.13717102787040000000,3,2
7097,28,26,1-28-2017-026-02,2,2,9998,9998,9998,P205/75R15,193,P205/75R15,220,P215/75R15,193,P215/75R15,220,P225/75R15,193,P225/75R15,220,81.13717102787040000000,3,2
7146,28,27,1-28-2017-027-06,6,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,169.12956008194300000000,3,2
7146,28,27,1-28-2017-027-06,6,2,1991,1063,928,P225/50R17,230,P225/50R17,230,,,,,,,,,169.12956008194300000000,3,2
7146,28,27,1-28-2017-027-06,6,3,2949,1452,1679,P265/50R20,250,P265/50R20,250,,,,,,,,,169.12956008194300000000,3,2
7147,28,28,1-28-2017-028-04,4,1,1665,895,780,P205/55R16,220,P205/55R16,220,,,,,,,,,451.08912256289800000000,3,2
7147,28,28,1-28-2017-028-04,4,2,2450,1203,1361,P255/75R17,240,P255/75R17,240,,,,,,,,,451.08912256289800000000,3,2
7147,28,28,1-28-2017-028-04,4,3,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,451.08912256289800000000,3,2
7242,28,30,1-28-2017-030-06,6,1,1742,948,839,P195/65R15,210,P195/65R15,210,,,,,,,,,69.88546716578510000000,3,2
7247,28,32,1-28-2017-032-01,1,1,2477,1315,1198,P255/45R19,220,P255/45R19,220,,,,,,,,,116.18551682354700000000,3,2
7287,28,33,1-28-2017-033-06,6,1,3992,2359,2722,LT245/70R17,450,LT245/70R17,550,,,,,,,,,79.41392918444080000000,3,2
7291,28,34,1-28-2017-034-06,6,1,9998,9998,9998,P185/75R14,220,P185/75R14,220,,,,,,,,,311.85707879823000000000,3,2
7291,28,34,1-28-2017-034-06,6,2,1991,1081,916,P205/60R16,235,P205/60R16,235,,,,,,,,,311.85707879823000000000,3,2
7343,28,35,1-28-2017-035-09,9,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,115.28760846082600000000,3,2
7344,28,36,1-28-2017-036-10,10,1,2560,1280,1500,P245/70R16,210,P245/70R16,210,,,,,,,,,331.13095900354300000000,3,2
7408,28,37,1-28-2017-037-07,7,1,1790,966,832,P215/45R17,220,P215/45R17,220,,,,,,,,,1081.49343808104000000000,3,2
7568,28,38,1-28-2017-038-07,7,1,1715,891,824,P195/60R15,230,P195/60R15,230,,,,,,,,,923.86985852251000000000,3,2
7640,28,39,1-28-2017-039-01,1,1,1568,838,801,9999999999,999,9999999999,999,,,,,,,,,116.18551682354700000000,3,2
7641,28,40,1-28-2017-040-04,4,1,1810,972,880,P215/55R16,240,P215/55R16,240,,,,,,,,,700.34994896839500000000,3,2
7702,28,42,1-28-2017-042-02,2,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,70.52606877123070000000,3,2
7756,28,43,1-28-2017-043-08,8,1,1638,896,742,P195/70R14,210,P195/70R14,210,,,,,,,,,124.87171752246000000000,3,2
7810,28,46,1-28-2017-046-01,1,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,128.05981891792600000000,3,2
7880,28,47,1-28-2017-047-01,1,1,1733,938,795,P205/55R16,220,P205/55R16,220,,,,,,,,,137.69706046310000000000,3,2
7881,28,48,1-28-2017-048-01,1,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,137.69706046310000000000,3,2
7936,28,49,1-28-2017-049-06,6,1,2540,1520,1542,LT265/75R16,241,LT265/75R16,241,,,,,,,,,515.53497970230400000000,3,2
7936,28,49,1-28-2017-049-06,6,2,1710,904,814,P185/65R15,230,P185/65R15,230,,,,,,,,,515.53497970230400000000,3,2
7983,28,50,1-28-2017-050-08,8,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,151.38868649781500000000,3,2
7984,28,51,1-28-2017-051-04,4,1,2043,1075,968,P225/55R17,240,P225/55R17,240,,,,,,,,,524.12837747522500000000,3,2
8096,28,53,1-28-2017-053-07,7,1,2472,1249,1410,P265/70R16,200,P265/70R16,220,,,,,,,,,174.67710264523600000000,3,2
8104,28,54,1-28-2017-054-09,9,1,2631,9998,9998,9999999999,999,9999999999,999,,,,,,,,,572.42584003220600000000,3,2
8105,28,55,1-28-2017-055-06,6,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,120.70703915125400000000,3,2
8184,28,56,1-28-2017-056-02,2,1,2503,1236,1315,P225/60R18,220,P225/60R18,220,,,,,,,,,141.96861352890900000000,3,2
8184,28,56,1-28-2017-056-02,2,2,1944,1076,901,P225/45R17,235,P225/45R17,235,,,,,,,,,141.96861352890900000000,3,2
8238,28,57,1-28-2017-057-09,9,1,1977,952,1156,P225/70R15,205,P225/70R15,205,,,,,,,,,1854.63921372180000000000,3,2
8238,28,58,1-28-2017-058-06,6,1,2123,1116,1061,P235/70R16,220,P235/70R16,220,,,,,,,,,391.08648234603100000000,3,2
8354,28,59,1-28-2017-059-10,10,1,1862,959,903,P215/60R16,210,P215/60R16,210,,,,,,,,,10040.02183771190000000000,3,2
8410,28,60,1-28-2017-060-06,6,1,2340,1204,1136,P235/50R18,230,P235/50R18,230,,,,,,,,,183.16493371125500000000,3,2
8412,28,61,1-28-2017-061-03,3,1,2053,1076,1020,P215/70R16,230,P215/70R16,230,,,,,,,,,120.20143800652600000000,3,2
8412,28,61,1-28-2017-061-03,3,2,1810,972,880,P215/55R16,240,P215/55R16,240,,,,,,,,,120.20143800652600000000,3,2
8476,28,62,1-28-2017-062-03,3,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,383.98680625225000000000,3,2
8596,28,63,1-28-2017-063-04,4,1,3085,1770,1770,P275/60R20,270,P275/60R20,270,,,,,,,,,456.03291866644000000000,3,2
8704,28,64,1-28-2017-064-09,9,1,1638,896,742,P195/70R14,210,P195/70R14,210,,,,,,,,,3000.90381316687000000000,3,2
8798,28,65,1-28-2017-065-10,10,1,3878,1751,2431,LT225/75R16,379,LT225/75R16,544,,,,,,,,,6202.57955857487000000000,3,2
8800,28,66,1-28-2017-066-07,7,1,2010,1070,1060,P205/60R16,230,P205/60R16,220,,,,,,,,,791.66807360252500000000,3,2
8850,28,67,1-28-2017-067-05,5,1,1727,898,829,P195/60R15,230,P195/60R15,230,,,,,,,,,104.63450295258000000000,3,2
8964,28,68,1-28-2017-068-08,8,1,2315,1200,1270,P265/70R16,180,P265/70R16,180,P225/75R15,180,P225/75R15,200,,,,,223.41572740517600000000,3,2
8964,28,69,1-28-2017-069-01,1,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,116.18551682354700000000,3,2
8964,28,69,1-28-2017-069-01,1,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,116.18551682354700000000,3,2
9000,28,70,1-28-2017-070-06,6,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,369.39137247412200000000,3,2
9000,28,70,1-28-2017-070-06,6,2,2123,1116,1061,P235/70R16,220,P235/70R16,220,,,,,,,,,369.39137247412200000000,3,2
6113,29,1,1-29-2017-001-03,3,1,1852,972,880,P215/50R17,240,P215/50R17,240,,,,,,,,,264.06088044388300000000,2,2
6113,29,1,1-29-2017-001-03,3,2,2903,1780,1701,P265/70R17,240,P265/70R17,240,,,,,,,,,264.06088044388300000000,2,2
6191,29,2,1-29-2017-002-05,5,1,1720,939,800,P205/55R16,220,P205/55R16,220,,,,,,,,,235.12622532289100000000,2,2
6308,29,3,1-29-2017-003-10,10,1,1560,821,762,P185/70R14,210,P185/70R14,210,,,,,,,,,20830.73511251550000000000,2,2
6308,29,3,1-29-2017-003-10,10,2,1685,896,796,P195/60R15,220,P195/60R15,220,,,,,,,,,20830.73511251550000000000,2,2
6351,29,4,1-29-2017-004-07,7,1,1941,1017,993,P215/60R16,220,P215/60R16,220,,,,,,,,,1696.40231086470000000000,2,2
6351,29,4,1-29-2017-004-07,7,2,3017,1770,1770,P245/70R17,241,P245/70R17,241,,,,,,,,,1696.40231086470000000000,2,2
6397,29,5,1-29-2017-005-03,3,1,1910,970,990,P205/55R16,250,P205/55R16,250,,,,,,,,,778.69946379588700000000,2,2
6397,29,5,1-29-2017-005-03,3,2,2028,1089,1007,P205/55R16,240,P205/55R16,240,,,,,,,,,778.69946379588700000000,2,2
6397,29,5,1-29-2017-005-03,3,3,1985,1210,1035,P205/65R15,200,P205/65R15,200,,,,,,,,,778.69946379588700000000,2,2
6459,29,7,1-29-2017-007-04,4,1,2100,1191,1191,P215/55R17,240,P215/55R17,240,,,,,,,,,931.46718589331600000000,2,2
6459,29,7,1-29-2017-007-04,4,2,1930,1050,910,P215/55R17,225,P215/55R17,225,,,,,,,,,931.46718589331600000000,2,2
6499,29,8,1-29-2017-008-06,6,1,4309,2359,2812,LT245/75R17,450,LT245/75R17,550,,,,,,,,,540.08890513671200000000,2,2
6538,29,9,1-29-2017-009-09,9,1,1950,1070,909,P205/60R16,220,P205/60R16,210,,,,,,,,,2720.74723027127000000000,2,2
6538,29,9,1-29-2017-009-09,9,2,2223,1134,1225,P215/75R15,227,P215/75R15,227,,,,,,,,,2720.74723027127000000000,2,2
6568,29,10,1-29-2017-010-04,4,1,1733,939,839,P205/55R16,220,P205/55R16,220,,,,,,,,,1735.62976673693000000000,2,2
6630,29,11,1-29-2017-011-05,5,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,152.52259181832800000000,2,2
6630,29,11,1-29-2017-011-05,5,2,2449,1214,1344,P265/70R16,240,P265/70R16,240,,,,,,,,,152.52259181832800000000,2,2
6676,29,12,1-29-2017-012-04,4,1,2948,1632,1723,P265/70R17,207,P265/70R17,241,,,,,,,,,3138.18315640294000000000,2,2
6676,29,12,1-29-2017-012-04,4,2,2085,1150,1150,P225/65R17,230,P225/65R17,230,,,,,,,,,3138.18315640294000000000,2,2
6713,29,13,1-29-2017-013-03,3,1,1840,960,910,P205/55R16,220,P205/55R16,220,,,,,,,,,447.53324415971900000000,2,2
6713,29,13,1-29-2017-013-03,3,2,1950,1140,970,P215/55R17,220,P215/55R17,220,,,,,,,,,447.53324415971900000000,2,2
6748,29,14,1-29-2017-014-03,3,1,1815,975,848,P205/60R16,250,P205/60R16,250,,,,,,,,,860.19338867189000000000,2,2
6805,29,15,1-29-2017-015-04,4,1,2076,1080,1044,P225/60R17,240,P225/60R17,240,,,,,,,,,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,2,1755,1010,950,P205/55R16,193,P205/55R16,221,,,,,,,,,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,3,2060,940,1120,P205/55R16,220,P205/55R16,221,,,,,,,,,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,4,1780,1010,820,P215/55R17,200,P215/55R17,200,,,,,,,,,1180.76502650807000000000,2,2
6824,29,16,1-29-2017-016-03,3,1,1916,1132,941,P235/45R17,220,P235/45R17,220,,,,,,,,,1318.37167531291000000000,2,2
6824,29,16,1-29-2017-016-03,3,2,1716,905,835,P205/55R16,230,P205/55R16,230,,,,,,,,,1318.37167531291000000000,2,2
6865,29,17,1-29-2017-017-02,2,2,2071,1056,1018,P225/65R17,230,P225/65R17,230,,,,,,,,,81.43047605260140000000,2,2
6901,29,18,1-29-2017-018-06,6,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,704.91614497257400000000,2,2
6952,29,19,1-29-2017-019-09,9,1,1906,1020,893,9999999999,999,9999999999,999,,,,,,,,,1897.18891735628000000000,2,2
6986,29,20,1-29-2017-020-03,3,1,1716,910,835,P205/55R16,230,P205/55R16,230,,,,,,,,,621.03092661334800000000,2,2
6986,29,20,1-29-2017-020-03,3,2,2100,1191,1191,P215/55R17,240,P215/55R17,240,,,,,,,,,621.03092661334800000000,2,2
7029,29,21,1-29-2017-021-04,4,1,2025,960,1115,P205/55R16,220,P205/55R16,250,,,,,,,,,3569.18341899576000000000,2,2
7029,29,21,1-29-2017-021-04,4,2,1720,925,810,P205/55R16,220,P205/55R16,220,,,,,,,,,3569.18341899576000000000,2,2
7226,29,22,1-29-2017-022-04,4,1,1734,905,835,P205/55R16,230,P205/55R16,230,,,,,,,,,1716.91189081206000000000,2,2
7377,29,23,1-29-2017-023-04,4,1,1960,1050,930,P235/45R18,228,P235/45R18,221,,,,,,,,,1810.79011176529000000000,2,2
7377,29,23,1-29-2017-023-04,4,2,2058,1066,1000,P215/60R16,241,P215/60R16,241,,,,,,,,,1810.79011176529000000000,2,2
7775,29,24,1-29-2017-024-10,10,1,1685,895,796,P205/50R16,235,P205/50R16,235,,,,,,,,,20830.73511251550000000000,2,2
7775,29,24,1-29-2017-024-10,10,2,2020,1000,1040,P215/65R16,200,P215/65R16,200,,,,,,,,,20830.73511251550000000000,2,2
7942,29,25,1-29-2017-025-07,7,1,1950,1060,915,P215/60R16,210,P215/60R16,210,,,,,,,,,5138.60114306228000000000,2,2
7942,29,25,1-29-2017-025-07,7,2,2649,1187,1311,P265/60R18,220,P265/60R18,220,,,,,,,,,5138.60114306228000000000,2,2
8254,29,26,1-29-2017-026-06,6,1,2001,1094,907,9999999999,999,9999999999,999,,,,,,,,,856.28520130842600000000,2,2
8498,29,27,1-29-2017-027-03,3,1,9998,9998,9998,P185/65R15,210,P185/65R15,210,,,,,,,,,318.29321733133500000000,2,2
8498,29,27,1-29-2017-027-03,3,2,1810,972,880,P215/55R16,240,P215/55R16,240,,,,,,,,,318.29321733133500000000,2,2
8500,29,28,1-29-2017-028-06,6,1,1720,940,800,P205/55R16,221,P205/55R16,221,,,,,,,,,617.33110873997800000000,2,2
8574,29,29,1-29-2017-029-07,7,1,2195,1130,1120,P235/45R17,241,P235/45R17,241,,,,,,,,,1042.39649914025000000000,2,2
8584,29,30,1-29-2017-030-07,7,2,1650,870,850,P185/65R14,220,P185/65R14,220,,,,,,,,,1042.39649896721000000000,2,2
8620,29,31,1-29-2017-031-06,6,1,1900,1210,1210,P205/65R15,200,P205/65R15,200,,,,,,,,,532.35999242736800000000,2,2
8620,29,31,1-29-2017-031-06,6,2,2082,9998,9998,P225/55R17,240,P225/55R17,240,,,,,,,,,532.35999242736800000000,2,2
8622,29,32,1-29-2017-032-03,3,1,3175,1565,1724,LT275/65R18,240,LT275/65R18,240,,,,,,,,,274.48248154165000000000,2,2
8734,29,33,1-29-2017-033-09,9,1,2727,1633,1727,P245/70R16,241,P245/70R16,241,,,,,,,,,3138.23958322288000000000,2,2
8734,29,33,1-29-2017-033-09,9,2,1845,1020,835,P225/50R17,220,P225/50R17,220,,,,,,,,,3138.23958322288000000000,2,2
8734,29,33,1-29-2017-033-09,9,3,2320,1350,1450,P235/70R16,210,P235/70R16,210,,,,,,,,,3138.23958322288000000000,2,2
8728,29,34,1-29-2017-034-04,4,1,1950,1010,990,P225/45R17,250,P225/45R17,250,,,,,,,,,1723.79548918093000000000,2,2
8812,29,35,1-29-2017-035-03,3,1,2075,962,1113,P225/40R18,240,P225/40R18,240,,,,,,,,,516.92891806514400000000,2,2
8812,29,35,1-29-2017-035-03,3,2,2745,1410,1475,P245/65R17,220,P245/65R17,220,,,,,,,,,516.92891806514400000000,2,2
8812,29,36,1-29-2017-036-10,10,1,2381,1202,1361,P265/70R16,221,P265/70R16,221,,,,,,,,,8578.82685204817000000000,2,2
8874,29,37,1-29-2017-037-03,3,1,2500,1245,1340,P235/50R19,240,P235/50R19,290,,,,,,,,,498.41774923419100000000,2,2
8874,29,37,1-29-2017-037-03,3,2,3266,1701,1746,P275/65R18,240,P275/65R18,240,,,,,,,,,498.41774923419100000000,2,2
8876,29,38,1-29-2017-038-08,8,1,1854,930,1010,P215/70R16,200,P215/70R16,200,,,,,,,,,411.50862525764600000000,2,2
8966,29,39,1-29-2017-039-04,4,1,2085,1150,1150,P235/55R18,220,P235/55R18,220,,,,,,,,,3382.05697688039000000000,2,2
8966,29,39,1-29-2017-039-04,4,2,2100,1065,1055,P225/65R17,228,P225/65R17,228,,,,,,,,,3382.05697688039000000000,2,2
9022,29,40,1-29-2017-040-09,9,1,1603,823,780,9999999999,999,9999999999,999,,,,,,,,,919.40372228632500000000,2,2
6085,30,1,1-30-2017-001-03,3,1,1905,1210,1035,P205/65R15,200,P205/65R15,200,,,,,,,,,73.23997354993520000000,10,2
6085,30,1,1-30-2017-001-03,3,2,2908,1450,1600,P255/55R20,240,P255/55R20,240,,,,,,,,,73.23997354993520000000,10,2
6155,30,2,1-30-2017-002-05,5,1,1778,1010,821,P205/55R16,230,P205/55R16,230,,,,,,,,,37.85228067525210000000,10,2
6157,30,3,1-30-2017-003-04,4,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,776.87803144628500000000,10,2
6157,30,3,1-30-2017-003-04,4,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,776.87803144628500000000,10,2
6217,30,4,1-30-2017-004-04,4,1,2100,1191,1191,P205/65R16,240,P205/65R16,240,,,,,,,,,759.79618390424800000000,10,2
6218,30,5,1-30-2017-005-07,7,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,889.34075775361100000000,10,2
6218,30,5,1-30-2017-005-07,7,2,1755,1010,950,P195/65R15,220,P195/65R15,220,,,,,,,,,889.34075775361100000000,10,2
6219,30,6,1-30-2017-006-04,4,1,1979,1118,959,P205/65R16,235,P205/65R16,235,,,,,,,,,759.79618389696300000000,10,2
6274,30,7,1-30-2017-007-03,3,1,3175,1656,1792,P265/65R18,240,P265/65R18,240,,,,,,,,,195.27034061758200000000,10,2
6275,30,8,1-30-2017-008-02,2,1,1716,910,835,P205/55R16,230,P205/55R16,230,,,,,,,,,17.14764722902850000000,10,2
6275,30,8,1-30-2017-008-02,2,2,2948,1434,1610,P245/70R16,220,P245/70R16,240,P265/70R16,220,P265/70R16,220,P265/65R17,220,P265/65R17,220,17.14764722902850000000,10,2
6277,30,10,1-30-2017-010-03,3,1,2159,1125,1034,P235/50R18,240,P235/50R18,240,,,,,,,,,195.27034061945700000000,10,2
6277,30,10,1-30-2017-010-03,3,2,2250,1220,1220,P225/65R17,230,P225/65R17,230,,,,,,,,,195.27034061945700000000,10,2
6281,30,11,1-30-2017-011-02,2,1,2405,1248,1339,P215/75R15,248,P215/75R15,248,,,,,,,,,17.14764722902850000000,10,2
6329,30,12,1-30-2017-012-05,5,2,3310,1810,1940,P275/55R20,210,P275/55R20,230,,,,,,,,,127.90797238797500000000,10,2
6331,30,13,1-30-2017-013-06,6,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1455.71663814421000000000,10,2
6331,30,13,1-30-2017-013-06,6,2,1930,1025,925,P205/55R16,240,P205/55R16,220,,,,,,,,,1455.71663814421000000000,10,2
6368,30,14,1-30-2017-014-07,7,1,2075,1160,935,P225/50R17,220,P225/50R17,220,,,,,,,,,2047.77206735431000000000,10,2
6369,30,15,1-30-2017-015-04,4,1,1860,1020,920,P215/55R17,230,P215/55R17,230,,,,,,,,,1749.48622189022000000000,10,2
6369,30,15,1-30-2017-015-04,4,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1749.48622189022000000000,10,2
6416,30,16,1-30-2017-016-09,9,1,2142,1156,986,9999999999,999,9999999999,999,,,,,,,,,2649.49636731665000000000,10,2
6421,30,18,1-30-2017-018-07,7,1,1497,835,826,P185/60R15,220,P185/60R15,220,,,,,,,,,1668.60546069685000000000,10,2
6421,30,18,1-30-2017-018-07,7,2,1685,895,791,P205/50R16,235,P205/50R16,235,,,,,,,,,1668.60546069685000000000,10,2
6465,30,19,1-30-2017-019-07,7,1,1610,835,780,P195/60R15,210,P195/60R15,210,,,,,,,,,2879.14494966816000000000,10,2
6465,30,19,1-30-2017-019-07,7,2,3085,1770,1770,P275/60R20,240,P275/60R20,240,,,,,,,,,2879.14494966816000000000,10,2
6466,30,20,1-30-2017-020-03,3,2,1685,980,970,P195/65R15,230,P195/65R15,230,,,,,,,,,703.26678363412500000000,10,2
6515,30,21,1-30-2017-021-06,6,1,2675,1360,1390,P225/70R16,240,P225/70R16,240,,,,,,,,,1771.20478471158000000000,10,2
6515,30,21,1-30-2017-021-06,6,2,2053,1077,984,P225/60R17,230,P225/60R17,230,,,,,,,,,1771.20478471158000000000,10,2
6503,30,22,1-30-2017-022-02,2,1,3334,1837,1746,P275/65R18,240,P275/65R18,240,,,,,,,,,80.19480851121660000000,10,2
6552,30,23,1-30-2017-023-03,3,1,1599,850,840,9999999999,999,9999999999,999,,,,,,,,,810.32139696941700000000,10,2
6553,30,24,1-30-2017-024-06,6,1,2040,1100,960,9999999999,999,9999999999,999,,,,,,,,,1571.62194883339000000000,10,2
6553,30,24,1-30-2017-024-06,6,2,1710,904,814,P185/65R15,230,P185/65R15,230,,,,,,,,,1571.62194883339000000000,10,2
6604,30,25,1-30-2017-025-10,10,2,2130,1000,1130,P215/55R16,193,P215/55R16,234,,,,,,,,,13435.68844978320000000000,10,2
6686,30,31,1-30-2017-031-04,4,1,1770,1020,920,P205/60R16,230,P205/60R16,230,,,,,,,,,2817.27319638255000000000,10,2
6694,30,32,1-30-2017-032-03,3,1,1850,1000,879,P195/65R15,210,P195/65R15,210,,,,,,,,,805.48346050976000000000,10,2
6694,30,32,1-30-2017-032-03,3,2,2189,1075,1124,P225/55R17,240,P225/55R17,240,,,,,,,,,805.48346050976000000000,10,2
6733,30,34,1-30-2017-034-03,3,2,2370,1180,1235,P245/40R18,250,P245/40R18,290,,,,,,,,,852.23277090565400000000,10,2
6759,30,35,1-30-2017-035-02,2,1,2250,1175,1240,P225/65R17,240,P225/65R17,240,,,,,,,,,69.49097613050470000000,10,2
6759,30,35,1-30-2017-035-02,2,2,2035,1041,994,P225/55R17,240,P225/55R17,240,,,,,,,,,69.49097613050470000000,10,2
6800,30,37,1-30-2017-037-03,3,1,1539,814,738,P185/60R16,250,P185/60R16,230,,,,,,,,,783.86522065196300000000,10,2
6801,30,38,1-30-2017-038-06,6,2,1991,1063,928,P225/50R17,215,P225/50R17,215,,,,,,,,,1520.31007734854000000000,10,2
6838,30,39,1-30-2017-039-04,4,1,1880,1000,910,P215/45R17,220,P215/45R17,220,,,,,,,,,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,3,2250,1175,1240,P225/65R17,240,P225/65R17,240,,,,,,,,,1827.93791705103000000000,10,2
6839,30,40,1-30-2017-040-09,9,1,3129,1338,1814,P265/70R17,240,P265/70R17,240,,,,,,,,,3397.36491587046000000000,10,2
6839,30,40,1-30-2017-040-09,9,2,1842,985,859,P205/60R16,220,P205/60R16,220,,,,,,,,,3397.36491587046000000000,10,2
6879,30,41,1-30-2017-041-03,3,1,9998,9998,9998,P225/60R17,240,P225/60R17,240,,,,,,,,,505.66781882611900000000,10,2
6880,30,42,1-30-2017-042-03,3,1,1733,939,839,P195/65R15,240,P195/65R15,240,,,,,,,,,505.66781882623800000000,10,2
6880,30,42,1-30-2017-042-03,3,2,2140,1145,1145,P225/65R17,220,P225/65R17,220,,,,,,,,,505.66781882623800000000,10,2
